varga_id	kanda	theme_iast	theme_slp1	semdom_keywords	lemma_slp1	deva	iast	gloss	core_rank	card_href
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	kfzRa	कृष्ण	kṛṣṇa	1. kṛṣṇa mf( ā )n. black, dark, dark-blue (opposed to śveta , śukla , rohita , and aruṇa ), RV. ; A…	6090	../../w/kfz_52a.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	pIta	पीत	pīta	1. pīta mfn. (√ 1. pā ) drunk, sucked, sipped, quaffed, imbibed, RV. &c. &c.	6202	../../w/p_49ta.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	sita	सित	sita	1. sita mfn. (for 2. See below; for 3. ) bound, tied, fettered, RV. &c. &c.	6255	../../w/sita.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	amla	अम्ल	amla	amla mfn. sour, acid, Mn. v, 114 , &c.	6268	../../w/amla.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	rohita	रोहित	rohita	rohita mf( ā or iṇī , q.v. )n. ( cf. lohita ) red, reddish, RV. &c. &c.	6292	../../w/rohita.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	DI	धी	dhī	1. dhī cl. 3. Ā. dīdhīte , &c., RV. ( cf. √ dīdhī ; the forms dhīmahi and adhāyi belong rather to √…	6354	../../w/_44_49.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	lohita	लोहित	lohita	1. lohita mf( ā or lohinī )n. ( cf. rohita ) red, red-coloured, reddish, AV. &c. &c.	6524	../../w/lohita.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	SoRa	शोण	śoṇa	śoṇa mf( ā or ī )n. red, crimson, purple, RV. &c. &c.	6594	../../w/_53o_52a.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	SyAmala	श्यामल	śyāmala	śyāmala mf( ā )n. dark-coloured, Hariv. ; Kāv. &c.	6596	../../w/_53y_41mala.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	indriya	इन्द्रिय	indriya	indriya mfn. fit for or belonging to or agreeable to Indra, RV. ; AV. ; VS.	6617	../../w/indriya.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	maDura	मधुर	madhura	madhura mf( ā )n. sweet, pleasant, charming, delightful, ĀśvGṛ. ; R. ; Suśr. &c.	6677	../../w/ma_44ura.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	Sveta	श्वेत	śveta	śveta mf( ā or śvenī )n. white, dressed, in white, bright (with parvata m. ‘snow-mountain’, ŚBr. ;…	6699	../../w/_53veta.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	pAlASa	पालाश	pālāśa	pālāśa mf( ī )n. ( fr. palāśa ) coming from or belonging to the tree Butea Frondosa , made of its w…	6836	../../w/p_41l_41_53a.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	suraBi	सुरभि	surabhi	su—rabhi See s.v.	6954	../../w/sura_42i.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	aDyAhAra	अध्याहार	adhyāhāra	adhy-āhāra m. act of supplying (elliptical language), Pāṇ. vi, 1, 139 , &c.	7108	../../w/a_44y_41h_41ra.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	rakta	रक्त	rakta	rakta mf( ā )n. coloured, dyed, painted, Br. ; GṛŚrS. ; Mn. &c. ( cf. Pāṇ. iv, 2, 1 )	7374	../../w/rakta.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	suganDi	सुगन्धि	sugandhi	su—gandhi (or -gandhi ) mfn. sweet-smelling, fragrant, RV. ; MBh. ; Hariv. &c.	7377	../../w/sugan_44i.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	kawu	कटु	kaṭu	kaṭu mf( vī and us )n. ( Uṇ. i, 9 ; cf. √ 2. kṛt ) pungent, acrid, sharp (one of the six kinds of f…	7383	../../w/kawu.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	SuBra	शुभ्र	śubhra	śubhra mf( ā )n. radiant, shining, beautiful, splendid, RV. &c. &c.	7459	../../w/_53u_42ra.html
AK-1.5	1	dhīvargaḥ	DIvargaH	Sense, perceive; Taste; Smell	DUsara	धूसर	dhūsara	dhūsara mf( ā )n. (√ dhvaṃs , or dhvas ; cf. dhvasira ) dust-coloured, grey, Kāv. ; Rājat. &c. ( -t…	7484	../../w/_44_55sara.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	Darma	धर्म	dharma	2. dharma Nom. P. ˚mati , to become, law, Vop.	12	../../w/_44arma.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vAc	वाच्	vāc	vāc f. ( fr. √ vac ) speech, voice, talk, language (also of animals), sound (also of inanimate obje…	103	../../w/v_41c.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	Sabda	शब्द	śabda	śabda m. (in DhyānabUp. also n. ifc. f( ā ). perhaps connected with √ 3. śap cf. also 2. śap ) soun…	131	../../w/_53abda.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vacana	वचन	vacana	vacana mfn. speaking, a speaker, eloquent, RV.	138	../../w/vacana.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vAkya	वाक्य	vākya	vākya &c. See .	142	../../w/v_41kya.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	nAman	नामन्	nāman	nāman n. ( prob. neither fr. √ jñā nor fr. √ mnā [ cf. Uṇ. iv, 150 ]; ifc. f. either = m. or ˚mnī )…	153	../../w/n_41man.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	veda	वेद	veda	1. veda m. ( fr. √ 1. vid , q.v. ) knowledge, true or sacred knowledge or lore, knowledge of ritual…	173	../../w/veda.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vacas	वचस्	vacas	1. vacas n. (for 2. See ) speech, voice, word, RV. &c. &c. ( ˚casāmpatiḥ N. of Bṛhaspati, Laghuj. )	225	../../w/vacas.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	satya	सत्य	satya	satya mf( ā )n. true, real, actual, genuine, sincere, honest, truthful, faithful, pure, virtuous, g…	467	../../w/satya.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	kaTA	कथा	kathā	1. kathā f. (for 2. See col. 3) conversation, speech, talking together, ĀśvGṛ. ; MBh. ; Mn. &c.	517	../../w/ka_54_41.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	gir	गिर्	gir	1. gir mfn. (√ 1. gṝ ) addressing, invoking, praising, RV.	713	../../w/gir.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	AKyA	आख्या	ākhyā	1. ā-√khyā P. ( impf. -akhyat ) to behold, RV. iv, 2, 18 ; ( fut. p. -khyāsyat ; perf. 3. pl. -cakh…	725	../../w/_41_4by_41.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	SApa	शाप	śāpa	1. śāpa m. ( ifc. f( ā ). ; fr. √ śap ) a curse, malediction, abuse, oath, imprecation, ban, interd…	835	../../w/_53_41pa.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	sAman	सामन्	sāman	1. sāman n. ( fr. √ 1. sā = 1. san ) acquisition, possession, property, wealth, abundance, RV. ; VS.	843	../../w/s_41man.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	Sruti	श्रुति	śruti	1. śruti f. hearing, listening ( śrutim abhinīya , ‘feigning to hear’; śrutiṃ vaco 'nugāṃ-√kṛ , ‘to…	894	../../w/_53ruti.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	svara	स्वर	svara	svara , svaraṇa &c. See p. 1285.	906	../../w/svara.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	smfti	स्मृति	smṛti	smṛti f. remembrance, reminiscence, thinking of or upon ( loc. or comp. ), calling to mind ( smṛtim…	911	../../w/smfti.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	nAda	नाद	nāda	nāda m. (√ nad ) a loud sound, roaring, bellowing, crying, RV. &c. &c.	995	../../w/n_41da.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	sarasvatI	सरस्वती	sarasvatī	saras—vatī ( atī ), f. , see s.v.	1000	../../w/sarasvat_49.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	kIrti	कीर्ति	kīrti	kīrti is , f. ( Pāṇ. iii, 3, 97 ; fr. √ 2. kṛ ) mention, making mention of, speech, report, RV. x,…	1039	../../w/k_49rti.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	pravftti	प्रवृत्ति	pravṛtti	pra-˚vṛtti f. moving onwards, advance, progress, GṛŚrS. ; MBh. ; Suśr.	1114	../../w/pravftti.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	fc	ऋच्	ṛc	1. ṛc cl. 6. P. ṛcati , ānarca , arcitā , &c., = 1. arc , ; to praise, Dhātup. xxviii, 19 ( cf. ark…	1160	../../w/fc.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	svana	स्वन	svana	svana m. ( ifc. f( ū ). ) sound, noise (in the older language applied to the roar of wind, thunder,…	1235	../../w/svana.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	gIta	गीत	gīta	gīta mfn. (√ gai ) sung, chanted, praised in songs, Mn. ix, 42 ; MBh. &c.	1635	../../w/g_49ta.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	Ahvaya	आह्वय	āhvaya	ā-hvaya m. a lawsuit arising from a dispute about games with animals (as cock-fighting &c.), Mn. vi…	1726	../../w/_41hvaya.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	hfdya	हृद्य	hṛdya	hṛdya mf( ā )n. being in the heart, internal, inward, inmost, innermost, RV.	1844	../../w/hfdya.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	itihAsa	इतिहास	itihāsa	iti—hā sa/ see below	1907	../../w/itih_41sa.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	yajus	यजुस्	yajus	yajus n. religious reverence, veneration, worship, sacrifice, RV.	1945	../../w/yajus.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	paruza	परुष	paruṣa	paruṣa mf( ā )n. (older f. paruṣṇī ) knotty (as reed), AV.	1976	../../w/paruza.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	praSna	प्रश्न	praśna	1. praśna m. basket-work, a plaited basket, Kauś. ( Sch. ‘a turban’).	1993	../../w/pra_53na.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vyavahAra	व्यवहार	vyavahāra	vy-avahāra m. doing, performing, action, practice, conduct, behaviour, MBh. ; Kāv. &c. ( vyavahāraḥ…	2000	../../w/vyavah_41ra.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	aBiDAna	अभिधान	abhidhāna	abhi-dhāna n. telling, naming, speaking, speech, manifesting	2046	../../w/a_42i_44_41na.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	rava	रव	rava	rava m. (√ 1. ru ) a roar, yell, cry, howl (of animals, wild beasts &c.), RV. &c. &c.	2164	../../w/rava.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	uttara	उत्तर	uttara	1. uttara mfn. ( compar. fr. 1. ud ; opposed to adhara ; declined, Gram. 238. a ), upper, higher, s…	2167	../../w/uttara.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vfttAnta	वृत्तान्त	vṛttānta	vṛttā nta m. or (rarely) n. ‘end or result of a course of action’, occurrence, incident, event, doi…	2253	../../w/vftt_41nta.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	praRava	प्रणव	praṇava	pra-ṇava See pra-ṇu .	2310	../../w/pra_52ava.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	stotra	स्तोत्र	stotra	stotra n. praise, eulogium, a hymn of praise, ode, RV. &c. &c.	2396	../../w/stotra.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	Dvani	ध्वनि	dhvani	dhvani m. sound, echo, noise, voice, tone, tune, thunder, AV. &c. &c.	2414	../../w/_44vani.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	nirGoza	निर्घोष	nirghoṣa	nir—ghoṣa mf( ā )n. soundless, noiseless, MBh.	2544	../../w/nir_47oza.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	nisvana	निस्वन	nisvana	1. ni-˚svana m. ( ifc. f( ā ). ) sound, noise, voice, Yājñ. ; MBh. ; R. &c. ( cf. niḥ-sv˚ ).	2545	../../w/nisvana.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vivAda	विवाद	vivāda	vi-vāda m. (exceptionally n. ) a dispute, quarrel, contest between ( gen. or comp. ) or with ( inst…	2868	../../w/viv_41da.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	stuti	स्तुति	stuti	stuti f. ( instr. once in Hariv. stutinā , with v.l. stutibhiḥ ) praise, eulogy, panegyric, commend…	2887	../../w/stuti.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	BAzita	भाषित	bhāṣita	bhāṣita mfn. spoken, uttered, said	2958	../../w/_42_41zita.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	ukti	उक्ति	ukti	ukti f. sentence, proclamation, speech, expression, word, Mn. ; Pañcat. ; Kathās. &c.	3013	../../w/ukti.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vARI	वाणी	vāṇī	vāṇī ( ī ), f. See below	3014	../../w/v_41_52_49.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	nAmaDeya	नामधेय	nāmadheya	nāma—dheya n. a name, title, appellation (often ifc. ; cf. kiṃ-n˚ , puṃ-n˚ &c.), RV. &c. &c. the ce…	3143	../../w/n_41ma_44eya.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	AlApa	आलाप	ālāpa	ā-lāpa m. speaking to, addressing, AV.	3168	../../w/_41l_41pa.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	nindA	निन्दा	nindā	nindā f. blame, censure, reproach, reviling, defamation, controversy, injury, outrage, AV. ; Mn. ;…	3250	../../w/nind_41.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	SikzA	शिक्षा	śikṣā	śikṣā f. See below.	3268	../../w/_53ikz_41.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	grAmya	ग्राम्य	grāmya	grāmya mfn. ( Pāṇ. iv, 2, 94 ) used or produced in a village, TS. v ; AitBr. vii, 7, 1 ; Kauś.	3363	../../w/gr_41mya.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	pralApa	प्रलाप	pralāpa	pra-˚lāpa m. talk, discourse, prattling, chattering, AV. &c. &c.	3414	../../w/pral_41pa.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	stava	स्तव	stava	1. stava m. or n. a partic. substance, Divyāv.	3731	../../w/stava.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	trayI	त्रयी	trayī	trayī ( ī ), f. id. , see śata-	3732	../../w/tray_49.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	anfta	अनृत	anṛta	an-ṛta mf( ā )n. not true, false	3940	../../w/anfta.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	ninada	निनद	ninada	ni-˚nada m. ( n. , ChUp. iii, 13, 8 ) sound, noise, crying, humming, MBh. ; Kāv. &c.	3988	../../w/ninada.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	pAruzya	पारुष्य	pāruṣya	pāruṣya n. ( fr. paruṣa ) roughness, Suśr. ( cf. tvak-p˚ )	4215	../../w/p_41ruzya.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	brAhmI	ब्राह्मी	brāhmī	brāhmī ( ī ), f. , see brāhmī	4296	../../w/br_41hm_49.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	SapaTa	शपथ	śapatha	śapatha m. (and n. g. ardharcā di ifc. f( ā ). ) a curse, imprecation, anathema, RV. &c. &c.	4308	../../w/_53apa_54a.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	BAzA	भाषा	bhāṣā	bhāṣā f. speech, language ( esp. common or vernacular speech, as opp. to Vedic or in later times to…	4445	../../w/_42_41z_41.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	apavAda	अपवाद	apavāda	apa-vāda m. evil speaking, reviling, blaming, speaking ill of ( gen. )	4542	../../w/apav_41da.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	aBiyoga	अभियोग	abhiyoga	abhi-yoga m. application	4662	../../w/a_42iyoga.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	gAna	गान	gāna	gāna n. singing, song, KātyŚr. ; Lāṭy. i , vii ; Hariv. 11793 ; Śiś. ix, 54	5084	../../w/g_41na.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	AhvA	आह्वा	āhvā	ā-hvā f. a name, appellation, Suśr.	5216	../../w/_41hv_41.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	AmnAya	आम्नाय	āmnāya	ā-mnāya m. sacred tradition, sacred texts handed down by repetition	5404	../../w/_41mn_41ya.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	daRqanIti	दण्डनीति	daṇḍanīti	daṇḍa—nīti f. application of the rod, administration of justice, judicature (as a science), Mn. vii…	5660	../../w/da_52qan_49ti.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	hUti	हूति	hūti	hūti f. calling	5740	../../w/h_55ti.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	vAcika	वाचिक	vācika	vācika mfn. verbal, effected or caused by words, consisting in words, communicated by speech (with…	5974	../../w/v_41cika.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	yaSas	यशस्	yaśas	yaśas n. beautiful appearance, beauty, splendour, worth, RV. ; AV. ; VS. ; ŚBr. ; GṛŚrS.	6146	../../w/ya_53as.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	fta	ऋत	ṛta	ṛta mf( ā )n. met with, afflicted by (with instr. ), TS. v	6248	../../w/fta.html
AK-1.6	1	śabdādivargaḥ	SabdAdivargaH	Communication; Say; Language	sUnfta	सूनृत	sūnṛta	sū-nṛta mf( ā )n. joyful, glad, RV.	6296	../../w/s_55nfta.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	rAjan	राजन्	rājan	1. rājan m. ( ifc. mostly m( -rāja ) , esp. in Tat-puruṣas; f( -rājan , ˚jā or ˚jñī ). ; cf. Pāṇ. i…	6	../../w/r_41jan.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	rasa	रस	rasa	rasa m. ( ifc. f( ā ). ) the sap or juice of plants, juice of fruit, any liquid or fluid, the best…	20	../../w/rasa.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	kAma	काम	kāma	kāma &c. See s.v.	42	../../w/k_41ma.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	devI	देवी	devī	devī ( ī ), f. See s.v.	98	../../w/dev_49.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	Baya	भय	bhaya	bhaya n. (√ bhī ) fear, alarm, dread apprehension	119	../../w/_42aya.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	BAva	भाव	bhāva	bhāva m. (√ bhū ) becoming, being, existing, occurring, appearance, ŚvetUp. ; KātyŚr. &c.	135	../../w/_42_41va.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	vIrya	वीर्य	vīrya	vīrya n. ( ifc. f( ā ). ) manliness, valour, strength, power, energy, RV. &c. &c.	143	../../w/v_49rya.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	BIzma	भीष्म	bhīṣma	bhīṣma mfn. terrible, dreadful, ŚBr. &c. &c.	195	../../w/_42_49zma.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	tattva	तत्त्व	tattva	tat—tva n. true or real state, truth, reality, ŚvetUp. ; Mn. ; Bhag. &c.	205	../../w/tattva.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	fzaBa	ऋषभ	ṛṣabha	ṛṣabha as , m. ( fr. √ 2. ṛṣ , Uṇ. ii, 123 ), a bull (as impregnating the flock; cf. vṛṣabha and uk…	213	../../w/fza_42a.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	Gora	घोर	ghora	ghora mf( ā )n. ( cf. √ ghur ) venerable, awful, sublime (gods, the Aṅgiras, the Ṛṣis), RV. ; AV. i…	220	../../w/_47ora.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	sneha	स्नेह	sneha	sneha m. (or n. g. ardharcā di; ifc. f( ā ). ) oiliness, unctuousness, fattiness, greasiness, lubri…	292	../../w/sneha.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	Soka	शोक	śoka	śoka &c. See .	293	../../w/_53oka.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	kroDa	क्रोध	krodha	krodha m. anger, wrath, passion, VS. xxx, 14 ; AV. ; ŚBr. &c.	299	../../w/kro_44a.html
AK-1.7	1	nāṭyavargaḥ	nAwyavargaH	Emotion; Music; Dance	kzaRa	क्षण	kṣaṇa	1. kṣaṇa m. any instantaneous point of time, instant, twinkling of an eye, moment, Nal. ; Śak. ; Ra…	315	../../w/kza_52a.html
