period	period_key	lemma_slp1	lemma_iast	a6_count	tsv_count	delta	ratio	ratio_log2
1200..1700	6 1700	saMGawwa	saṁghaṭṭa	66	4	62	16.500	4.044
1200..1700	6 1700	kArmuka	kārmuka	63	5	58	12.600	3.655
1200..1700	6 1700	parigraha	parigraha	54	3	51	18.000	4.170
1200..1700	6 1700	parivAra	parivāra	71	3	68	23.667	4.565
1200..1700	6 1700	aBimAna	abhimāna	67	4	63	16.750	4.066
1200..1700	6 1700	niyogin	niyogin	60	0	60	inf	inf
1200..1700	6 1700	DArA	dhārā	66	36	30	1.833	0.874
1200..1700	6 1700	nakula	nakula	66	2	64	33.000	5.044
1200..1700	6 1700	upacAra	upacāra	66	27	39	2.444	1.290
1200..1700	6 1700	vicakzaRa	vicakṣaṇa	57	37	20	1.541	0.623
1200..1700	6 1700	BadrA	bhadrā	68	20	48	3.400	1.766
1200..1700	6 1700	BaradvAja	bharadvāja	65	2	63	32.500	5.022
1200..1700	6 1700	Bitti	bhitti	69	11	58	6.273	2.649
1200..1700	6 1700	yAvat	yāvat	59	355	-296	0.166	-2.589
1200..1700	6 1700	yava	yava	66	67	-1	0.985	-0.022
1200..1700	6 1700	vasuDA	vasudhā	71	5	66	14.200	3.828
1200..1700	6 1700	mAnuza	mānuṣa	63	28	35	2.250	1.170
1200..1700	6 1700	janana	janana	68	49	19	1.388	0.473
1200..1700	6 1700	tarala	tarala	68	5	63	13.600	3.766
1200..1700	6 1700	hAsa	hāsa	69	6	63	11.500	3.524
1200..1700	6 1700	svasTa	svastha	64	30	34	2.133	1.093
1200..1700	6 1700	vEzRava	vaiṣṇava	65	6	59	10.833	3.437
1200..1700	6 1700	hantf	hantṛ	70	24	46	2.917	1.544
1200..1700	6 1700	vinASana	vināśana	49	139	-90	0.353	-1.504
1200..1700	6 1700	gIta	gīta	68	10	58	6.800	2.766
1200..1700	6 1700	kzatra	kṣatra	67	7	60	9.571	3.259
1200..1700	6 1700	pratijYA	pratijñā	69	6	63	11.500	3.524
1200..1700	6 1700	viz	viṣ	67	25	42	2.680	1.422
1200..1700	6 1700	dASa	dāśa	69	0	69	inf	inf
1200..1700	6 1700	bimba	bimba	64	25	39	2.560	1.356
1200..1700	6 1700	grAhaka	grāhaka	68	14	54	4.857	2.280
1200..1700	6 1700	aNkay	aṅkay	67	11	56	6.091	2.607
1200..1700	6 1700	SuB	śubh	60	5	55	12.000	3.585
1200..1700	6 1700	jIvay	jīvay	60	8	52	7.500	2.907
1200..1700	6 1700	niHSvas	niḥśvas	65	0	65	inf	inf
1200..1700	6 1700	niyuj	niyuj	66	23	43	2.870	1.521
1200..1700	6 1700	nirmA	nirmā	64	36	28	1.778	0.830
1200..1700	6 1700	pratizWA	pratiṣṭhā	60	17	43	3.529	1.819
1200..1700	6 1700	vitan	vitan	64	20	44	3.200	1.678
1200..1700	6 1700	capala	capala	68	48	20	1.417	0.503
1200..1700	6 1700	vyatiric	vyatiric	71	9	62	7.889	2.980
1200..1700	6 1700	saMcintay	saṁcintay	48	1	47	48.000	5.585
1200..1700	6 1700	arha	arha	71	11	60	6.455	2.690
1200..1700	6 1700	pradApay	pradāpay	56	39	17	1.436	0.522
1200..1700	6 1700	kavaca	kavaca	67	8	59	8.375	3.066
1200..1700	6 1700	magaDa	magadha	64	2	62	32.000	5.000
1200..1700	6 1700	ayuta	ayuta	67	35	32	1.914	0.937
1200..1700	6 1700	Srotra	śrotra	59	11	48	5.364	2.423
1200..1700	6 1700	saMvatsara	saṁvatsara	63	16	47	3.938	1.977
1200..1700	6 1700	nakzatra	nakṣatra	61	23	38	2.652	1.407
1200..1700	6 1700	Bawa	bhaṭa	63	3	60	21.000	4.392
1200..1700	6 1700	Bara	bhara	67	21	46	3.190	1.674
1200..1700	6 1700	arSas	arśas	67	171	-104	0.392	-1.352
1200..1700	6 1700	avaDi	avadhi	59	65	-6	0.908	-0.140
1200..1700	6 1700	Amaya	āmaya	65	273	-208	0.238	-2.070
1200..1700	6 1700	Akara	ākara	59	22	37	2.682	1.423
1200..1700	6 1700	varAha	varāha	64	19	45	3.368	1.752
1200..1700	6 1700	rUpatA	rūpatā	68	1	67	68.000	6.087
1200..1700	6 1700	lakzya	lakṣya	69	23	46	3.000	1.585
1200..1700	6 1700	tridaSa	tridaśa	66	11	55	6.000	2.585
1200..1700	6 1700	jaNGA	jaṅghā	70	6	64	11.667	3.544
1200..1700	6 1700	dyuti	dyuti	61	23	38	2.652	1.407
1200..1700	6 1700	Danvin	dhanvin	58	8	50	7.250	2.858
1200..1700	6 1700	pAWa	pāṭha	64	12	52	5.333	2.415
1200..1700	6 1700	sirA	sirā	66	8	58	8.250	3.044
1200..1700	6 1700	haraRa	haraṇa	63	27	36	2.333	1.222
1200..1700	6 1700	vyavahAra	vyavahāra	68	24	44	2.833	1.503
1200..1700	6 1700	vyAja	vyāja	68	6	62	11.333	3.503
1200..1700	6 1700	vipad	vipad	60	7	53	8.571	3.100
1200..1700	6 1700	vimAna	vimāna	63	6	57	10.500	3.392
1200..1700	6 1700	gocara	gocara	58	12	46	4.833	2.273
1200..1700	6 1700	gopAlaka	gopālaka	56	0	56	inf	inf
1200..1700	6 1700	Sukla	śukla	64	53	11	1.208	0.272
1200..1700	6 1700	gada	gada	62	162	-100	0.383	-1.386
1200..1700	6 1700	kruD	krudh	58	6	52	9.667	3.273
1200..1700	6 1700	praBava	prabhava	62	21	41	2.952	1.562
1200..1700	6 1700	vfzaDvaja	vṛṣadhvaja	57	2	55	28.500	4.833
1200..1700	6 1700	purIza	purīṣa	69	15	54	4.600	2.202
1200..1700	6 1700	prADAnya	prādhānya	69	14	55	4.929	2.301
1200..1700	6 1700	piz	piṣ	66	300	-234	0.220	-2.184
1200..1700	6 1700	majj	majj	61	21	40	2.905	1.538
1200..1700	6 1700	parivarjay	parivarjay	53	11	42	4.818	2.268
1200..1700	6 1700	praBU	prabhū	58	13	45	4.462	2.158
1200..1700	6 1700	vidAray	vidāray	57	3	54	19.000	4.248
1200..1700	6 1700	samAcar	samācar	52	32	20	1.625	0.700
1200..1700	6 1700	samAdA	samādā	67	35	32	1.914	0.937
1200..1700	6 1700	kzapay	kṣapay	63	7	56	9.000	3.170
1200..1700	6 1700	kUpa	kūpa	63	29	34	2.172	1.119
1200..1700	6 1700	aDizWAna	adhiṣṭhāna	63	3	60	21.000	4.392
1200..1700	6 1700	aBaya	abhaya	64	6	58	10.667	3.415
1200..1700	6 1700	BraMSa	bhraṁśa	67	7	60	9.571	3.259
1200..1700	6 1700	nUpura	nūpura	63	2	61	31.500	4.977
1200..1700	6 1700	amala	amala	63	39	24	1.615	0.692
1200..1700	6 1700	SravaRa	śravaṇa	60	27	33	2.222	1.152
1200..1700	6 1700	upaBoga	upabhoga	63	1	62	63.000	5.977
1200..1700	6 1700	viSiKa	viśikha	66	3	63	22.000	4.459
1200..1700	6 1700	Baga	bhaga	60	19	41	3.158	1.659
1200..1700	6 1700	avasara	avasara	55	6	49	9.167	3.196
1200..1700	6 1700	aSokadatta	aśokadatta	62	0	62	inf	inf
1200..1700	6 1700	ahita	ahita	58	7	51	8.286	3.051
1200..1700	6 1700	Alaya	ālaya	55	8	47	6.875	2.781
1200..1700	6 1700	Aspada	āspada	57	5	52	11.400	3.511
1200..1700	6 1700	triPalA	triphalā	63	234	-171	0.269	-1.893
1200..1700	6 1700	Danvantari	dhanvantari	41	8	33	5.125	2.358
1200..1700	6 1700	tatpara	tatpara	51	12	39	4.250	2.087
1200..1700	6 1700	tadIya	tadīya	62	5	57	12.400	3.632
1200..1700	6 1700	tarpaRa	tarpaṇa	60	27	33	2.222	1.152
1200..1700	6 1700	stanya	stanya	67	34	33	1.971	0.979
1200..1700	6 1700	sambanDin	sambandhin	67	19	48	3.526	1.818
1200..1700	6 1700	samBrama	sambhrama	61	1	60	61.000	5.931
1200..1700	6 1700	sahAya	sahāya	66	13	53	5.077	2.344
1200..1700	6 1700	sAkzin	sākṣin	60	3	57	20.000	4.322
1200..1700	6 1700	veza	veṣa	66	7	59	9.429	3.237
1200..1700	6 1700	vimuKa	vimukha	65	1	64	65.000	6.022
1200..1700	6 1700	gocara	gocara	58	12	46	4.833	2.273
1200..1700	6 1700	govinda	govinda	63	24	39	2.625	1.392
1200..1700	6 1700	SAka	śāka	65	53	12	1.226	0.294
1200..1700	6 1700	SivA	śivā	57	30	27	1.900	0.926
1200..1700	6 1700	kzuD	kṣudh	60	37	23	1.622	0.697
1200..1700	6 1700	pizwikA	piṣṭikā	60	40	20	1.500	0.585
1200..1700	6 1700	budDimat	buddhimat	63	15	48	4.200	2.070
1200..1700	6 1700	brAhmaRI	brāhmaṇī	63	6	57	10.500	3.392
1200..1700	6 1700	pratApa	pratāpa	66	10	56	6.600	2.722
1200..1700	6 1700	praRava	praṇava	57	12	45	4.750	2.248
1200..1700	6 1700	anuBU	anubhū	64	21	43	3.048	1.608
1200..1700	6 1700	Sikzay	śikṣay	53	10	43	5.300	2.406
1200..1700	6 1700	mUrCay	mūrchay	60	68	-8	0.882	-0.181
1200..1700	6 1700	Ahf	āhṛ	56	54	2	1.037	0.052
1200..1700	6 1700	uttf	uttṛ	59	22	37	2.682	1.423
1200..1700	6 1700	viraYj	virañj	61	4	57	15.250	3.931
1200..1700	6 1700	caturviDa	caturvidha	58	76	-18	0.763	-0.390
1200..1700	6 1700	caryA	caryā	64	12	52	5.333	2.415
1200..1700	6 1700	vihas	vihas	59	0	59	inf	inf
1200..1700	6 1700	saMhf	saṁhṛ	57	6	51	9.500	3.248
1200..1700	6 1700	saMDA	saṁdhā	59	6	53	9.833	3.298
1200..1700	6 1700	svIkf	svīkṛ	60	8	52	7.500	2.907
1200..1700	6 1700	vaYcay	vañcay	60	0	60	inf	inf
1200..1700	6 1700	Seza	śeṣa	62	230	-168	0.270	-1.891
1200..1700	6 1700	aMSuka	aṁśuka	57	5	52	11.400	3.511
1200..1700	6 1700	kozWa	koṣṭha	64	29	35	2.207	1.142
1200..1700	6 1700	akAla	akāla	59	6	53	9.833	3.298
1200..1700	6 1700	nikawa	nikaṭa	62	0	62	inf	inf
1200..1700	6 1700	Uzman	ūṣman	62	12	50	5.167	2.369
1200..1700	6 1700	upadrava	upadrava	53	8	45	6.625	2.728
1200..1700	6 1700	BAgin	bhāgin	52	3	49	17.333	4.115
1200..1700	6 1700	AyAsa	āyāsa	63	9	54	7.000	2.807
1200..1700	6 1700	yojana	yojana	49	16	33	3.062	1.615
1200..1700	6 1700	rahasya	rahasya	58	12	46	4.833	2.273
1200..1700	6 1700	rADeya	rādheya	63	0	63	inf	inf
1200..1700	6 1700	mOli	mauli	62	12	50	5.167	2.369
1200..1700	6 1700	mAtf	mātṛ	60	68	-8	0.882	-0.181
1200..1700	6 1700	mArjAra	mārjāra	62	9	53	6.889	2.784
1200..1700	6 1700	devadatta	devadatta	59	6	53	9.833	3.298
1200..1700	6 1700	pavitra	pavitra	64	19	45	3.368	1.752
1200..1700	6 1700	pArvatI	pārvatī	52	25	27	2.080	1.057
1200..1700	6 1700	sureSvarI	sureśvarī	46	21	25	2.190	1.131
1200..1700	6 1700	tvarA	tvarā	64	8	56	8.000	3.000
1200..1700	6 1700	mAhAtmya	māhātmya	62	15	47	4.133	2.047
1200..1700	6 1700	miSra	miśra	57	67	-10	0.851	-0.233
1200..1700	6 1700	pratipad	pratipad	63	17	46	3.706	1.890
1200..1700	6 1700	pratizWA	pratiṣṭhā	60	17	43	3.529	1.819
1200..1700	6 1700	pratyakza	pratyakṣa	59	27	32	2.185	1.128
1200..1700	6 1700	prapaYca	prapañca	62	11	51	5.636	2.495
1200..1700	6 1700	vfza	vṛṣa	59	18	41	3.278	1.713
1200..1700	6 1700	piSAca	piśāca	62	7	55	8.857	3.147
1200..1700	6 1700	prAsAda	prāsāda	60	9	51	6.667	2.737
1200..1700	6 1700	prAyaScitta	prāyaścitta	58	1	57	58.000	5.858
1200..1700	6 1700	kram	kram	59	25	34	2.360	1.239
1200..1700	6 1700	gaRay	gaṇay	55	10	45	5.500	2.459
1200..1700	6 1700	upAdA	upādā	64	9	55	7.111	2.830
1200..1700	6 1700	parIkz	parīkṣ	54	9	45	6.000	2.585
1200..1700	6 1700	praSam	praśam	60	4	56	15.000	3.907
1200..1700	6 1700	viBaj	vibhaj	56	9	47	6.222	2.637
1200..1700	6 1700	caturdaSan	caturdaśan	56	53	3	1.057	0.079
1200..1700	6 1700	SudDavidyA	śuddhavidyā	55	0	55	inf	inf
1200..1700	6 1700	saMtap	saṁtap	63	30	33	2.100	1.070
1200..1700	6 1700	samAp	samāp	56	7	49	8.000	3.000
1200..1700	6 1700	rAhu	rāhu	59	2	57	29.500	4.883
1200..1700	6 1700	AnAyay	ānāyay	58	0	58	inf	inf
1200..1700	6 1700	kapi	kapi	58	14	44	4.143	2.051
1200..1700	6 1700	adfzwa	adṛṣṭa	58	7	51	8.286	3.051
1200..1700	6 1700	saMGAta	saṁghāta	61	17	44	3.588	1.843
1200..1700	6 1700	saMcaya	saṁcaya	56	10	46	5.600	2.485
1200..1700	6 1700	anAdi	anādi	55	3	52	18.333	4.196
1200..1700	6 1700	kazwa	kaṣṭa	55	11	44	5.000	2.322
1200..1700	6 1700	paramArTa	paramārtha	56	1	55	56.000	5.807
1200..1700	6 1700	saMtati	saṁtati	56	6	50	9.333	3.222
1200..1700	6 1700	kAlarAtri	kālarātri	61	0	61	inf	inf
1200..1700	6 1700	kIwa	kīṭa	62	16	46	3.875	1.954
1200..1700	6 1700	aByupagama	abhyupagama	60	0	60	inf	inf
1200..1700	6 1700	Sloka	śloka	55	30	25	1.833	0.874
1200..1700	6 1700	SvaSura	śvaśura	56	0	56	inf	inf
1200..1700	6 1700	vijana	vijana	63	2	61	31.500	4.977
1200..1700	6 1700	jaGana	jaghana	62	6	56	10.333	3.369
1200..1700	6 1700	utpala	utpala	58	38	20	1.526	0.610
1200..1700	6 1700	uddeSa	uddeśa	59	9	50	6.556	2.713
1200..1700	6 1700	udyoga	udyoga	60	4	56	15.000	3.907
1200..1700	6 1700	Arti	ārti	63	172	-109	0.366	-1.449
1200..1700	6 1700	azwamI	aṣṭamī	54	13	41	4.154	2.054
1200..1700	6 1700	Agamana	āgamana	60	6	54	10.000	3.322
1200..1700	6 1700	yuD	yudh	59	3	56	19.667	4.298
1200..1700	6 1700	ruci	ruci	59	137	-78	0.431	-1.215
1200..1700	6 1700	mOna	mauna	57	5	52	11.400	3.511
1200..1700	6 1700	mahizI	mahiṣī	61	60	1	1.017	0.024
1200..1700	6 1700	mAnuza	mānuṣa	56	28	28	2.000	1.000
1200..1700	6 1700	tulA	tulā	59	19	40	3.105	1.635
1200..1700	6 1700	devadeva	devadeva	60	5	55	12.000	3.585
1200..1700	6 1700	jAyA	jāyā	60	3	57	20.000	4.322
1200..1700	6 1700	dos	dos	64	9	55	7.111	2.830
1200..1700	6 1700	DarmarAja	dharmarāja	62	0	62	inf	inf
1200..1700	6 1700	pAzARa	pāṣāṇa	62	69	-7	0.899	-0.154
1200..1700	6 1700	tatrasTa	tatrastha	54	3	51	18.000	4.170
1200..1700	6 1700	sahaja	sahaja	62	29	33	2.138	1.096
1200..1700	6 1700	himavant	himavant	62	6	56	10.333	3.369
1200..1700	6 1700	svasf	svasṛ	58	3	55	19.333	4.273
1200..1700	6 1700	haWa	haṭha	58	70	-12	0.829	-0.271
1200..1700	6 1700	viBeda	vibheda	59	2	57	29.500	4.883
1200..1700	6 1700	SIta	śīta	60	396	-336	0.152	-2.722
1200..1700	6 1700	SradDA	śraddhā	58	2	56	29.000	4.858
1200..1700	6 1700	praTA	prathā	58	13	45	4.462	2.158
1200..1700	6 1700	bilva	bilva	58	52	6	1.115	0.158
1200..1700	6 1700	krIq	krīḍ	60	10	50	6.000	2.585
1200..1700	6 1700	Kid	khid	60	6	54	10.000	3.322
1200..1700	6 1700	praT	prath	61	20	41	3.050	1.609
1200..1700	6 1700	SlAG	ślāgh	60	7	53	8.571	3.100
1200..1700	6 1700	aBizic	abhiṣic	51	3	48	17.000	4.087
1200..1700	6 1700	lajj	lajj	51	3	48	17.000	4.087
1200..1700	6 1700	ASaNk	āśaṅk	57	6	51	9.500	3.248
1200..1700	6 1700	caRqikA	caṇḍikā	57	1	56	57.000	5.833
1200..1700	6 1700	prapad	prapad	55	2	53	27.500	4.781
1200..1700	6 1700	caturdaSI	caturdaśī	56	5	51	11.200	3.485
1200..1700	6 1700	saMhan	saṁhan	54	0	54	inf	inf
1200..1700	6 1700	mUlamantra	mūlamantra	54	10	44	5.400	2.433
1200..1700	6 1700	pezay	peṣay	50	55	-5	0.909	-0.138
1200..1700	6 1700	muKa	mukha	62	440	-378	0.141	-2.827
1200..1700	6 1700	kapAla	kapāla	57	24	33	2.375	1.248
1200..1700	6 1700	aDIna	adhīna	59	3	56	19.667	4.298
1200..1700	6 1700	paramAtman	paramātman	56	13	43	4.308	2.107
1200..1700	6 1700	sadana	sadana	60	13	47	4.615	2.206
1200..1700	6 1700	saMDAna	saṁdhāna	55	46	9	1.196	0.258
1200..1700	6 1700	parIkzA	parīkṣā	57	11	46	5.182	2.373
1200..1700	6 1700	apatya	apatya	58	7	51	8.286	3.051
1200..1700	6 1700	aparADa	aparādha	59	0	59	inf	inf
1200..1700	6 1700	aBiprAya	abhiprāya	59	73	-14	0.808	-0.307
1200..1700	6 1700	kiraRa	kiraṇa	60	15	45	4.000	2.000
1200..1700	6 1700	kumArI	kumārī	54	86	-32	0.628	-0.671
1200..1700	6 1700	BUBft	bhūbhṛt	53	2	51	26.500	4.728
1200..1700	6 1700	nimna	nimna	55	37	18	1.486	0.572
1200..1700	6 1700	nud	nud	53	357	-304	0.148	-2.752
1200..1700	6 1700	mahant	mahant	57	5	52	11.400	3.511
1200..1700	6 1700	Denu	dhenu	56	16	40	3.500	1.807
1200..1700	6 1700	upakAra	upakāra	55	4	51	13.750	3.781
1200..1700	6 1700	BikzA	bhikṣā	55	6	49	9.167	3.196
1200..1700	6 1700	Bujaga	bhujaga	61	15	46	4.067	2.024
1200..1700	6 1700	udyama	udyama	48	6	42	8.000	3.000
1200..1700	6 1700	ahaMtA	ahaṁtā	58	2	56	29.000	4.858
1200..1700	6 1700	ranDra	randhra	61	36	25	1.694	0.761
1200..1700	6 1700	raSmi	raśmi	61	20	41	3.050	1.609
1200..1700	6 1700	roDa	rodha	59	26	33	2.269	1.182
1200..1700	6 1700	melaka	melaka	55	3	52	18.333	4.196
1200..1700	6 1700	vAyasa	vāyasa	52	4	48	13.000	3.700
1200..1700	6 1700	lAkzA	lākṣā	57	52	5	1.096	0.132
1200..1700	6 1700	lAGava	lāghava	56	17	39	3.294	1.720
1200..1700	6 1700	lubDaka	lubdhaka	57	0	57	inf	inf
1200..1700	6 1700	tuza	tuṣa	53	99	-46	0.535	-0.901
1200..1700	6 1700	tfz	tṛṣ	61	27	34	2.259	1.176
1200..1700	6 1700	duhitf	duhitṛ	56	12	44	4.667	2.222
1200..1700	6 1700	dyUta	dyūta	57	1	56	57.000	5.833
1200..1700	6 1700	druti	druti	54	134	-80	0.403	-1.311
1200..1700	6 1700	Davala	dhavala	58	24	34	2.417	1.273
1200..1700	6 1700	tAmra	tāmra	61	611	-550	0.100	-3.324
1200..1700	6 1700	sOBadra	saubhadra	58	0	58	inf	inf
1200..1700	6 1700	sTala	sthala	54	16	38	3.375	1.755
1200..1700	6 1700	suKa	sukha	54	143	-89	0.378	-1.405
1200..1700	6 1700	Sarad	śarad	59	27	32	2.185	1.128
1200..1700	6 1700	muzwi	muṣṭi	53	12	41	4.417	2.143
1200..1700	6 1700	pradakziRa	pradakṣiṇa	52	3	49	17.333	4.115
1200..1700	6 1700	vihvala	vihvala	54	1	53	54.000	5.755
1200..1700	6 1700	purARa	purāṇa	58	21	37	2.762	1.466
1200..1700	6 1700	darpaRa	darpaṇa	56	5	51	11.200	3.485
1200..1700	6 1700	dAsa	dāsa	58	8	50	7.250	2.858
1200..1700	6 1700	prajYA	prajñā	60	28	32	2.143	1.100
1200..1700	6 1700	pravara	pravara	56	23	33	2.435	1.284
1200..1700	6 1700	prahAra	prahāra	58	9	49	6.444	2.688
1200..1700	6 1700	kfz	kṛṣ	55	17	38	3.235	1.694
1200..1700	6 1700	Cad	chad	57	6	51	9.500	3.248
1200..1700	6 1700	aDikf	adhikṛ	58	5	53	11.600	3.536
1200..1700	6 1700	pAcay	pācay	54	112	-58	0.482	-1.052
1200..1700	6 1700	boDay	bodhay	54	6	48	9.000	3.170
1200..1700	6 1700	mantray	mantray	55	27	28	2.037	1.026
1200..1700	6 1700	GAtay	ghātay	53	3	50	17.667	4.143
1200..1700	6 1700	Akzip	ākṣip	58	5	53	11.600	3.536
1200..1700	6 1700	Avartay	āvartay	56	43	13	1.302	0.381
1200..1700	6 1700	AsaYj	āsañj	61	4	57	15.250	3.931
1200..1700	6 1700	ekIkf	ekīkṛ	58	34	24	1.706	0.771
1200..1700	6 1700	niHsf	niḥsṛ	58	17	41	3.412	1.771
1200..1700	6 1700	nirji	nirji	58	3	55	19.333	4.273
1200..1700	6 1700	prapUjay	prapūjay	48	24	24	2.000	1.000
1200..1700	6 1700	praveSay	praveśay	56	11	45	5.091	2.348
1200..1700	6 1700	prasaYj	prasañj	51	5	46	10.200	3.350
1200..1700	6 1700	viram	viram	58	6	52	9.667	3.273
1200..1700	6 1700	camU	camū	61	1	60	61.000	5.931
1200..1700	6 1700	samAdis	samādis	50	3	47	16.667	4.059
1200..1700	6 1700	same	same	52	16	36	3.250	1.700
1200..1700	6 1700	muktA	muktā	61	44	17	1.386	0.471
1200..1700	6 1700	piDA	pidhā	60	24	36	2.500	1.322
1200..1700	6 1700	kaWina	kaṭhina	58	45	13	1.289	0.366
1200..1700	6 1700	karin	karin	57	17	40	3.353	1.745
1200..1700	6 1700	kUwa	kūṭa	60	11	49	5.455	2.447
1200..1700	6 1700	aNga	aṅga	60	239	-179	0.251	-1.994
1200..1700	6 1700	atiSaya	atiśaya	56	17	39	3.294	1.720
1200..1700	6 1700	anuzWAna	anuṣṭhāna	57	2	55	28.500	4.833
1200..1700	6 1700	antya	antya	58	8	50	7.250	2.858
1200..1700	6 1700	kavaca	kavaca	55	8	47	6.875	2.781
1200..1700	6 1700	saMnipAta	saṁnipāta	55	84	-29	0.655	-0.611
1200..1700	6 1700	aBimuKa	abhimukha	60	6	54	10.000	3.322
1200..1700	6 1700	BUpa	bhūpa	58	7	51	8.286	3.051
1200..1700	6 1700	maRqapa	maṇḍapa	53	8	45	6.625	2.728
1200..1700	6 1700	niroDa	nirodha	58	16	42	3.625	1.858
1200..1700	6 1700	ambikA	ambikā	57	6	51	9.500	3.248
1200..1700	6 1700	maryAdA	maryādā	57	2	55	28.500	4.833
1200..1700	6 1700	ekAdaSI	ekādaśī	51	28	23	1.821	0.865
1200..1700	6 1700	ekAdaSan	ekādaśan	55	15	40	3.667	1.874
1200..1700	6 1700	narapati	narapati	58	2	56	29.000	4.858
1200..1700	6 1700	upahAra	upahāra	57	2	55	28.500	4.833
1200..1700	6 1700	upADyAya	upādhyāya	51	1	50	51.000	5.672
1200..1700	6 1700	BIma	bhīma	56	11	45	5.091	2.348
1200..1700	6 1700	BujaMga	bhujaṁga	60	15	45	4.000	2.000
1200..1700	6 1700	ujJita	ujjhita	51	21	30	2.429	1.280
1200..1700	6 1700	AdAna	ādāna	55	6	49	9.167	3.196
1200..1700	6 1700	aSudDa	aśuddha	56	59	-3	0.949	-0.075
1200..1700	6 1700	IdfS	īdṛś	46	4	42	11.500	3.524
1200..1700	6 1700	vakra	vakra	56	25	31	2.240	1.163
1200..1700	6 1700	rAzwra	rāṣṭra	59	0	59	inf	inf
1200..1700	6 1700	rucira	rucira	57	26	31	2.192	1.132
1200..1700	6 1700	rumaRvant	rumaṇvant	55	0	55	inf	inf
1200..1700	6 1700	meha	meha	59	176	-117	0.335	-1.577
1200..1700	6 1700	vasA	vasā	56	48	8	1.167	0.222
