id	type	provenance	prompt	answer	choices	evidence	source_dataset
SM-0635	identify	gold	Which compound class is “sattva-saṁśuddhi” (sattva-saṁśuddhiḥ)?	TP	KD | BV | TP | DV	Bhagavadgītā 16.01 (“sattva-saṁśuddhiḥ”), gold-tagged	gita-morphology-gold
SM-0636	identify	gold	Which compound class is “bhūta-sarga” (bhūta-sargau)?	TP	DV | BV | TP | KD	Bhagavadgītā 16.06 (“bhūta-sargau”), gold-tagged	gita-morphology-gold
SM-0637	identify	gold	Which compound class is “a-satya” (asatyam)?	BV	BV | TP | KD | DV	Bhagavadgītā 16.08 (“asatyam”), gold-tagged	gita-morphology-gold
SM-0638	identify	gold	Which compound class is “a-pratiṣṭha” (apratiṣṭham)?	BV	TP | BV | DV | KD	Bhagavadgītā 16.08 (“apratiṣṭham”), gold-tagged	gita-morphology-gold
SM-0639	identify	gold	Which compound class is “an-īśvara” (anīśvaram)?	BV	TP | DV | KD | BV	Bhagavadgītā 16.08 (“anīśvaram”), gold-tagged	gita-morphology-gold
SM-0640	identify	gold	Which compound class is “a-paras-para-saṁbhūta” (aparaspara-saṁbhūtam)?	TP	TP | KD | DV | BV	Bhagavadgītā 16.08 (“aparaspara-saṁbhūtam”), gold-tagged	gita-morphology-gold
SM-0641	identify	gold	Which compound class is “kāma-haituka” (kāma-haitukam)?	BV	BV | KD | DV | TP	Bhagavadgītā 16.08 (“kāma-haitukam”), gold-tagged	gita-morphology-gold
SM-0642	identify	gold	Which compound class is “naṣṭa-ātman” (naṣṭātmānaḥ)?	BV	TP | KD | DV | BV	Bhagavadgītā 16.09 (“naṣṭātmānaḥ”), gold-tagged	gita-morphology-gold
SM-0643	identify	gold	Which compound class is “alpa-buddhi” (alpa-buddhayaḥ)?	BV	DV | KD | TP | BV	Bhagavadgītā 16.09 (“alpa-buddhayaḥ”), gold-tagged	gita-morphology-gold
SM-0644	identify	gold	Which compound class is “ugra-karman” (ugra-karmāṇaḥ)?	BV	TP | KD | BV | DV	Bhagavadgītā 16.09 (“ugra-karmāṇaḥ”), gold-tagged	gita-morphology-gold
SM-0645	identify	gold	Which compound class is “aśuci-vrata” (aśuci-vratāḥ)?	BV	DV | KD | TP | BV	Bhagavadgītā 16.10 (“aśuci-vratāḥ”), gold-tagged	gita-morphology-gold
SM-0646	identify	gold	Which compound class is “kāma-upabhoga-parama” (kāmopabhoga-paramāḥ)?	BV	KD | DV | BV | TP	Bhagavadgītā 16.11 (“kāmopabhoga-paramāḥ”), gold-tagged	gita-morphology-gold
SM-0647	identify	gold	Which compound class is “āśā-pāśa-śata” (āśā-pāśa-śataiḥ)?	BV	TP | KD | DV | BV	Bhagavadgītā 16.12 (“āśā-pāśa-śataiḥ”), gold-tagged	gita-morphology-gold
SM-0648	identify	gold	Which compound class is “kāma-krodha-parāyaṇa” (kāma-krodha-parāyaṇāḥ)?	BV	KD | TP | BV | DV	Bhagavadgītā 16.12 (“kāma-krodha-parāyaṇāḥ”), gold-tagged	gita-morphology-gold
SM-0649	identify	gold	Which compound class is “artha-saṁcaya” (artha-saṁcayān)?	TP	KD | TP | BV | DV	Bhagavadgītā 16.12 (“artha-saṁcayān”), gold-tagged	gita-morphology-gold
SM-0650	identify	gold	Which compound class is “mano-ratha” (mano-ratham)?	BV	DV | KD | BV | TP	Bhagavadgītā 16.13 (“mano-ratham”), gold-tagged	gita-morphology-gold
SM-0651	identify	gold	Which compound class is “ajñāna-vimohita” (ajñāna-vimohitāḥ)?	TP	BV | TP | KD | DV	Bhagavadgītā 16.15 (“ajñāna-vimohitāḥ”), gold-tagged	gita-morphology-gold
SM-0652	identify	gold	Which compound class is “aneka-citta-vibhrānta” (aneka-citta-vibhrāntāḥ)?	BV	DV | BV | KD | TP	Bhagavadgītā 16.16 (“aneka-citta-vibhrāntāḥ”), gold-tagged	gita-morphology-gold
SM-0653	identify	gold	Which compound class is “moha-jāla-samāvṛta” (moha-jāla-samāvṛtāḥ)?	TP	TP | KD | BV | DV	Bhagavadgītā 16.16 (“moha-jāla-samāvṛtāḥ”), gold-tagged	gita-morphology-gold
SM-0654	identify	gold	Which compound class is “kāma-bhoga” (kāma-bhogeṣu)?	TP	KD | DV | BV | TP	Bhagavadgītā 16.16 (“kāma-bhogeṣu”), gold-tagged	gita-morphology-gold
SM-0655	identify	gold	Which compound class is “ātma-saṁbhāvita” (ātma-saṁbhāvitāḥ)?	TP	BV | DV | TP | KD	Bhagavadgītā 16.17 (“ātma-saṁbhāvitāḥ”), gold-tagged	gita-morphology-gold
SM-0656	identify	gold	Which compound class is “dhana-māna-mada-anvita” (dhana-māna-madānvitāḥ)?	TP	TP | KD | BV | DV	Bhagavadgītā 16.17 (“dhana-māna-madānvitāḥ”), gold-tagged	gita-morphology-gold
SM-0657	identify	gold	Which compound class is “nāma-yajña” (nāma-yajñaiḥ)?	TP	TP | KD | BV | DV	Bhagavadgītā 16.17 (“nāma-yajñaiḥ”), gold-tagged	gita-morphology-gold
SM-0658	identify	gold	Which compound class is “nara-adhama” (narādhamān)?	TP	KD | BV | DV | TP	Bhagavadgītā 16.19 (“narādhamān”), gold-tagged	gita-morphology-gold
SM-0659	identify	gold	Which compound class is “tamas-dvāra” (tamo-dvāraiḥ)?	TP	BV | KD | DV | TP	Bhagavadgītā 16.22 (“tamo-dvāraiḥ”), gold-tagged	gita-morphology-gold
SM-0660	identify	gold	Which compound class is “śāstra-vidhi” (śāstra-vidhim)?	TP	BV | TP | DV | KD	Bhagavadgītā 16.23 (“śāstra-vidhim”), gold-tagged	gita-morphology-gold
SM-0661	identify	gold	Which compound class is “śāstra-vidhāna-ukta” (śāstra-vidhānoktam)?	TP	KD | BV | TP | DV	Bhagavadgītā 16.24 (“śāstra-vidhānoktam”), gold-tagged	gita-morphology-gold
SM-0662	identify	gold	Which compound class is “śāstra-vidhi” (śāstra-vidhim)?	TP	TP | DV | BV | KD	Bhagavadgītā 17.01 (“śāstra-vidhim”), gold-tagged	gita-morphology-gold
SM-0663	identify	gold	Which compound class is “śrī-bhagavant” (śrī-bhagavān)?	TP	KD | TP | BV | DV	Bhagavadgītā 17.02 (“śrī-bhagavān”), gold-tagged	gita-morphology-gold
SM-0664	identify	gold	Which compound class is “yac-chraddha” (yac-chraddhaḥ)?	BV	DV | KD | TP | BV	Bhagavadgītā 17.03 (“yac-chraddhaḥ”), gold-tagged	gita-morphology-gold
SM-0665	identify	gold	Which compound class is “bhūta-gaṇa” (bhūta-gaṇān)?	TP	DV | BV | TP | KD	Bhagavadgītā 17.04 (“bhūta-gaṇān”), gold-tagged	gita-morphology-gold
SM-0666	identify	gold	Which compound class is “a-śāstra-vihita” (aśāstra-vihitam)?	TP	TP | BV | DV | KD	Bhagavadgītā 17.05 (“aśāstra-vihitam”), gold-tagged	gita-morphology-gold
SM-0667	identify	gold	Which compound class is “bhūta-grāma” (bhūta-grāmam)?	TP	TP | BV | KD | DV	Bhagavadgītā 17.06 (“bhūta-grāmam”), gold-tagged	gita-morphology-gold
SM-0668	identify	gold	Which compound class is “āsura-niścaya” (āsura-niścayān)?	BV	DV | BV | KD | TP	Bhagavadgītā 17.06 (“āsura-niścayān”), gold-tagged	gita-morphology-gold
SM-0669	identify	gold	Which compound class is “yāta-yāma” (yāta-yāmam)?	BV	KD | TP | BV | DV	Bhagavadgītā 17.10 (“yāta-yāmam”), gold-tagged	gita-morphology-gold
SM-0670	identify	gold	Which compound class is “gata-rasa” (gata-rasam)?	BV	BV | DV | KD | TP	Bhagavadgītā 17.10 (“gata-rasam”), gold-tagged	gita-morphology-gold
SM-0671	identify	gold	Which compound class is “a-phala-ākāṅkṣin” (aphalākāṅkṣibhiḥ)?	TP	KD | BV | DV | TP	Bhagavadgītā 17.11 (“aphalākāṅkṣibhiḥ”), gold-tagged	gita-morphology-gold
SM-0672	identify	gold	Which compound class is “vidhi-dṛṣṭa” (vidhi-dṛṣṭaḥ)?	BV	KD | BV | DV | TP	Bhagavadgītā 17.11 (“vidhi-dṛṣṭaḥ”), gold-tagged	gita-morphology-gold
SM-0673	identify	gold	Which compound class is “bharata-rṣabha” (bharata-śreṣṭha)?	TP	KD | TP | DV | BV	Bhagavadgītā 17.12 (“bharata-śreṣṭha”), gold-tagged	gita-morphology-gold
SM-0674	identify	gold	Which compound class is “asṛṣṭa-anna” (asṛṣṭānnam)?	BV	BV | TP | KD | DV	Bhagavadgītā 17.13 (“asṛṣṭānnam”), gold-tagged	gita-morphology-gold
SM-0675	identify	gold	Which compound class is “a-dakṣiṇa” (adakṣiṇam)?	BV	KD | DV | BV | TP	Bhagavadgītā 17.13 (“adakṣiṇam”), gold-tagged	gita-morphology-gold
SM-0676	identify	gold	Which compound class is “an-udvega-kara” (anudvega-karam)?	TP	DV | BV | TP | KD	Bhagavadgītā 17.15 (“anudvega-karam”), gold-tagged	gita-morphology-gold
SM-0677	identify	gold	Which compound class is “svādhyāya-abhyasana” (svādhyāyābhyasanam)?	TP	BV | TP | DV | KD	Bhagavadgītā 17.15 (“svādhyāyābhyasanam”), gold-tagged	gita-morphology-gold
SM-0678	identify	gold	Which compound class is “manaḥ-prasāda” (manaḥ-prasādaḥ)?	TP	BV | DV | TP | KD	Bhagavadgītā 17.16 (“manaḥ-prasādaḥ”), gold-tagged	gita-morphology-gold
SM-0679	identify	gold	Which compound class is “ātma-vinigraha” (ātma-vinigrahaḥ)?	TP	TP | KD | DV | BV	Bhagavadgītā 17.16 (“ātma-vinigrahaḥ”), gold-tagged	gita-morphology-gold
SM-0680	identify	gold	Which compound class is “bhāva-saṁśuddhi” (bhāva-saṁśuddhiḥ)?	TP	DV | TP | KD | BV	Bhagavadgītā 17.16 (“bhāva-saṁśuddhiḥ”), gold-tagged	gita-morphology-gold
SM-0681	identify	gold	Which compound class is “a-phala-ākāṅkṣin” (aphalākāṅkṣibhiḥ)?	TP	TP | KD | BV | DV	Bhagavadgītā 17.17 (“aphalākāṅkṣibhiḥ”), gold-tagged	gita-morphology-gold
SM-0682	identify	gold	Which compound class is “vidhāna-ukta” (vidhānoktāḥ)?	TP	DV | KD | BV | TP	Bhagavadgītā 17.24 (“vidhānoktāḥ”), gold-tagged	gita-morphology-gold
SM-0683	identify	gold	Which compound class is “brahma-vādin” (brahma-vādinām)?	TP	TP | KD | DV | BV	Bhagavadgītā 17.24 (“brahma-vādinām”), gold-tagged	gita-morphology-gold
SM-0684	identify	gold	Which compound class is “dāna-kriya” (dāna-kriyāḥ)?	TP	TP | DV | BV | KD	Bhagavadgītā 17.25 (“dāna-kriyāḥ”), gold-tagged	gita-morphology-gold
SM-0685	identify	gold	Which compound class is “mokṣa-kāṅkṣin” (mokṣa-kāṅkṣibhiḥ)?	TP	TP | DV | KD | BV	Bhagavadgītā 17.25 (“mokṣa-kāṅkṣibhiḥ”), gold-tagged	gita-morphology-gold
SM-0686	identify	gold	Which compound class is “mahā-bāhu” (mahābāho)?	BV	KD | DV | TP | BV	Bhagavadgītā 18.01 (“mahābāho”), gold-tagged	gita-morphology-gold
SM-0687	identify	gold	Which compound class is “keśi-niṣūdana” (keśi-niṣūdana)?	TP	KD | DV | TP | BV	Bhagavadgītā 18.01 (“keśi-niṣūdana”), gold-tagged	gita-morphology-gold
SM-0688	identify	gold	Which compound class is “śrī-bhagavant” (śrī-bhagavān)?	TP	BV | KD | TP | DV	Bhagavadgītā 18.02 (“śrī-bhagavān”), gold-tagged	gita-morphology-gold
SM-0689	identify	gold	Which compound class is “sarva-karma-phala-tyāga” (sarva-karma-phala-tyāgam)?	TP	BV | KD | DV | TP	Bhagavadgītā 18.02 (“sarva-karma-phala-tyāgam”), gold-tagged	gita-morphology-gold
SM-0690	identify	gold	Which compound class is “bharata-sattama” (bharata-sattama)?	TP	BV | TP | DV | KD	Bhagavadgītā 18.04 (“bharata-sattama”), gold-tagged	gita-morphology-gold
SM-0691	identify	gold	Which compound class is “kāya-kleśa-bhaya” (kāya-kleśa-bhayāt)?	TP	DV | BV | TP | KD	Bhagavadgītā 18.08 (“kāya-kleśa-bhayāt”), gold-tagged	gita-morphology-gold
SM-0692	identify	gold	Which compound class is “tyāga-phala” (tyāga-phalam)?	TP	TP | BV | KD | DV	Bhagavadgītā 18.08 (“tyāga-phalam”), gold-tagged	gita-morphology-gold
SM-0693	identify	gold	Which compound class is “sattva-samāviṣṭa” (sattva-samāviṣṭaḥ)?	TP	DV | KD | BV | TP	Bhagavadgītā 18.10 (“sattva-samāviṣṭaḥ”), gold-tagged	gita-morphology-gold
SM-0694	identify	gold	Which compound class is “karma-phala-parityāgin” (karma-phala-tyāgī)?	TP	BV | TP | DV | KD	Bhagavadgītā 18.11 (“karma-phala-tyāgī”), gold-tagged	gita-morphology-gold
SM-0695	identify	gold	Which compound class is “mahā-bāhu” (mahābāho)?	BV	KD | TP | DV | BV	Bhagavadgītā 18.13 (“mahābāho”), gold-tagged	gita-morphology-gold
SM-0696	identify	gold	Which compound class is “kṛta-anta” (kṛtānte)?	BV	DV | BV | TP | KD	Bhagavadgītā 18.13 (“kṛtānte”), gold-tagged	gita-morphology-gold
SM-0697	identify	gold	Which compound class is “sarva-karman” (sarva-karmaṇām)?	TP	BV | DV | KD | TP	Bhagavadgītā 18.13 (“sarva-karmaṇām”), gold-tagged	gita-morphology-gold
SM-0698	identify	gold	Which compound class is “karma-codanā” (karma-codanā)?	TP	KD | DV | BV | TP	Bhagavadgītā 18.18 (“karma-codanā”), gold-tagged	gita-morphology-gold
SM-0699	identify	gold	Which compound class is “karma-saṁgraha” (karma-saṁgrahaḥ)?	TP	TP | KD | DV | BV	Bhagavadgītā 18.18 (“karma-saṁgrahaḥ”), gold-tagged	gita-morphology-gold
SM-0700	identify	gold	Which compound class is “a-phala-prepsu” (a-phala-prepsunā)?	TP	BV | KD | DV | TP	Bhagavadgītā 18.23 (“a-phala-prepsunā”), gold-tagged	gita-morphology-gold
SM-0701	identify	gold	Which compound class is “kāma-īpsu” (kāmepsunā)?	TP	KD | TP | DV | BV	Bhagavadgītā 18.24 (“kāmepsunā”), gold-tagged	gita-morphology-gold
SM-0702	identify	gold	Which compound class is “sa-ahaṁ-kāra” (sāhaṁ-kāreṇa)?	BV	DV | BV | KD | TP	Bhagavadgītā 18.24 (“sāhaṁ-kāreṇa”), gold-tagged	gita-morphology-gold
SM-0703	identify	gold	Which compound class is “bahula-āyāsa” (bahulāyāsam)?	BV	DV | TP | KD | BV	Bhagavadgītā 18.24 (“bahulāyāsam”), gold-tagged	gita-morphology-gold
SM-0704	identify	gold	Which compound class is “mukta-saṅga” (mukta-saṅgaḥ)?	BV	BV | DV | KD | TP	Bhagavadgītā 18.26 (“mukta-saṅgaḥ”), gold-tagged	gita-morphology-gold
SM-0705	identify	gold	Which compound class is “an-ahaṁ-vādin” (anahaṁ-vādī)?	TP	KD | TP | BV | DV	Bhagavadgītā 18.26 (“anahaṁ-vādī”), gold-tagged	gita-morphology-gold
SM-0706	identify	gold	Which compound class is “nir-vikāra” (nirvikāraḥ)?	BV	KD | DV | TP | BV	Bhagavadgītā 18.26 (“nirvikāraḥ”), gold-tagged	gita-morphology-gold
SM-0707	identify	gold	Which compound class is “karma-phala-prepsu” (karma-phala-prepsuḥ)?	TP	TP | KD | DV | BV	Bhagavadgītā 18.27 (“karma-phala-prepsuḥ”), gold-tagged	gita-morphology-gold
SM-0708	identify	gold	Which compound class is “manaḥ-prāṇa-indriya-kriyā” (manaḥ-prāṇendriya-kriyāḥ)?	TP	TP | BV | KD | DV	Bhagavadgītā 18.33 (“manaḥ-prāṇendriya-kriyāḥ”), gold-tagged	gita-morphology-gold
SM-0709	identify	gold	Which compound class is “phala-ākāṅkṣin” (phalākāṅkṣī)?	TP	KD | DV | BV | TP	Bhagavadgītā 18.34 (“phalākāṅkṣī”), gold-tagged	gita-morphology-gold
SM-0710	identify	gold	Which compound class is “bharata-rṣabha” (bharata-rṣabha)?	TP	BV | KD | TP | DV	Bhagavadgītā 18.36 (“bharata-rṣabha”), gold-tagged	gita-morphology-gold
SM-0711	identify	gold	Which compound class is “duḥkha-anta” (duḥkhāntam)?	TP	BV | DV | TP | KD	Bhagavadgītā 18.36 (“duḥkhāntam”), gold-tagged	gita-morphology-gold
SM-0712	identify	gold	Which compound class is “viṣaya-indriya-saṁyoga” (viṣayendriya-saṁyogāt)?	TP	TP | KD | DV | BV	Bhagavadgītā 18.38 (“viṣayendriya-saṁyogāt”), gold-tagged	gita-morphology-gold
SM-0713	identify	gold	Which compound class is “sva-bhāva-prabhava” (sva-bhāva-prabhavaiḥ)?	BV	TP | KD | DV | BV	Bhagavadgītā 18.41 (“sva-bhāva-prabhavaiḥ”), gold-tagged	gita-morphology-gold
SM-0714	identify	gold	Which compound class is “brahma-karma” (brahma-karma)?	TP	DV | BV | KD | TP	Bhagavadgītā 18.42 (“brahma-karma”), gold-tagged	gita-morphology-gold
SM-0715	identify	gold	Which compound class is “īśvara-bhāva” (īśvara-bhāvaḥ)?	TP	KD | TP | BV | DV	Bhagavadgītā 18.43 (“īśvara-bhāvaḥ”), gold-tagged	gita-morphology-gold
SM-0716	identify	gold	Which compound class is “kṣatra-karma” (kṣatra-karma)?	TP	DV | TP | BV | KD	Bhagavadgītā 18.43 (“kṣatra-karma”), gold-tagged	gita-morphology-gold
SM-0717	identify	gold	Which compound class is “vaiśya-karma” (vaiśya-karma)?	TP	TP | KD | BV | DV	Bhagavadgītā 18.44 (“vaiśya-karma”), gold-tagged	gita-morphology-gold
SM-0718	identify	gold	Which compound class is “sva-karma-nirata” (sva-karma-nirataḥ)?	TP	DV | TP | BV | KD	Bhagavadgītā 18.45 (“sva-karma-nirataḥ”), gold-tagged	gita-morphology-gold
SM-0719	identify	gold	Which compound class is “sva-karma” (sva-karmaṇā)?	TP	BV | DV | TP | KD	Bhagavadgītā 18.46 (“sva-karmaṇā”), gold-tagged	gita-morphology-gold
SM-0720	identify	gold	Which compound class is “sva-dharma” (sva-dharmaḥ)?	TP	DV | KD | BV | TP	Bhagavadgītā 18.47 (“sva-dharmaḥ”), gold-tagged	gita-morphology-gold
SM-0721	identify	gold	Which compound class is “para-dharma” (para-dharmāt)?	TP	KD | DV | BV | TP	Bhagavadgītā 18.47 (“para-dharmāt”), gold-tagged	gita-morphology-gold
SM-0722	identify	gold	Which compound class is “sva-bhāva-niyata” (sva-bhāva-niyatam)?	TP	KD | TP | BV | DV	Bhagavadgītā 18.47 (“sva-bhāva-niyatam”), gold-tagged	gita-morphology-gold
SM-0723	identify	gold	Which compound class is “sa-doṣa” (sa-doṣam)?	BV	TP | BV | DV | KD	Bhagavadgītā 18.48 (“sa-doṣam”), gold-tagged	gita-morphology-gold
SM-0724	identify	gold	Which compound class is “asakta-ātman” (asakta-buddhiḥ)?	BV	TP | KD | DV | BV	Bhagavadgītā 18.49 (“asakta-buddhiḥ”), gold-tagged	gita-morphology-gold
SM-0725	identify	gold	Which compound class is “jita-ātman” (jitātmā)?	BV	TP | DV | KD | BV	Bhagavadgītā 18.49 (“jitātmā”), gold-tagged	gita-morphology-gold
SM-0726	identify	gold	Which compound class is “vigata-spṛha” (vigata-spṛhaḥ)?	BV	BV | DV | KD | TP	Bhagavadgītā 18.49 (“vigata-spṛhaḥ”), gold-tagged	gita-morphology-gold
SM-0727	identify	gold	Which compound class is “naiṣ-karmya-siddhim” (naiṣkarmya-siddhim)?	TP	KD | BV | DV | TP	Bhagavadgītā 18.49 (“naiṣkarmya-siddhim”), gold-tagged	gita-morphology-gold
SM-0728	identify	gold	Which compound class is “vivikta-sevin” (vivikta-sevī)?	TP	DV | TP | BV | KD	Bhagavadgītā 18.52 (“vivikta-sevī”), gold-tagged	gita-morphology-gold
SM-0729	identify	gold	Which compound class is “laghv-āśin” (laghv-āśī)?	TP	DV | KD | BV | TP	Bhagavadgītā 18.52 (“laghv-āśī”), gold-tagged	gita-morphology-gold
SM-0730	identify	gold	Which compound class is “yata-vāk-kāya-mānasa” (yata-vāk-kāya-mānasaḥ)?	BV	TP | BV | KD | DV	Bhagavadgītā 18.52 (“yata-vāk-kāya-mānasaḥ”), gold-tagged	gita-morphology-gold
SM-0731	identify	gold	Which compound class is “dhyāna-yoga-para” (dhyāna-yoga-paraḥ)?	BV	BV | DV | TP | KD	Bhagavadgītā 18.52 (“dhyāna-yoga-paraḥ”), gold-tagged	gita-morphology-gold
SM-0732	identify	gold	Which compound class is “brahma-bhūya” (brahma-bhūyāya)?	TP	DV | TP | BV | KD	Bhagavadgītā 18.53 (“brahma-bhūyāya”), gold-tagged	gita-morphology-gold
SM-0733	identify	gold	Which compound class is “brahma-bhūta” (brahma-bhūtaḥ)?	TP	DV | BV | TP | KD	Bhagavadgītā 18.54 (“brahma-bhūtaḥ”), gold-tagged	gita-morphology-gold
SM-0734	identify	gold	Which compound class is “prasanna-ātman” (prasannātmā)?	BV	KD | BV | DV | TP	Bhagavadgītā 18.54 (“prasannātmā”), gold-tagged	gita-morphology-gold
SM-0735	identify	gold	Which compound class is “mad-bhakti” (mad-bhaktim)?	TP	DV | KD | TP | BV	Bhagavadgītā 18.54 (“mad-bhaktim”), gold-tagged	gita-morphology-gold
SM-0736	identify	gold	Which compound class is “sarva-karman” (sarva-karmāṇi)?	TP	DV | KD | TP | BV	Bhagavadgītā 18.56 (“sarva-karmāṇi”), gold-tagged	gita-morphology-gold
SM-0737	identify	gold	Which compound class is “mad-vyapāśraya” (mad-vyapāśrayaḥ)?	BV	DV | BV | KD | TP	Bhagavadgītā 18.56 (“mad-vyapāśrayaḥ”), gold-tagged	gita-morphology-gold
