id	type	index_token	gender	stem_class	question	answer	choices
ZD-0801	classify	n·8√	n	consonant-stem	To which declension class does बन्ध् (bandh, n.) belong?	n·8√	n·5b+2 | n·1b | n·8√ | n·4°
ZD-0802	classify	n·8√	n	consonant-stem	To which declension class does वर्त् (vart, f.) belong?	n·8√	n·8√ | n·5b+2 | n·1b | n·4°
ZD-0803	classify	n·8√	n	consonant-stem	To which declension class does राज्यलीलाय् (rājyalīlāy, n.) belong?	n·8√	n·4° | n·5b+2 | n·8√ | n·1b
ZD-0804	classify	n·8√	n	consonant-stem	To which declension class does अन्यद् (anyad, neutr.) belong?	n·8√	n·4° | n·5b+2 | n·8√ | n·1b
ZD-0805	classify	n·8√	n	consonant-stem	To which declension class does शास् (śās, n.) belong?	n·8√	n·1b | n·5b+2 | n·4° | n·8√
ZD-0806	classify	n·8√	n	consonant-stem	To which declension class does रिङ्ग् (riṅg, n.) belong?	n·8√	n·5b+2 | n·1b | n·4° | n·8√
ZD-0807	classify	n·8√	n	consonant-stem	To which declension class does म्लिछ् (mlich, n.) belong?	n·8√	n·1b | n·5b+2 | n·8√ | n·4°
ZD-0808	classify	n·8√	n	consonant-stem	To which declension class does वद् (vad, n.) belong?	n·8√	n·8√ | n·4° | n·5b+2 | n·1b
ZD-0809	classify	n·8√	n	consonant-stem	To which declension class does क्लिश् (kliś, n.) belong?	n·8√	n·8√ | n·4° | n·5b+2 | n·1b
ZD-0810	classify	n·8√	n	consonant-stem	To which declension class does म्यक्ष् (myakṣ, n.) belong?	n·8√	n·8√ | n·5b+2 | n·4° | n·1b
ZD-0811	classify	f·2a	f	ā-stem	To which declension class does मनोता (manotā, fem.) belong?	f·2a	f·2a | f·8c* | f·8na*+2 | f·8tb*
ZD-0812	classify	f·2a	f	ā-stem	To which declension class does उरा (urā, f.) belong?	f·2a	f·2a | f·8na*+2 | f·8tb* | f·8c*
ZD-0813	classify	f·2a	f	ā-stem	To which declension class does मठोशीलोठिका (maṭhośīloṭhikā, f.) belong?	f·2a	f·8tb* | f·8c* | f·8na*+2 | f·2a
ZD-0814	classify	f·2a	f	ā-stem	To which declension class does त्वाया (tvāyā, f.) belong?	f·2a	f·2a | f·8na*+2 | f·8c* | f·8tb*
ZD-0815	classify	f·2a	f	ā-stem	To which declension class does गोमिशाला (gomiśālā, f.) belong?	f·2a	f·8c* | f·2a | f·8tb* | f·8na*+2
ZD-0816	classify	f·2a	f	ā-stem	To which declension class does आता (ātā, f.) belong?	f·2a	f·2a | f·8c* | f·8tb* | f·8na*+2
ZD-0817	classify	f·2a	f	ā-stem	To which declension class does अम्बिका (ambikā, f.) belong?	f·2a	f·8c* | f·8na*+2 | f·2a | f·8tb*
ZD-0818	classify	f·2a	f	ā-stem	To which declension class does अध्याण्डा (adhyāṇḍā, f.) belong?	f·2a	f·8c* | f·8tb* | f·8na*+2 | f·2a
ZD-0819	classify	f·2a	f	ā-stem	To which declension class does सरमा (saramā, f.) belong?	f·2a	f·8tb* | f·8na*+2 | f·8c* | f·2a
ZD-0820	classify	f·2a	f	ā-stem	To which declension class does कोतना (kotanā, f.) belong?	f·2a	f·8na*+2 | f·2a | f·8tb* | f·8c*
ZD-0821	classify	f·2a	f	ā-stem	To which declension class does तैलंपाता (tailaṃpātā, f.) belong?	f·2a	f·8na*+2 | f·8c* | f·2a | f·8tb*
ZD-0822	classify	f·2a	f	ā-stem	To which declension class does वृक्या (vṛkyā, f.) belong?	f·2a	f·2a | f·8tb* | f·8c* | f·8na*+2
ZD-0823	classify	f·2a	f	ā-stem	To which declension class does समा (samā, f.) belong?	f·2a	f·8tb* | f·2a | f·8c* | f·8na*+2
ZD-0824	classify	f·2a	f	ā-stem	To which declension class does कासिका (kāsikā, f.) belong?	f·2a	f·8c* | f·2a | f·8tb* | f·8na*+2
ZD-0825	classify	f·2a	f	ā-stem	To which declension class does मन्था (manthā, f.) belong?	f·2a	f·8tb* | f·8na*+2 | f·8c* | f·2a
ZD-0826	classify	mfn·3a+2	mfn	i-stem	To which declension class does अश्वमिष्टि (aśvamiṣṭi, adj.) belong?	mfn·3a+2	mfn·4b | mfn·3a+2 | mfn·4 | mfn·1b+3
ZD-0827	classify	mfn·3a+2	mfn	i-stem	To which declension class does सकूति (sakūti, adj.) belong?	mfn·3a+2	mfn·4b | mfn·1b+3 | mfn·3a+2 | mfn·4
ZD-0828	classify	mfn·3a+2	mfn	i-stem	To which declension class does विभूतराति (vibhūtarāti, adj.) belong?	mfn·3a+2	mfn·4b | mfn·4 | mfn·3a+2 | mfn·1b+3
ZD-0829	classify	mfn·3a+2	mfn	i-stem	To which declension class does धूमगन्धि (dhūmagandhi, adj.) belong?	mfn·3a+2	mfn·4b | mfn·4 | mfn·1b+3 | mfn·3a+2
ZD-0830	classify	mfn·3a+2	mfn	i-stem	To which declension class does इन्द्रसखि (indrasakhi, adj.) belong?	mfn·3a+2	mfn·4b | mfn·1b+3 | mfn·4 | mfn·3a+2
ZD-0831	classify	mfn·3a+2	mfn	i-stem	To which declension class does अनिभृष्टतविषि (anibhṛṣṭataviṣi, adj.) belong?	mfn·3a+2	mfn·1b+3 | mfn·3a+2 | mfn·4 | mfn·4b
ZD-0832	classify	mfn·3a+2	mfn	i-stem	To which declension class does प्रत्यर्धि (pratyardhi, adj.) belong?	mfn·3a+2	mfn·3a+2 | mfn·1b+3 | mfn·4 | mfn·4b
ZD-0833	classify	mfn·3a+2	mfn	i-stem	To which declension class does कृत्यादूषि (kṛtyādūṣi, adj.) belong?	mfn·3a+2	mfn·1b+3 | mfn·4b | mfn·3a+2 | mfn·4
ZD-0834	classify	mfn·3a+2	mfn	i-stem	To which declension class does बृहद्रयि (bṛhadrayi, adj.) belong?	mfn·3a+2	mfn·3a+2 | mfn·4b | mfn·1b+3 | mfn·4
ZD-0835	classify	mfn·3a+2	mfn	i-stem	To which declension class does रुशदूर्मि (ruśadūrmi, adj.) belong?	mfn·3a+2	mfn·4b | mfn·1b+3 | mfn·4 | mfn·3a+2
ZD-0836	classify	mfn·3a+2	mfn	i-stem	To which declension class does वसुधिति (vasudhiti, adj.) belong?	mfn·3a+2	mfn·1b+3 | mfn·4b | mfn·4 | mfn·3a+2
ZD-0837	classify	mfn·3a+2	mfn	i-stem	To which declension class does चित्रध्रजति (citradhrajati, adj.) belong?	mfn·3a+2	mfn·3a+2 | mfn·4 | mfn·1b+3 | mfn·4b
ZD-0838	classify	mfn·3a+2	mfn	i-stem	To which declension class does अभ्रसनि (abhrasani, adj.) belong?	mfn·3a+2	mfn·4b | mfn·4 | mfn·3a+2 | mfn·1b+3
ZD-0839	classify	mfn·3a+2	mfn	i-stem	To which declension class does ऋजुवनि (ṛjuvani, adj.) belong?	mfn·3a+2	mfn·4b | mfn·4 | mfn·3a+2 | mfn·1b+3
ZD-0840	classify	mfn·3a+2	mfn	i-stem	To which declension class does श्रोतुराति (śroturāti, adj.) belong?	mfn·3a+2	mfn·3a+2 | mfn·1b+3 | mfn·4b | mfn·4
ZD-0841	classify	n·1a+2	n	a-stem	To which declension class does सुह्मनगर (suhmanagara, n.) belong?	n·1a+2	n·8sa | n·8t* | n·8n*+3 | n·1a+2
ZD-0842	classify	n·1a+2	n	a-stem	To which declension class does नैषादक (naiṣādaka, n.) belong?	n·1a+2	n·8t* | n·1a+2 | n·8n*+3 | n·8sa
ZD-0843	classify	n·1a+2	n	a-stem	To which declension class does अविसोढ (avisoḍha, n.) belong?	n·1a+2	n·1a+2 | n·8sa | n·8n*+3 | n·8t*
ZD-0844	classify	n·1a+2	n	a-stem	To which declension class does गौडभृत्यपुर (gauḍabhṛtyapura, n.) belong?	n·1a+2	n·1a+2 | n·8n*+3 | n·8sa | n·8t*
ZD-0845	classify	n·1a+2	n	a-stem	To which declension class does कुचेल (kucela, n.) belong?	n·1a+2	n·1a+2 | n·8t* | n·8sa | n·8n*+3
ZD-0846	classify	n·1a+2	n	a-stem	To which declension class does यौगवरत्र (yaugavaratra, n.) belong?	n·1a+2	n·8sa | n·1a+2 | n·8t* | n·8n*+3
ZD-0847	classify	n·1a+2	n	a-stem	To which declension class does अरिष्टपुर (ariṣṭapura, n.) belong?	n·1a+2	n·8n*+3 | n·1a+2 | n·8t* | n·8sa
ZD-0848	classify	n·1a+2	n	a-stem	To which declension class does अमुत्रभूय (amutrabhūya, n.) belong?	n·1a+2	n·8t* | n·8sa | n·1a+2 | n·8n*+3
ZD-0849	classify	n·1a+2	n	a-stem	To which declension class does पद्मिनीखण्ड (padminīkhaṇḍa, n.) belong?	n·1a+2	n·1a+2 | n·8sa | n·8n*+3 | n·8t*
ZD-0850	classify	n·1a+2	n	a-stem	To which declension class does स्वस्त्ययन (svastyayana, n.) belong?	n·1a+2	n·1a+2 | n·8sa | n·8n*+3 | n·8t*
ZD-0851	classify	n·1a+2	n	a-stem	To which declension class does द्वादशशत (dvādaśaśata, n.) belong?	n·1a+2	n·8n*+3 | n·8sa | n·8t* | n·1a+2
ZD-0852	classify	n·1a+2	n	a-stem	To which declension class does सधस्थ (sadhastha, n.) belong?	n·1a+2	n·8sa | n·8t* | n·8n*+3 | n·1a+2
ZD-0853	classify	n·1a+2	n	a-stem	To which declension class does मित्रधेय (mitradheya, n.) belong?	n·1a+2	n·8sa | n·8n*+3 | n·1a+2 | n·8t*
ZD-0854	classify	n·1a+2	n	a-stem	To which declension class does अस्तमयन (astamayana, n.) belong?	n·1a+2	n·1a+2 | n·8t* | n·8n*+3 | n·8sa
ZD-0855	classify	n·1a+2	n	a-stem	To which declension class does आस्पात्र (āspātra, n.) belong?	n·1a+2	n·8t* | n·8n*+3 | n·8sa | n·1a+2
ZD-0856	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does त्रिधामन् (tridhāman, adj.) belong?	mfn·8n*+2	mfn·3+3 | mfn·6b | mfn·5+2 | mfn·8n*+2
ZD-0857	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does महारोमन् (mahāroman, adj.) belong?	mfn·8n*+2	mfn·5+2 | mfn·6b | mfn·8n*+2 | mfn·3+3
ZD-0858	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does विधन्वन् (vidhanvan, adj.) belong?	mfn·8n*+2	mfn·5+2 | mfn·8n*+2 | mfn·3+3 | mfn·6b
ZD-0859	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does पारदृश्वन् (pāradṛśvan, adj.) belong?	mfn·8n*+2	mfn·8n*+2 | mfn·5+2 | mfn·6b | mfn·3+3
ZD-0860	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does चतुरात्मन् (caturātman, adj.) belong?	mfn·8n*+2	mfn·5+2 | mfn·8n*+2 | mfn·3+3 | mfn·6b
ZD-0861	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does मर्त्यधर्मन् (martyadharman, adj.) belong?	mfn·8n*+2	mfn·6b | mfn·3+3 | mfn·5+2 | mfn·8n*+2
ZD-0862	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does व्यध्वन् (vyadhvan, adj.) belong?	mfn·8n*+2	mfn·5+2 | mfn·3+3 | mfn·8n*+2 | mfn·6b
ZD-0863	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does पुण्यकर्मन् (puṇyakarman, adj.) belong?	mfn·8n*+2	mfn·3+3 | mfn·6b | mfn·8n*+2 | mfn·5+2
ZD-0864	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does हीनरोमन् (hīnaroman, adj.) belong?	mfn·8n*+2	mfn·3+3 | mfn·8n*+2 | mfn·5+2 | mfn·6b
ZD-0865	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does स्वादुधन्वन् (svādudhanvan, adj.) belong?	mfn·8n*+2	mfn·6b | mfn·3+3 | mfn·5+2 | mfn·8n*+2
ZD-0866	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does दृढलोमन् (dṛḍhaloman, adj.) belong?	mfn·8n*+2	mfn·6b | mfn·3+3 | mfn·8n*+2 | mfn·5+2
ZD-0867	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does बहुरोमन् (bahuroman, adj.) belong?	mfn·8n*+2	mfn·6b | mfn·8n*+2 | mfn·5+2 | mfn·3+3
ZD-0868	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does विकर्मन् (vikarman, adj.) belong?	mfn·8n*+2	mfn·5+2 | mfn·8n*+2 | mfn·3+3 | mfn·6b
ZD-0869	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does देवतात्मन् (devatātman, adj.) belong?	mfn·8n*+2	mfn·8n*+2 | mfn·3+3 | mfn·5+2 | mfn·6b
ZD-0870	classify	mfn·8n*+2	mfn	consonant-stem	To which declension class does सहयुध्वन् (sahayudhvan, adj.) belong?	mfn·8n*+2	mfn·8n*+2 | mfn·5+2 | mfn·3+3 | mfn·6b
ZD-0871	classify	mfn·8√b	mfn	consonant-stem	To which declension class does विपृच् (vipṛc, adj.) belong?	mfn·8√b	mfn·4a+2 | mfn·8√b | mfn·5+3 | mfn·1b
ZD-0872	classify	mfn·8√b	mfn	consonant-stem	To which declension class does संसिच् (saṃsic, adj.) belong?	mfn·8√b	mfn·8√b | mfn·4a+2 | mfn·1b | mfn·5+3
ZD-0873	classify	mfn·8√b	mfn	consonant-stem	To which declension class does अत्वच् (atvac, adj.) belong?	mfn·8√b	mfn·1b | mfn·5+3 | mfn·8√b | mfn·4a+2
ZD-0874	classify	mfn·8√b	mfn	consonant-stem	To which declension class does ईदृश् (īdṛś, fem.) belong?	mfn·8√b	mfn·5+3 | mfn·4a+2 | mfn·1b | mfn·8√b
ZD-0875	classify	mfn·8√b	mfn	consonant-stem	To which declension class does परिक्षित् (parikṣit, adj.) belong?	mfn·8√b	mfn·8√b | mfn·1b | mfn·5+3 | mfn·4a+2
ZD-0876	classify	mfn·8√b	mfn	consonant-stem	To which declension class does परिप्रुष् (paripruṣ, adj.) belong?	mfn·8√b	mfn·5+3 | mfn·8√b | mfn·1b | mfn·4a+2
ZD-0877	classify	mfn·8√b	mfn	consonant-stem	To which declension class does परिह्रुत् (parihrut, adj.) belong?	mfn·8√b	mfn·5+3 | mfn·8√b | mfn·4a+2 | mfn·1b
ZD-0878	classify	mfn·8√b	mfn	consonant-stem	To which declension class does प्रसुत् (prasut, adj.) belong?	mfn·8√b	mfn·5+3 | mfn·8√b | mfn·1b | mfn·4a+2
ZD-0879	classify	mfn·8√b	mfn	consonant-stem	To which declension class does रथतूर् (rathatūr, adj.) belong?	mfn·8√b	mfn·1b | mfn·5+3 | mfn·8√b | mfn·4a+2
ZD-0880	classify	mfn·8√b	mfn	consonant-stem	To which declension class does अग्धाद् (agdhād, adj.) belong?	mfn·8√b	mfn·5+3 | mfn·4a+2 | mfn·8√b | mfn·1b
ZD-0881	classify	mfn·8√b	mfn	consonant-stem	To which declension class does सवर्दुह् (savarduh, adj.) belong?	mfn·8√b	mfn·1b | mfn·4a+2 | mfn·5+3 | mfn·8√b
ZD-0882	classify	mfn·8√b	mfn	consonant-stem	To which declension class does त्रिमातर् (trimātar, adj.) belong?	mfn·8√b	mfn·5+3 | mfn·8√b | mfn·1b | mfn·4a+2
ZD-0883	classify	mfn·8√b	mfn	consonant-stem	To which declension class does हृदयाविध् (hṛdayāvidh, adj.) belong?	mfn·8√b	mfn·1b | mfn·8√b | mfn·5+3 | mfn·4a+2
ZD-0884	classify	mfn·8√b	mfn	consonant-stem	To which declension class does विश्वाद् (viśvād, adj.) belong?	mfn·8√b	mfn·8√b | mfn·5+3 | mfn·4a+2 | mfn·1b
ZD-0885	classify	mfn·8√b	mfn	consonant-stem	To which declension class does सुषंसद् (suṣaṃsad, adj.) belong?	mfn·8√b	mfn·8√b | mfn·4a+2 | mfn·1b | mfn·5+3
ZD-0886	classify	mfn·3a	mfn	i-stem	To which declension class does अमति (amati, adj.) belong?	mfn·3a	mfn·8i | mfn·8ca* | mfn·6b+2 | mfn·3a
ZD-0887	classify	mfn·3a	mfn	i-stem	To which declension class does सक्षणि (sakṣaṇi, adj.) belong?	mfn·3a	mfn·6b+2 | mfn·8i | mfn·3a | mfn·8ca*
ZD-0888	classify	mfn·3a	mfn	i-stem	To which declension class does प्रेतीषणि (pretīṣaṇi, adj.) belong?	mfn·3a	mfn·3a | mfn·8ca* | mfn·8i | mfn·6b+2
ZD-0889	classify	mfn·3a	mfn	i-stem	To which declension class does ततनुष्टि (tatanuṣṭi, adj.) belong?	mfn·3a	mfn·6b+2 | mfn·8ca* | mfn·3a | mfn·8i
ZD-0890	classify	mfn·3a	mfn	i-stem	To which declension class does अदिति (aditi, adj.) belong?	mfn·3a	mfn·8ca* | mfn·6b+2 | mfn·8i | mfn·3a
ZD-0891	classify	mfn·3a	mfn	i-stem	To which declension class does वावहि (vāvahi, adj.) belong?	mfn·3a	mfn·8ca* | mfn·8i | mfn·6b+2 | mfn·3a
ZD-0892	classify	mfn·3a	mfn	i-stem	To which declension class does वैप्रचिति (vaipraciti, adj.) belong?	mfn·3a	mfn·8i | mfn·3a | mfn·6b+2 | mfn·8ca*
ZD-0893	classify	mfn·3a	mfn	i-stem	To which declension class does निषङ्गथि (niṣaṅgathi, adj.) belong?	mfn·3a	mfn·3a | mfn·6b+2 | mfn·8ca* | mfn·8i
ZD-0894	classify	mfn·3a	mfn	i-stem	To which declension class does हृदंसनि (hṛdaṃsani, adj.) belong?	mfn·3a	mfn·8i | mfn·8ca* | mfn·6b+2 | mfn·3a
ZD-0895	classify	mfn·3a	mfn	i-stem	To which declension class does अन्त्यूति (antyūti, adj.) belong?	mfn·3a	mfn·6b+2 | mfn·8ca* | mfn·8i | mfn·3a
ZD-0896	classify	mfn·3a	mfn	i-stem	To which declension class does संकृति (saṃkṛti, adj.) belong?	mfn·3a	mfn·8ca* | mfn·8i | mfn·6b+2 | mfn·3a
ZD-0897	classify	mfn·3a	mfn	i-stem	To which declension class does भृमि (bhṛmi, adj.) belong?	mfn·3a	mfn·8i | mfn·8ca* | mfn·6b+2 | mfn·3a
ZD-0898	classify	mfn·3a	mfn	i-stem	To which declension class does अर्चत्रि (arcatri, adj.) belong?	mfn·3a	mfn·6b+2 | mfn·8i | mfn·3a | mfn·8ca*
ZD-0899	classify	mfn·3a	mfn	i-stem	To which declension class does सिषासनि (siṣāsani, adj.) belong?	mfn·3a	mfn·3a | mfn·8ca* | mfn·8i | mfn·6b+2
ZD-0900	classify	mfn·3a	mfn	i-stem	To which declension class does जागृवि (jāgṛvi, adj.) belong?	mfn·3a	mfn·6b+2 | mfn·8i | mfn·8ca* | mfn·3a
ZD-0901	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does स्वादुक्षद्मन् (svādukṣadman, adj.) belong?	mfn·8na*+2	mfn·8na*+2 | mfn·1b | mfn·2b+2 | mfn·4+2
ZD-0902	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does विपाप्मन् (vipāpman, adj.) belong?	mfn·8na*+2	mfn·4+2 | mfn·2b+2 | mfn·1b | mfn·8na*+2
ZD-0903	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does ओषिष्ठदावन् (oṣiṣṭhadāvan, adj.) belong?	mfn·8na*+2	mfn·8na*+2 | mfn·2b+2 | mfn·4+2 | mfn·1b
ZD-0904	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does स्वधर्मन् (svadharman, adj.) belong?	mfn·8na*+2	mfn·4+2 | mfn·2b+2 | mfn·8na*+2 | mfn·1b
ZD-0905	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does शुक्रसद्मन् (śukrasadman, adj.) belong?	mfn·8na*+2	mfn·4+2 | mfn·8na*+2 | mfn·2b+2 | mfn·1b
ZD-0906	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does बाढसृत्वन् (bāḍhasṛtvan, adj.) belong?	mfn·8na*+2	mfn·4+2 | mfn·8na*+2 | mfn·1b | mfn·2b+2
ZD-0907	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does शतयामन् (śatayāman, adj.) belong?	mfn·8na*+2	mfn·2b+2 | mfn·8na*+2 | mfn·4+2 | mfn·1b
ZD-0908	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does यमराजन् (yamarājan, adj.) belong?	mfn·8na*+2	mfn·1b | mfn·2b+2 | mfn·8na*+2 | mfn·4+2
ZD-0909	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does क्षिप्रधन्वन् (kṣipradhanvan, adj.) belong?	mfn·8na*+2	mfn·8na*+2 | mfn·2b+2 | mfn·1b | mfn·4+2
ZD-0910	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does सत्यमद्वन् (satyamadvan, adj.) belong?	mfn·8na*+2	mfn·8na*+2 | mfn·1b | mfn·2b+2 | mfn·4+2
ZD-0911	classify	mfn·8na*+2	mfn	consonant-stem	To which declension class does वसुदावन् (vasudāvan, adj.) belong?	mfn·8na*+2	mfn·2b+2 | mfn·8na*+2 | mfn·1b | mfn·4+2
