pack	sent_n	sent_sub	tok_idx	form_slp1	surface_ru	lemma_ru	root_ru	layer_hit
kiratarjuniya-1	2	2	4	na	не	не		surface+lemma
kiratarjuniya-1	2	2	5	hi	ведь	ведь	ведь	surface+lemma+root
kiratarjuniya-1	2	2	6	priyaM	приятное	приятное		surface+lemma
kiratarjuniya-1	2	2	7	pravaktum	говорить	сказал	сказал	surface+lemma+root
kiratarjuniya-1	2	2	8	icCanti	желают	хочу	хочу	surface+lemma+root
kiratarjuniya-1	2	2	9	mfzA	ложно	ложно		surface+lemma
kiratarjuniya-1	2	2	10	hita	благо	благо		surface+lemma
kiratarjuniya-1	2	2	11	eziRaH	желающие	желающая		surface+lemma
kiratarjuniya-1	20	1	0	mahIBujAM		раджей		lemma
kiratarjuniya-1	20	1	1	sat	сущее	добродетельных		surface+lemma
kiratarjuniya-1	20	1	2	caritEH		деяния		lemma
kiratarjuniya-1	20	1	3	carEH		движущееся		lemma
kiratarjuniya-1	20	1	4	kriyAH	обряды	обряды		surface+lemma
kiratarjuniya-1	20	1	5	sa	он	он		surface+lemma
kiratarjuniya-1	20	1	6	veda	знает	знает	знает	surface+lemma+root
kiratarjuniya-1	20	1	7	niHSezam		без остатка		lemma
kiratarjuniya-1	20	1	8	aSezita				none
kiratarjuniya-1	20	1	9	kriyaH		обряды		lemma
kiratarjuniya-1	20	2	0	mahodayEs		Маходаю		lemma
kiratarjuniya-1	20	2	1	tasya	его	он		surface+lemma
kiratarjuniya-1	20	2	2	hita	благо	благо		surface+lemma
kiratarjuniya-1	20	2	3	anubanDiBiH		связанные		lemma
kiratarjuniya-1	20	2	4	pratIyate	выявляется	признает	признает	surface+lemma+root
kiratarjuniya-1	20	2	5	DAtur	Дхатара	минералами		surface+lemma
kiratarjuniya-1	20	2	6	iva	как	как		surface+lemma
kiratarjuniya-1	20	2	7	Ihitam		доказала		lemma
kiratarjuniya-1	20	2	8	PalEH		плод		lemma
kiratarjuniya-1	21	1	0	na	не	не		surface+lemma
kiratarjuniya-1	21	1	1	tena	тем	он		surface+lemma
kiratarjuniya-1	21	1	2	sajyaM	натянул	тетиву		surface+lemma
kiratarjuniya-1	21	1	3	kvacid	иногда	никогда		surface+lemma
kiratarjuniya-1	21	1	4	udyataM	поднятый	подняв	подняв	surface+lemma+root
kiratarjuniya-1	21	1	5	Danur	лук	лук		surface+lemma
kiratarjuniya-1	21	1	6	na	не	не		surface+lemma
kiratarjuniya-1	21	1	7	vA	или	или	или	surface+lemma+root
kiratarjuniya-1	21	1	8	kftaM	совершен	сделал	сделал	surface+lemma+root
kiratarjuniya-1	21	1	9	kopa	гнев	гнев		surface+lemma
kiratarjuniya-1	21	1	10	vijihmam				none
kiratarjuniya-1	21	1	11	Ananam	лицо	лицо		surface+lemma
kiratarjuniya-1	21	2	0	guRa	гуны	гуны		surface+lemma
kiratarjuniya-1	21	2	1	anurAgeRa		влечение		lemma
kiratarjuniya-1	21	2	2	SiroBir		голову		lemma
kiratarjuniya-1	21	2	3	uhyate	несли	везут	привези	surface+lemma+root
kiratarjuniya-1	21	2	4	narADipEr		владыка людей		lemma
kiratarjuniya-1	21	2	5	mAlyam	гирлянды	венки		surface+lemma
kiratarjuniya-1	21	2	6	iva	как	как		surface+lemma
kiratarjuniya-1	21	2	7	asya	его	это		surface+lemma
kiratarjuniya-1	21	2	8	SAsanam	желание	повелению		surface+lemma
kiratarjuniya-1	22	1	0	sa	он	он		surface+lemma
kiratarjuniya-1	22	1	1	yOvarAjye				none
kiratarjuniya-1	22	1	2	nava	девять	новые		surface+lemma
kiratarjuniya-1	22	1	3	yOvana				none
kiratarjuniya-1	22	1	4	udDatam	Поднимающая дыбом	Поднимающая дыбом	поднятая	surface+lemma+root
kiratarjuniya-1	22	1	5	niDAya	Прижав	сложенные	вера	surface+lemma+root
kiratarjuniya-1	22	1	6	duHSAsanam	Духшасану	Духшасана		surface+lemma
kiratarjuniya-1	22	1	7	idDa	зажженный	зажигают	зажженный	surface+lemma+root
kiratarjuniya-1	22	1	8	SAsanaH		повелению		lemma
kiratarjuniya-1	22	2	0	maKezv		жертвоприношение		lemma
kiratarjuniya-1	22	2	1	aKinno		неутомим		lemma
kiratarjuniya-1	22	2	2	numataH		согласие	считаю	lemma+root
kiratarjuniya-1	22	2	3	puroDasA	верховный жрец	жрецов		surface+lemma
kiratarjuniya-1	22	2	4	Dinoti				none
kiratarjuniya-1	22	2	5	havyena	жертвой	жертву		surface+lemma
kiratarjuniya-1	22	2	6	hiraRyaretasam		обладающий вместо семени золотом		lemma
kiratarjuniya-1	23	1	0	pralIna	исчезновении	исчезает	растворяется	surface+lemma+root
kiratarjuniya-1	23	1	1	BUpAlam		цари		lemma
kiratarjuniya-1	23	1	2	api	также	также		surface+lemma
kiratarjuniya-1	23	1	3	sTirAyati				none
kiratarjuniya-1	23	1	4	praSAsad	назначил	правь	правил	surface+lemma+root
kiratarjuniya-1	23	1	5	maRqalaM	круг	круг		surface+lemma
kiratarjuniya-1	23	1	6	BuvaH	бхувас	будет	будет	surface+lemma+root
kiratarjuniya-1	23	2	0	sa	он	он		surface+lemma
kiratarjuniya-1	23	2	1	cintayaty		подумал	подумал	lemma+root
kiratarjuniya-1	23	2	2	eva	именно	именно		surface+lemma
kiratarjuniya-1	23	2	3	Biyas	страха	в страхе	в страхе	surface+lemma+root
kiratarjuniya-1	23	2	4	tvad	тебя	тебя		surface+lemma
kiratarjuniya-1	23	2	5	ezyatIr		идет	идет	lemma+root
kiratarjuniya-1	23	2	6	aho	увы	увы		surface+lemma
kiratarjuniya-1	23	2	7	durantA		имеющих плохой конец		lemma
kiratarjuniya-1	23	2	8	balavat	могучий	могучий		surface+lemma
kiratarjuniya-1	23	2	9	viroDi				none
kiratarjuniya-1	23	2	10	tA	эти	эти		surface+lemma
kiratarjuniya-1	24	1	0	kaTA	рассказ	рассказ		surface+lemma
kiratarjuniya-1	24	1	1	prasaNgeRa		привязанность		lemma
kiratarjuniya-1	24	1	2	janEr		люди		lemma
kiratarjuniya-1	24	1	3	udAhftAd		рассказывают	похитил	lemma+root
kiratarjuniya-1	24	1	4	anusmfta		помня	считается	lemma+root
kiratarjuniya-1	24	1	5	AKaRqalasUnu				none
kiratarjuniya-1	24	1	6	vikramaH	отвага	доблесть		surface+lemma
kiratarjuniya-1	24	2	0	te	тебе	тебя		surface+lemma
kiratarjuniya-1	24	2	1	aBiDAnAt		зовется		lemma
kiratarjuniya-1	24	2	2	vyaTate	колеблется	отпрянут	отпрянут	surface+lemma+root
kiratarjuniya-1	24	2	3	nata	с железным наконечником	склоняется	склоняется	surface+lemma+root
kiratarjuniya-1	24	2	4	AnanaH		лицо		lemma
kiratarjuniya-1	24	2	5	sa	он	он		surface+lemma
kiratarjuniya-1	24	2	6	duHsahAn		Духсаха		lemma
kiratarjuniya-1	24	2	7	mantra	мантры	мантры		surface+lemma
kiratarjuniya-1	24	2	8	padAt	шаг	след		surface+lemma
kiratarjuniya-1	24	2	9	iva	как	как		surface+lemma
kiratarjuniya-1	24	2	10	uragaH	змеям	змеи		surface+lemma
kiratarjuniya-1	25	1	0	tad	то	он		surface+lemma
kiratarjuniya-1	25	1	1	ASu	быстро	быстро		surface+lemma
kiratarjuniya-1	25	1	2	kartuM	сделать	сделал	сделал	surface+lemma+root
kiratarjuniya-1	25	1	3	tvayi	ты	тебя		surface+lemma
kiratarjuniya-1	25	1	4	jihmam		лежащих наискось		lemma
kiratarjuniya-1	25	1	5	udyate	говорится	подняв	подняв	surface+lemma+root
kiratarjuniya-1	25	1	6	viDIyatAM	Назначь	предписывается	вера	surface+lemma+root
kiratarjuniya-1	25	1	7	tatra	там	там		surface+lemma
kiratarjuniya-1	25	1	8	viDeyam	поступающую как должно	предписывается	вера	surface+lemma+root
kiratarjuniya-1	25	1	9	uttaram	ответ	ответ		surface+lemma
kiratarjuniya-1	25	2	0	para	высший	высшее		surface+lemma
kiratarjuniya-1	25	2	1	praRItAni		указания	указания	lemma+root
kiratarjuniya-1	25	2	2	vacAMsi	слова	слова		surface+lemma
kiratarjuniya-1	25	2	3	cinvatAM		решили	решив	lemma+root
kiratarjuniya-1	25	2	4	pravftti	деятельность	деятельность		surface+lemma
kiratarjuniya-1	25	2	5	sArAH		сущность		lemma
kiratarjuniya-1	25	2	6	Kalu	же	же		surface+lemma
kiratarjuniya-1	25	2	7	mAdfSAM		подобная мне		lemma
kiratarjuniya-1	25	2	8	DiyaH	поэтические мысли	молитвы	молитвы	surface+lemma+root
kiratarjuniya-1	26	1	0	iti	так	так		surface+lemma
kiratarjuniya-1	26	1	1	IrayitvA		возроди	сказано	lemma+root
kiratarjuniya-1	26	1	2	giram	слова	песни		surface+lemma
kiratarjuniya-1	26	1	3	Atta	вооруженными	взяв	взяв	surface+lemma+root
kiratarjuniya-1	26	1	4	satkriye		гостеприимство		lemma
kiratarjuniya-1	26	1	5	gate	ушел	отправился	пришел	surface+lemma+root
kiratarjuniya-1	26	1	6	Ta	тха	и		surface+lemma
kiratarjuniya-1	26	1	7	patyO		мужа		lemma
kiratarjuniya-1	26	1	8	vana	лес	лес		surface+lemma
kiratarjuniya-1	26	1	9	saMnivAsinAm				none
kiratarjuniya-1	26	2	0	praviSya	войдя	вошел	вошел	surface+lemma+root
kiratarjuniya-1	26	2	1	kfzRA	Кришна	Кришна		surface+lemma
kiratarjuniya-1	26	2	2	sadanaM	домой	сиденье		surface+lemma
kiratarjuniya-1	26	2	3	mahIBujA	раджей	раджей		surface+lemma
kiratarjuniya-1	26	2	4	tad	то	он		surface+lemma
kiratarjuniya-1	26	2	5	Acacakze	рассказал	расскажи	расскажи	surface+lemma+root
kiratarjuniya-1	26	2	6	anuja	младший брат	младший брат		surface+lemma
kiratarjuniya-1	26	2	7	saMniDO		присутствии		lemma
kiratarjuniya-1	26	2	8	vacaH	слова	слова		surface+lemma
kiratarjuniya-1	27	1	0	niSamya	услышав	услышав	услышав	surface+lemma+root
kiratarjuniya-1	27	1	1	sidDiM	успеха	совершенства		surface+lemma
kiratarjuniya-1	27	1	2	dvizatAm	врагов	ненавидит	ненавидит	surface+lemma+root
kiratarjuniya-1	27	1	3	apAkftIs		прогонять		lemma
kiratarjuniya-1	27	1	4	tatas	тогда	тогда		surface+lemma
kiratarjuniya-1	27	1	5	tatastyA				none
kiratarjuniya-1	27	1	6	viniyantum	обуздать	подавив	подняв	surface+lemma+root
kiratarjuniya-1	27	1	7	akzamA	невыполнима	невыполнима		surface+lemma
kiratarjuniya-1	27	2	0	nfpasya	царя	царь		surface+lemma
kiratarjuniya-1	27	2	1	manyu	гнев	гнев		surface+lemma
kiratarjuniya-1	27	2	2	vyavasAya	решимость	решимость		surface+lemma
kiratarjuniya-1	27	2	3	dIpinIH				none
kiratarjuniya-1	27	2	4	udAjahAra	повторил	рассказывают	похитил	surface+lemma+root
kiratarjuniya-1	27	2	5	drupada	Друпада	Друпада		surface+lemma
kiratarjuniya-1	27	2	6	AtmajA	дочь	дочь		surface+lemma
kiratarjuniya-1	27	2	7	giraH	песни	песни		surface+lemma
kiratarjuniya-1	28	1	0	BavAdfSezu		такие, как ты		lemma
kiratarjuniya-1	28	1	1	pramadA	женщины	женщины		surface+lemma
kiratarjuniya-1	28	1	2	jana	люди	люди		surface+lemma
kiratarjuniya-1	28	1	3	uditam	сказанное	говорят	говорят	surface+lemma+root
kiratarjuniya-1	28	1	4	Bavaty		будет	будет	lemma+root
kiratarjuniya-1	28	1	5	aDikzepa	упреки	упреки		surface+lemma
kiratarjuniya-1	28	1	6	iva	как	как		surface+lemma
kiratarjuniya-1	28	1	7	anuSAsanam	повелишь	наставление		surface+lemma
kiratarjuniya-1	28	2	0	taTA	так	так		surface+lemma
kiratarjuniya-1	28	2	1	api	также	также		surface+lemma
kiratarjuniya-1	28	2	2	vaktuM	говорить	сказал	сказал	surface+lemma+root
kiratarjuniya-1	28	2	3	vyavasAyayanti			совершив	root
kiratarjuniya-1	28	2	4	mAM	меня	я	я	surface+lemma+root
kiratarjuniya-1	28	2	5	nirasta	лишаются	изгнан	поднялся	surface+lemma+root
kiratarjuniya-1	28	2	6	nArI	женщина	женщина		surface+lemma
kiratarjuniya-1	28	2	7	samayAH		условие		lemma
kiratarjuniya-1	28	2	8	durADayaH				none
kiratarjuniya-1	29	1	0	aKaRqam		Не имеющий частей		lemma
kiratarjuniya-1	29	1	1	AKaRqala	Акхандала	Акхандала		surface+lemma
kiratarjuniya-1	29	1	2	tulya	равного	равный		surface+lemma
kiratarjuniya-1	29	1	3	DAmBiH		обитель		lemma
kiratarjuniya-1	29	1	4	ciraM	долго	долго		surface+lemma
kiratarjuniya-1	29	1	5	DftA	удерживал	наделенный	наделенный	surface+lemma+root
kiratarjuniya-1	29	1	6	BUpatiBiH		царь		lemma
kiratarjuniya-1	29	1	7	sva	свой	свой		surface+lemma
kiratarjuniya-1	29	1	8	vaMSa	род	род		surface+lemma
kiratarjuniya-1	29	1	9	jEH		рождается		lemma
kiratarjuniya-1	29	2	0	tvayA	ты	тебя		surface+lemma
kiratarjuniya-1	29	2	1	sva	свой	свой		surface+lemma
kiratarjuniya-1	29	2	2	hastena	рукой	руки		surface+lemma
kiratarjuniya-1	29	2	3	mahI	земля	землю		surface+lemma
kiratarjuniya-1	29	2	4	mada	опьянение	для опьянения		surface+lemma
kiratarjuniya-1	29	2	5	cyutA	из	отпадают	отпадают	surface+lemma+root
kiratarjuniya-1	29	2	6	mad	меня	я	я	surface+lemma+root
kiratarjuniya-1	29	2	7	aNgajena				none
kiratarjuniya-1	29	2	8	srag	цветочных венков	венок		surface+lemma
kiratarjuniya-1	29	2	9	iva	как	как		surface+lemma
kiratarjuniya-1	29	2	10	apavarjitA	исполнил	исполни	избегать	surface+lemma+root
kiratarjuniya-1	3	1	0	dvizAM	врагов	ненавидит	ненавидит	surface+lemma+root
kiratarjuniya-1	3	1	1	viGAtAya	рассеять	препятствие		surface+lemma
kiratarjuniya-1	3	1	2	viDAtum		предписывается	вера	lemma+root
kiratarjuniya-1	3	1	3	icCato		хочу	хочу	lemma+root
kiratarjuniya-1	3	1	4	rahasy	не мог насытиться	тайно		surface+lemma
kiratarjuniya-1	3	1	5	anujYAm	дозволение	с дозволения	зная	surface+lemma+root
kiratarjuniya-1	3	1	6	aDigamya	получив	достигает	пришел	surface+lemma+root
kiratarjuniya-1	3	1	7	BUBftaH		царей		lemma
kiratarjuniya-1	3	2	0	sa	он	он		surface+lemma
kiratarjuniya-1	3	2	1	sOzWava				none
kiratarjuniya-1	3	2	2	OdArya				none
kiratarjuniya-1	3	2	3	viSeza	различие	различие		surface+lemma
kiratarjuniya-1	3	2	4	SAlinIm	Усыпанная	веселящимся		surface+lemma
kiratarjuniya-1	3	2	5	viniScita	определено	поразмыслив	решив	surface+lemma+root
kiratarjuniya-1	3	2	6	arTAm	выгоду	ради		surface+lemma
kiratarjuniya-1	3	2	7	iti	так	так		surface+lemma
kiratarjuniya-1	3	2	8	vAcam	речь	речь		surface+lemma
kiratarjuniya-1	3	2	9	AdaDe	вложила	посвятив	вера	surface+lemma+root
kiratarjuniya-1	30	1	0	vrajanti	избегнет	загон	загон	surface+lemma+root
kiratarjuniya-1	30	1	1	te	тебе	он		surface+lemma
kiratarjuniya-1	30	1	2	mUQa	глупец	глупец	глупец	surface+lemma+root
kiratarjuniya-1	30	1	3	DiyaH	поэтические мысли	молитвы	молитвы	surface+lemma+root
kiratarjuniya-1	30	1	4	parABavaM	унижению	поражение		surface+lemma
kiratarjuniya-1	30	1	5	Bavanti	становятся	будет	будет	surface+lemma+root
kiratarjuniya-1	30	1	6	mAyAvizu		обладатели колдовской силы		lemma
kiratarjuniya-1	30	1	7	ye	которые	что		surface+lemma
kiratarjuniya-1	30	1	8	na	не	не		surface+lemma
kiratarjuniya-1	30	1	9	mAyinaH	колдунов	колдовского		surface+lemma
kiratarjuniya-1	30	2	0	praviSya	войдя	вошел	вошел	surface+lemma+root
kiratarjuniya-1	30	2	1	hi	ведь	ведь	ведь	surface+lemma+root
kiratarjuniya-1	30	2	2	Gnanti	убивают	убит	убит	surface+lemma+root
kiratarjuniya-1	30	2	3	SaWAs		лживый		lemma
kiratarjuniya-1	30	2	4	taTAviDAn		такое		lemma
kiratarjuniya-1	30	2	5	asaMvfta	голой	ничем не прикрытую		surface+lemma
kiratarjuniya-1	30	2	6	aNgAn	тело	тело		surface+lemma
kiratarjuniya-1	30	2	7	niSitA	жадные	острыми	острыми	surface+lemma+root
kiratarjuniya-1	30	2	8	iva	как	как		surface+lemma
kiratarjuniya-1	30	2	9	izavaH	стрелы	стрелами		surface+lemma
kiratarjuniya-1	31	1	0	guRa	гуны	гуны		surface+lemma
kiratarjuniya-1	31	1	1	anuraktAm		преданный	царь	lemma+root
kiratarjuniya-1	31	1	2	anurakta	преданный	преданный	царь	surface+lemma+root
kiratarjuniya-1	31	1	3	sADanaH	вызывающий	средство		surface+lemma
kiratarjuniya-1	31	1	4	kula	род	род		surface+lemma
kiratarjuniya-1	31	1	5	aBimAnI	тщеславный	тщеславный		surface+lemma
kiratarjuniya-1	31	1	6	kula	род	род		surface+lemma
kiratarjuniya-1	31	1	7	jAm		рождается		lemma
kiratarjuniya-1	31	1	8	narADipaH	царь	владыка людей		surface+lemma
kiratarjuniya-1	31	2	0	parEs		высшее		lemma
kiratarjuniya-1	31	2	1	tvad	тебя	тебя		surface+lemma
kiratarjuniya-1	31	2	2	anyaH	другой	другой		surface+lemma
kiratarjuniya-1	31	2	3	ka	кто	что		surface+lemma
kiratarjuniya-1	31	2	4	iva	как	как		surface+lemma
kiratarjuniya-1	31	2	5	apahArayet		Ушедших	снарядились и приготовились	lemma+root
kiratarjuniya-1	31	2	6	manoramAm	восхитительный	прекрасный		surface+lemma
kiratarjuniya-1	31	2	7	Atma	себя	себя		surface+lemma
kiratarjuniya-1	31	2	8	vaDvam	невесту	невестка		surface+lemma
kiratarjuniya-1	31	2	9	iva	как	как		surface+lemma
kiratarjuniya-1	31	2	10	Sriyam	Шри	Шри	Шри	surface+lemma+root
kiratarjuniya-1	32	1	0	Bavantam	тебя	ты		surface+lemma
kiratarjuniya-1	32	1	1	etarhi	теперь	теперь		surface+lemma
