anchor_type	anchor_id	anchor_key_slp1	lemma_slp1	gen_source	form_key
inflection	KanatAm	KanatAm	Kan	vidyut	khanatām
inflection	Kanitrima	Kanitrima	Kanitrima	vidyut	khanitrima
inflection	KaqUra	KaqUra	KaqUra	vidyut	khaḍūra
inflection	KaqgaDara	KaqgaDara	KaqgaDara	vidyut	khaḍgadhara
inflection	KaqgacarmaDara	KaqgacarmaDara	KaqgacarmaDara	vidyut	khaḍgacarmadhara
inflection	Kaqgahasta	Kaqgahasta	KaqgahastA	vidyut	khaḍgahasta
inflection	Kaqgin	Kaqgin	Kaqgin	vidyut	khaḍgin
inflection	KarakaRqUyitam	KarakaRqUyitam	KarakaRqUyita	vidyut	kharakanḍūyitam
inflection	Karataram	Karataram	Karatara	vidyut	kharataram
inflection	KarvavAsinI	KarvavAsinI	KarvavAsin	vidyut	kharvavāsinī
inflection	KarvikA	KarvikA	KarvikA	vidyut	kharvikā
inflection	Karvita	Karvita	Karv	vidyut	kharvita
inflection	KasTAn	KasTAn	KasTa	vidyut	khasthān
inflection	KasTAnAm	KasTAnAm	KasTa	vidyut	khasthānām
inflection	KasTa	KasTa	KasTa	vidyut	khastha
inflection	Kawaka	Kawaka	KawakA	vidyut	khaṭaka
inflection	KawvANgahasta	KawvANgahasta	KawvANgahasta	vidyut	khaṭvāngahasta
inflection	KecaratA	KecaratA	KecaratA	vidyut	khecaratā
inflection	Kfgala	Kfgala	Kfgala	vidyut	khṛgala
inflection	Kid	Kid	Kid	vidyut	khid
inflection	Kidra	Kidra	Kidra	vidyut	khidra
inflection	KilIkfta	KilIkfta	KilIkfta	vidyut	khilīkṛta
inflection	KinnamAnasa	KinnamAnasa	KinnamAnasa	vidyut	khinnamānasa
inflection	KyApita	KyApita	KyApi	vidyut	khyāpita
inflection	KyApyamAna	KyApyamAna	KyApi	vidyut	khyāpyamāna
inflection	KyAtAm	KyAtAm	KyA	vidyut	khyātām
inflection	PAlakfzwa	PAlakfzwa	PAlakfzwa	vidyut	phālakṛṣṭa
inflection	PAlakuddAlalANgalI	PAlakuddAlalANgalI	PAlakuddAlalANgalin	vidyut	phālakuddālalāngalī
inflection	PaRABft	PaRABft	PaRABft	vidyut	phanābhṛt
inflection	PaRin	PaRin	PaRin	vidyut	phanin
inflection	PaRipati	PaRipati	PaRipati	vidyut	phanipati
inflection	Pal	Pal	Pal	vidyut	phal
inflection	PalASI	PalASI	PalASin	vidyut	phalāśī
inflection	PalASana	PalASana	PalASana	vidyut	phalāśana
inflection	PalASin	PalASin	PalASin	vidyut	phalāśin
inflection	PalAgama	PalAgama	PalAgama	vidyut	phalāgama
inflection	PalAhAra	PalAhAra	PalAhAra	vidyut	phalāhāra
inflection	PalAkANkzI	PalAkANkzI	PalAkANkzin	vidyut	phalākānkṣī
inflection	PalAkANkzin	PalAkANkzin	PalAkANkzin	vidyut	phalākānkṣin
inflection	PalAnumeya	PalAnumeya	PalAnumeya	vidyut	phalānumeya
inflection	PalArTin	PalArTin	PalArTin	vidyut	phalārthin
inflection	PalArTitva	PalArTitva	PalArTitva	vidyut	phalārthitva
inflection	PalAsava	PalAsava	PalAsava	vidyut	phalāsava
inflection	PalaDarman	PalaDarman	PalaDarman	vidyut	phaladharman
inflection	PalaSAlin	PalaSAlin	PalaSAlin	vidyut	phalaśālin
inflection	Palahetu	Palahetu	Palahetu	vidyut	phalahetu
inflection	PalakAle	PalakAle	PalakAla	vidyut	phalakāle
inflection	PalamUlAni	PalamUlAni	PalamUla	vidyut	phalamūlāni
inflection	PalamUla	PalamUla	PalamUla	vidyut	phalamūla
inflection	PalamUlam	PalamUlam	PalamUla	vidyut	phalamūlam
inflection	PalamUle	PalamUle	PalamUla	vidyut	phalamūle
inflection	Palanirvftti	Palanirvftti	Palanirvftti	vidyut	phalanirvṛtti
inflection	Palanizpatti	Palanizpatti	Palanizpatti	vidyut	phalaniṣpatti
inflection	PalapAkAnta	PalapAkAnta	PalapAkAntA	vidyut	phalapākānta
inflection	PalapAtana	PalapAtana	PalapAtana	vidyut	phalapātana
inflection	PalasTa	PalasTa	PalasTa	vidyut	phalastha
inflection	PalatA	PalatA	Pal	vidyut	phalatā
inflection	PalepsA	PalepsA	PalepsA	vidyut	phalepsā
inflection	PalgunAnAm	PalgunAnAm	Palguna	vidyut	phalgunānām
inflection	PalgutA	PalgutA	PalgutA	vidyut	phalgutā
inflection	Paliga	Paliga	Paliga	vidyut	phaliga
inflection	Palin	Palin	Palin	vidyut	phalin
inflection	Palinam	Palinam	Palina	vidyut	phalinam
inflection	PalitAs	PalitAs	Palita	vidyut	phalitās
inflection	Palodaya	Palodaya	Palodaya	vidyut	phalodaya
inflection	Palodayam	Palodayam	Palodaya	vidyut	phalodayam
inflection	PenAhAra	PenAhAra	PenAhAra	vidyut	phenāhāra
inflection	PenaDarman	PenaDarman	PenaDarman	vidyut	phenadharman
inflection	SAKAntagam	SAKAntagam	SAKAntaga	vidyut	śākhāntagam
inflection	SAKAntara	SAKAntara	SAKAntara	vidyut	śākhāntara
inflection	SAKin	SAKin	SAK	vidyut	śākhin
inflection	SARqilIputra	SARqilIputra	SARqilIputra	vidyut	śānḍilīputra
inflection	SASvatatva	SASvatatva	SASvatatva	vidyut	śāśvatatva
inflection	SASvati	SASvati	SASvatI	vidyut	śāśvati
inflection	SAcigu	SAcigu	SAcigu	vidyut	śācigu
inflection	SAdvalAnAm	SAdvalAnAm	SAdvala	vidyut	śādvalānām
inflection	SAkAhAra	SAkAhAra	SAkAhAra	vidyut	śākāhāra
inflection	SAkAhArasya	SAkAhArasya	SAkAhAra	vidyut	śākāhārasya
inflection	SAkAyanya	SAkAyanya	SAkAyanya	vidyut	śākāyanya
inflection	SAkadvIpam	SAkadvIpam	SAkadvIpa	vidyut	śākadvīpam
inflection	SAkalahomIya	SAkalahomIya	SAkalahomIya	vidyut	śākalahomīya
inflection	SAkarasa	SAkarasa	SAkarasa	vidyut	śākarasa
inflection	SAkin	SAkin	Sak	vidyut	śākin
inflection	SAkman	SAkman	SAkman	vidyut	śākman
inflection	SAkunim	SAkunim	SAkuni	vidyut	śākunim
inflection	SAlApataye	SAlApataye	SAlApati	vidyut	śālāpataye
inflection	SAlAsTa	SAlAsTa	SAlAsTa	vidyut	śālāstha
inflection	SAlInatAm	SAlInatAm	SAlInatA	vidyut	śālīnatām
inflection	SAlInatayA	SAlInatayA	SAlInatA	vidyut	śālīnatayā
inflection	SAlapotam	SAlapotam	SAlapota	vidyut	śālapotam
inflection	SAlaprAMSu	SAlaprAMSu	SAlaprAMSu	vidyut	śālaprānśu
inflection	SAlapuzpaniBa	SAlapuzpaniBa	SAlapuzpaniBa	vidyut	śālapuṣpanibha
inflection	SAlasaNkASa	SAlasaNkASa	SAlasaMkASa	vidyut	śālasankāśa
inflection	SAlaskanDA	SAlaskanDA	SAlaskanDa	vidyut	śālaskandhā
inflection	SAlaskanDa	SAlaskanDa	SAlaskanDa	vidyut	śālaskandha
inflection	SAlaskanDam	SAlaskanDam	SAlaskanDa	vidyut	śālaskandham
inflection	SAliBavana	SAliBavana	SAliBavana	vidyut	śālibhavana
inflection	SAliSiras	SAliSiras	SAliSiras	vidyut	śāliśiras
inflection	SAlika	SAlika	SAlika	vidyut	śālika
inflection	SAlmalIPalaka	SAlmalIPalaka	SAlmalIPalaka	vidyut	śālmalīphalaka
inflection	SAlmalim	SAlmalim	SAlmali	vidyut	śālmalim
inflection	SAluqa	SAluqa	SAluqa	vidyut	śāluḍa
inflection	SAlvaka	SAlvaka	SAlvaka	vidyut	śālvaka
inflection	SAlvapate	SAlvapate	SAlvapati	vidyut	śālvapate
inflection	SAlvapati	SAlvapati	SAlvapati	vidyut	śālvapati
inflection	SAlvarAja	SAlvarAja	SAlvarAjan	vidyut	śālvarāja
inflection	SAlvarAjasya	SAlvarAjasya	SAlvarAja	vidyut	śālvarājasya
inflection	SAlveyaka	SAlveyaka	SAlveyaka	vidyut	śālveyaka
inflection	SAmulya	SAmulya	SAmulya	vidyut	śāmulya
inflection	SAntArcis	SAntArcis	SAntArcis	vidyut	śāntārcis
inflection	SAntAtmA	SAntAtmA	SAntAtman	vidyut	śāntātmā
inflection	SAntAtman	SAntAtman	SAntAtman	vidyut	śāntātman
inflection	SAntAtmane	SAntAtmane	SAntAtman	vidyut	śāntātmane
inflection	SAntaguRe	SAntaguRe	SAntaguRa	vidyut	śāntagune
inflection	SAntahfdaya	SAntahfdaya	SAntahfdaya	vidyut	śāntahṛdaya
inflection	SAntajvarA	SAntajvarA	SAntajvara	vidyut	śāntajvarā
inflection	SAntajvara	SAntajvara	SAntajvara	vidyut	śāntajvara
inflection	SAntamanasam	SAntamanasam	SAntamanas	vidyut	śāntamanasam
inflection	SAntarajas	SAntarajas	SAntarajas	vidyut	śāntarajas
inflection	SAntarajasam	SAntarajasam	SAntarajas	vidyut	śāntarajasam
inflection	SAntatva	SAntatva	SAntatva	vidyut	śāntatva
inflection	SAntihoma	SAntihoma	SAntihoma	vidyut	śāntihoma
inflection	SAntikara	SAntikara	SAntikara	vidyut	śāntikara
inflection	SAntipura	SAntipura	SAntipura	vidyut	śāntipura
inflection	SAntistava	SAntistava	SAntistava	vidyut	śāntistava
inflection	SApAnta	SApAnta	SApAnta	vidyut	śāpānta
inflection	SApagrasta	SApagrasta	SApagrasta	vidyut	śāpagrasta
inflection	SApajam	SApajam	SApaja	vidyut	śāpajam
inflection	SApamokza	SApamokza	SApamokza	vidyut	śāpamokṣa
inflection	SApamokzam	SApamokzam	SApamokza	vidyut	śāpamokṣam
inflection	SApayantrita	SApayantrita	SApayantrita	vidyut	śāpayantrita
inflection	SApita	SApita	SApi	vidyut	śāpita
inflection	SArNgaDanvan	SArNgaDanvan	SArNgaDanvan	vidyut	śārngadhanvan
inflection	SArNgikA	SArNgikA	SArNgikA	vidyut	śārngikā
inflection	SArNgin	SArNgin	SArNgin	vidyut	śārngin
inflection	SAradaRqAyanI	SAradaRqAyanI	SAradaRqAyanI	vidyut	śāradanḍāyanī
inflection	SAradvatIputra	SAradvatIputra	SAradvatIputra	vidyut	śāradvatīputra
inflection	SAradvatIsuta	SAradvatIsuta	SAradvatIsuta	vidyut	śāradvatīsuta
inflection	SArdUlIm	SArdUlIm	SArdUlI	vidyut	śārdūlīm
inflection	SArdUlamfgasevitam	SArdUlamfgasevitam	SArdUlamfgasevita	vidyut	śārdūlamṛgasevitam
inflection	SArdUlasamavikrama	SArdUlasamavikrama	SArdUlasamavikrama	vidyut	śārdūlasamavikrama
inflection	SArdUlasamavikramam	SArdUlasamavikramam	SArdUlasamavikrama	vidyut	śārdūlasamavikramam
inflection	SAryAta	SAryAta	SAryAta	vidyut	śāryāta
inflection	SAsanahAriRA	SAsanahAriRA	SAsanahArin	vidyut	śāsanahārinā
inflection	SAsatas	SAsatas	SAs	vidyut	śāsatas
inflection	SAsitAsmi	SAsitAsmi	SAs	vidyut	śāsitāsmi
inflection	SAsitar	SAsitar	SAs	vidyut	śāsitar
inflection	SAsitf	SAsitf	SAs	vidyut	śāsitṛ
inflection	SAstar	SAstar	SAstf	vidyut	śāstar
inflection	SAstrArTa	SAstrArTa	SAstrArTa	vidyut	śāstrārtha
inflection	SAstrIyARAm	SAstrIyARAm	SAstrIya	vidyut	śāstrīyānām
inflection	SAstrIyasya	SAstrIyasya	SAstrIya	vidyut	śāstrīyasya
inflection	SAstrabudDi	SAstrabudDi	SAstrabudDi	vidyut	śāstrabuddhi
inflection	SAstrabudDyA	SAstrabudDyA	SAstrabudDi	vidyut	śāstrabuddhyā
inflection	SAstracakzus	SAstracakzus	SAstracakzus	vidyut	śāstracakṣus
inflection	SAstracakzuzA	SAstracakzuzA	SAstracakzus	vidyut	śāstracakṣuṣā
inflection	SAstradarSana	SAstradarSana	SAstradarSana	vidyut	śāstradarśana
inflection	SAstradfzwa	SAstradfzwa	SAstradfzwa	vidyut	śāstradṛṣṭa
inflection	SAstradfzwam	SAstradfzwam	SAstradfzwa	vidyut	śāstradṛṣṭam
inflection	SAstradfzwena	SAstradfzwena	SAstradfzwa	vidyut	śāstradṛṣṭena
inflection	SAstradfzwi	SAstradfzwi	SAstradfzwi	vidyut	śāstradṛṣṭi
inflection	SAstradfzwyA	SAstradfzwyA	SAstradfzwi	vidyut	śāstradṛṣṭyā
inflection	SAstrajYa	SAstrajYa	SAstrajYa	vidyut	śāstrajna
inflection	SAstrakft	SAstrakft	SAstrakft	vidyut	śāstrakṛt
inflection	SAstrasAra	SAstrasAra	SAstrasAra	vidyut	śāstrasāra
inflection	SAstravat	SAstravat	SAstravat	vidyut	śāstravat
inflection	SAstraviDAna	SAstraviDAna	SAstraviDAna	vidyut	śāstravidhāna
inflection	SAstraviDAnokta	SAstraviDAnokta	SAstraviDAnokta	vidyut	śāstravidhānokta
inflection	SAstraviDAnoktam	SAstraviDAnoktam	SAstraviDAnokta	vidyut	śāstravidhānoktam
inflection	SAstraviDi	SAstraviDi	SAstraviDi	vidyut	śāstravidhi
inflection	SAstraviDim	SAstraviDim	SAstraviDi	vidyut	śāstravidhim
inflection	SAstravid	SAstravid	SAstravid	vidyut	śāstravid
inflection	SAstravit	SAstravit	SAstravid	vidyut	śāstravit
inflection	SAstrokta	SAstrokta	SAstrokta	vidyut	śāstrokta
inflection	SAtahrada	SAtahrada	SAtahrada	vidyut	śātahrada
inflection	SAtakumBamayAni	SAtakumBamayAni	SAtakumBamaya	vidyut	śātakumbhamayāni
inflection	SAtakumBamaya	SAtakumBamaya	SAtakumBamaya	vidyut	śātakumbhamaya
inflection	SAtavaneya	SAtavaneya	SAtavaneya	vidyut	śātavaneya
inflection	SAyin	SAyin	SAyi	vidyut	śāyin
inflection	SAyitam	SAyitam	SAyi	vidyut	śāyitam
inflection	SIBa	SIBa	SIB	vidyut	śībha
inflection	SIGrAstra	SIGrAstra	SIGrAstra	vidyut	śīghrāstra
inflection	SIGrAstram	SIGrAstram	SIGrAstra	vidyut	śīghrāstram
inflection	SIGrAstreRa	SIGrAstreRa	SIGrAstra	vidyut	śīghrāstrena
inflection	SIGragAm	SIGragAm	SIGraga	vidyut	śīghragām
inflection	SIGragAmin	SIGragAmin	SIGragAmin	vidyut	śīghragāmin
inflection	SIGrakArin	SIGrakArin	SIGrakArin	vidyut	śīghrakārin
inflection	SIGrasrotasam	SIGrasrotasam	SIGrasrotas	vidyut	śīghrasrotasam
inflection	SIGratA	SIGratA	SIGratA	vidyut	śīghratā
inflection	SIGratAm	SIGratAm	SIGratA	vidyut	śīghratām
inflection	SIGratva	SIGratva	SIGratva	vidyut	śīghratva
inflection	SIGravega	SIGravega	SIGravega	vidyut	śīghravega
inflection	SIGravikrama	SIGravikrama	SIGravikrama	vidyut	śīghravikrama
inflection	SIGrayAna	SIGrayAna	SIGrayAna	vidyut	śīghrayāna
inflection	SIkarArdra	SIkarArdra	SIkarArdra	vidyut	śīkarārdra
inflection	SIlAQya	SIlAQya	SIlAQya	vidyut	śīlāḍhya
inflection	SIlajYAnaniDi	SIlajYAnaniDi	SIlajYAnaniDi	vidyut	śīlajnānanidhi
inflection	SIlanam	SIlanam	SIli	vidyut	śīlanam
inflection	SIlasampanna	SIlasampanna	SIlasampanna	vidyut	śīlasampanna
inflection	SIlatA	SIlatA	SIlatA	vidyut	śīlatā
inflection	SIlatas	SIlatas	SIl	vidyut	śīlatas
inflection	SIlavarjita	SIlavarjita	SIlavarjita	vidyut	śīlavarjita
inflection	SIlavarjite	SIlavarjite	SIlavarjita	vidyut	śīlavarjite
inflection	SIlavfdDa	SIlavfdDa	SIlavfdDa	vidyut	śīlavṛddha
inflection	SIlavfttAByAm	SIlavfttAByAm	SIlavftta	vidyut	śīlavṛttābhyām
inflection	SIlavftta	SIlavftta	SIlavftta	vidyut	śīlavṛtta
inflection	SIlavfttam	SIlavfttam	SIlavftta	vidyut	śīlavṛttam
inflection	SIlavfttena	SIlavfttena	SIlavftta	vidyut	śīlavṛttena
inflection	SIlavilaya	SIlavilaya	SIlavilaya	vidyut	śīlavilaya
inflection	SIlin	SIlin	SIli	vidyut	śīlin
inflection	SIrRadanta	SIrRadanta	SIrRadanta	vidyut	śīrnadanta
inflection	SIrRamUla	SIrRamUla	SIrRamUla	vidyut	śīrnamūla
inflection	SIrRaparRa	SIrRaparRa	SIrRaparRa	vidyut	śīrnaparna
inflection	SIras	SIras	SIra	vidyut	śīras
inflection	SIrzAmaya	SIrzAmaya	SIrzAmaya	vidyut	śīrṣāmaya
inflection	SIrzaBidyAya	SIrzaBidyAya	SIrzaBidya	vidyut	śīrṣabhidyāya
inflection	SIrzaSoka	SIrzaSoka	SIrzaSoka	vidyut	śīrṣaśoka
inflection	SIrzacCedya	SIrzacCedya	SIrzacCedya	vidyut	śīrṣacchedya
inflection	SIrzakapAla	SIrzakapAla	SIrzakapAla	vidyut	śīrṣakapāla
inflection	SIrzakapAle	SIrzakapAle	SIrzakapAla	vidyut	śīrṣakapāle
inflection	SIrzakti	SIrzakti	SIrzakti	vidyut	śīrṣakti
inflection	SItArtA	SItArtA	SItArta	vidyut	śītārtā
inflection	SItahradA	SItahradA	SItahrada	vidyut	śītahradā
inflection	SItakriyAm	SItakriyAm	SItakriyA	vidyut	śītakriyām
inflection	SItasparSa	SItasparSa	SItasparSa	vidyut	śītasparśa
inflection	SItatvam	SItatvam	SItatva	vidyut	śītatvam
inflection	SItozRa	SItozRa	SItozRa	vidyut	śītoṣna
inflection	SUdrAputra	SUdrAputra	SUdrAputra	vidyut	śūdrāputra
inflection	SUdrAsuta	SUdrAsuta	SUdrAsuta	vidyut	śūdrāsuta
inflection	SUdrAvedin	SUdrAvedin	SUdrAvedin	vidyut	śūdrāvedin
inflection	SUdrahA	SUdrahA	SUdrahan	vidyut	śūdrahā
inflection	SUdrakfta	SUdrakfta	SUdrakfta	vidyut	śūdrakṛta
inflection	SUdrarAjya	SUdrarAjya	SUdrarAjya	vidyut	śūdrarājya
inflection	SUdrasevana	SUdrasevana	SUdrasevana	vidyut	śūdrasevana
inflection	SUdratA	SUdratA	SUdratA	vidyut	śūdratā
inflection	SUdratva	SUdratva	SUdratva	vidyut	śūdratva
inflection	SUdravftti	SUdravftti	SUdravftti	vidyut	śūdravṛtti
inflection	SUdrayAjaka	SUdrayAjaka	SUdrayAjaka	vidyut	śūdrayājaka
inflection	SUdrayoni	SUdrayoni	SUdrayoni	vidyut	śūdrayoni
inflection	SUlAgra	SUlAgra	SUlAgra	vidyut	śūlāgra
inflection	SUlAgreRa	SUlAgreRa	SUlAgra	vidyut	śūlāgrena
inflection	SUlaDaram	SUlaDaram	SUlaDara	vidyut	śūladharam
inflection	SUlahasta	SUlahasta	SUlahasta	vidyut	śūlahasta
inflection	SUlahastena	SUlahastena	SUlahasta	vidyut	śūlahastena
inflection	SUlamudgarahasta	SUlamudgarahasta	SUlamudgarahasta	vidyut	śūlamudgarahasta
inflection	SUlamudgarahastayA	SUlamudgarahastayA	SUlamudgarahasta	vidyut	śūlamudgarahastayā
inflection	SUlasTa	SUlasTa	SUlasTa	vidyut	śūlastha
inflection	SUlavara	SUlavara	SUlavara	vidyut	śūlavara
inflection	SUlin	SUlin	SUl	vidyut	śūlin
inflection	SUnyAlaye	SUnyAlaye	SUnyAlaya	vidyut	śūnyālaye
inflection	SUnyageha	SUnyageha	SUnyageha	vidyut	śūnyageha
inflection	SUnyapAlam	SUnyapAlam	SUnyapAla	vidyut	śūnyapālam
inflection	SUnyavat	SUnyavat	SUnyavat	vidyut	śūnyavat
inflection	SUramAnI	SUramAnI	SUramAnin	vidyut	śūramānī
inflection	SUramAnin	SUramAnin	SUramAnin	vidyut	śūramānin
inflection	SUrapatnI	SUrapatnI	SUrapatnI	vidyut	śūrapatnī
inflection	SUraputrA	SUraputrA	SUraputrA	vidyut	śūraputrā
inflection	SUraputrAm	SUraputrAm	SUraputrA	vidyut	śūraputrām
inflection	SUraputra	SUraputra	SUraputrA	vidyut	śūraputra
inflection	SUrasAti	SUrasAti	SUrasAti	vidyut	śūrasāti
inflection	SUrasenAnAm	SUrasenAnAm	SUrasena	vidyut	śūrasenānām
inflection	SUravIra	SUravIra	SUravIra	vidyut	śūravīra
inflection	SUrpAraka	SUrpAraka	SUrpAraka	vidyut	śūrpāraka
inflection	SUrpaka	SUrpaka	SUrpi	vidyut	śūrpaka
inflection	SaMSanti	SaMSanti	SaMSamya	vidyut	śanśanti
inflection	SaMsaDvam	SaMsaDvam	SaMs	vidyut	śansadhvam
inflection	SaMsat	SaMsat	SaMs	vidyut	śansat
inflection	SaNKAs	SaNKAs	SaNKa	vidyut	śankhās
inflection	SaNKaDavala	SaNKaDavala	SaNKaDavalA	vidyut	śankhadhavala
inflection	SaNKaDma	SaNKaDma	SaNKaDma	vidyut	śankhadhma
inflection	SaNKaRam	SaNKaRam	SaNKaRa	vidyut	śankhanam
inflection	SaNKaSiras	SaNKaSiras	SaNKaSiras	vidyut	śankhaśiras
inflection	SaNKacakragadADara	SaNKacakragadADara	SaNKacakragadADara	vidyut	śankhacakragadādhara
inflection	SaNKapAtra	SaNKapAtra	SaNKapAtra	vidyut	śankhapātra
inflection	SaNKapraRAda	SaNKapraRAda	SaNKapraRAda	vidyut	śankhapranāda
inflection	SaNKapravara	SaNKapravara	SaNKapravara	vidyut	śankhapravara
inflection	SaNKapura	SaNKapura	SaNKapura	vidyut	śankhapura
inflection	SaNKasvanA	SaNKasvanA	SaNKasvana	vidyut	śankhasvanā
inflection	SaNKasvana	SaNKasvana	SaNKasvana	vidyut	śankhasvana
inflection	SaNKatIrTa	SaNKatIrTa	SaNKatIrTa	vidyut	śankhatīrtha
inflection	SaNkAnvita	SaNkAnvita	SaNkAnvita	vidyut	śankānvita
inflection	SaNkAspfzwa	SaNkAspfzwa	SaNkAspfzwa	vidyut	śankāspṛṣṭa
inflection	SaNkamAnam	SaNkamAnam	SaNk	vidyut	śankamānam
inflection	SaNkanIyAm	SaNkanIyAm	SaNk	vidyut	śankanīyām
inflection	SaNkaraSvaSura	SaNkaraSvaSura	SaMkaraSvaSura	vidyut	śankaraśvaśura
inflection	SaNkitavya	SaNkitavya	SaNk	vidyut	śankitavya
inflection	SaNkukarRe	SaNkukarRe	SaNkukarRa	vidyut	śankukarne
inflection	SaPAnAm	SaPAnAm	SaPa	vidyut	śaphānām
inflection	SaPArujam	SaPArujam	SaPAruj	vidyut	śaphārujam
inflection	SaRasUtra	SaRasUtra	SaRasUtra	vidyut	śanasūtra
inflection	SaRavalka	SaRavalka	SaRavalka	vidyut	śanavalka
inflection	SaRqikAnAm	SaRqikAnAm	SaRqika	vidyut	śanḍikānām
inflection	SaSANkArDamuKena	SaSANkArDamuKena	SaSANkArDamuKa	vidyut	śaśānkārdhamukhena
inflection	SaSabindum	SaSabindum	SaSabindu	vidyut	śaśabindum
inflection	SaSakAn	SaSakAn	SaS	vidyut	śaśakān
inflection	SaSaplutaka	SaSaplutaka	SaSaplutaka	vidyut	śaśaplutaka
inflection	SaSas	SaSas	SaS	vidyut	śaśas
inflection	SaSatA	SaSatA	SaS	vidyut	śaśatā
inflection	SaSayam	SaSayam	SaSaya	vidyut	śaśayam
inflection	SaSidivAkara	SaSidivAkara	SaSidivAkara	vidyut	śaśidivākara
inflection	SaSimaRqala	SaSimaRqala	SaSimaRqala	vidyut	śaśimanḍala
inflection	SaSimaRqalam	SaSimaRqalam	SaSimaRqala	vidyut	śaśimanḍalam
inflection	SaSimuKIm	SaSimuKIm	SaSimuKI	vidyut	śaśimukhīm
inflection	SaSipraBa	SaSipraBa	SaSipraBa	vidyut	śaśiprabha
inflection	SaSisanniBam	SaSisanniBam	SaSisaMniBa	vidyut	śaśisannibham
inflection	SaSivat	SaSivat	SE	vidyut	śaśivat
inflection	SaSramARa	SaSramARa	Sram	vidyut	śaśramāna
inflection	SaSvacCAnti	SaSvacCAnti	SaSvacCAnti	vidyut	śaśvacchānti
inflection	SaSvacCAntim	SaSvacCAntim	SaSvacCAnti	vidyut	śaśvacchāntim
inflection	SaSvattama	SaSvattama	SaSvattama	vidyut	śaśvattama
inflection	SaWatAm	SaWatAm	SaW	vidyut	śaṭhatām
inflection	SaWodarkam	SaWodarkam	SaWodarka	vidyut	śaṭhodarkam
inflection	Sabarakanda	Sabarakanda	Sabarakanda	vidyut	śabarakanda
inflection	SabaryAm	SabaryAm	SabarI	vidyut	śabaryām
inflection	SabdAKyeya	SabdAKyeya	SabdAKyeya	vidyut	śabdākhyeya
inflection	SabdAdIn	SabdAdIn	SabdAdi	vidyut	śabdādīn
inflection	SabdAdi	SabdAdi	SabdAdi	vidyut	śabdādi
inflection	SabdAkzara	SabdAkzara	SabdAkzara	vidyut	śabdākṣara
inflection	SabdArTasya	SabdArTasya	SabdArTa	vidyut	śabdārthasya
inflection	Sabdabrahman	Sabdabrahman	Sabdabrahman	vidyut	śabdabrahman
inflection	SabdalakzaRa	SabdalakzaRa	SabdalakzaRa	vidyut	śabdalakṣana
inflection	SabdalakzaRam	SabdalakzaRam	SabdalakzaRa	vidyut	śabdalakṣanam
inflection	SabdamAtra	SabdamAtra	SabdamAtra	vidyut	śabdamātra
inflection	SabdapAtinam	SabdapAtinam	SabdapAtin	vidyut	śabdapātinam
inflection	SabdarUpa	SabdarUpa	SabdarUpa	vidyut	śabdarūpa
inflection	SabdasADana	SabdasADana	SabdasADana	vidyut	śabdasādhana
inflection	SabdasAha	SabdasAha	SabdasAha	vidyut	śabdasāha
inflection	SabdatanmAtra	SabdatanmAtra	SabdatanmAtra	vidyut	śabdatanmātra
inflection	SabdatanmAtreRa	SabdatanmAtreRa	SabdatanmAtra	vidyut	śabdatanmātrena
inflection	SabdaveDin	SabdaveDin	SabdaveDin	vidyut	śabdavedhin
inflection	SabdaviSeza	SabdaviSeza	SabdaviSeza	vidyut	śabdaviśeṣa
inflection	SacIvan	SacIvan	SacIvat	vidyut	śacīvan
inflection	SacIvasU	SacIvasU	SacIvasu	vidyut	śacīvasū
inflection	SacIvaso	SacIvaso	SacIvasu	vidyut	śacīvaso
inflection	SacIvat	SacIvat	SacIvat	vidyut	śacīvat
inflection	Sagmya	Sagmya	Sagmya	vidyut	śagmya
inflection	Sak	Sak	Sak	vidyut	śak
inflection	SakaDUmaja	SakaDUmaja	SakaDUmaja	vidyut	śakadhūmaja
inflection	Sakalyezi	Sakalyezi	Sakalyezin	vidyut	śakalyeṣi
inflection	Sakamaya	Sakamaya	Sakamaya	vidyut	śakamaya
inflection	Sakamayam	Sakamayam	Sakamaya	vidyut	śakamayam
inflection	SakapUta	SakapUta	SakapUta	vidyut	śakapūta
inflection	SakawavyUha	SakawavyUha	SakawavyUha	vidyut	śakaṭavyūha
inflection	SakfnmUtra	SakfnmUtra	SakfnmUtra	vidyut	śakṛnmūtra
inflection	SakfnmUtre	SakfnmUtre	SakfnmUtra	vidyut	śakṛnmūtre
inflection	SakrAsane	SakrAsane	SakrAsana	vidyut	śakrāsane
inflection	SakrAvarta	SakrAvarta	SakrAvarta	vidyut	śakrāvarta
inflection	SakraDvaja	SakraDvaja	SakraDvaja	vidyut	śakradhvaja
inflection	SakraDvajam	SakraDvajam	SakraDvaja	vidyut	śakradhvajam
inflection	SakracApena	SakracApena	SakracApa	vidyut	śakracāpena
inflection	SakradevatA	SakradevatA	SakradevatA	vidyut	śakradevatā
inflection	SakralokAn	SakralokAn	Sakraloka	vidyut	śakralokān
inflection	Sakraloka	Sakraloka	Sakraloka	vidyut	śakraloka
inflection	SakralokaBAk	SakralokaBAk	SakralokaBAj	vidyut	śakralokabhāk
inflection	Sakralokam	Sakralokam	Sakraloka	vidyut	śakralokam
inflection	SakraprasTa	SakraprasTa	SakraprasTa	vidyut	śakraprastha
