slp1	hom	sense_id	n_ls	n_ls_resolved	n_dcs_assigned	variant_of	gloss
ananta		3c	1	1	0		N. einer buddhistischen Göttin ( ) TRIK. 1,1,18
ananta		3d	1	1	0		Janamejaya ʼs Frau LIA. I, Anh. XIX
ananta		3e	34	34	0		N. verschiedener Pflanzen: α〉 = AK. 2,4,3,30 . H. an. 3,241 . MED. t. 81 . Hemidesmus indicus R. Br. ( Periploca indica 
ananta		4a	5	5	0		Luft, Atmosphäre, Himmelsraum AK. 1,1,2,1 . TRIK. 3,3,144 . H. 163 . an. 3,240 . MED. t. 82
ananta		4b	2	2	0		Talk ( ) RĀJAN. _im_ ŚKDR
ananta		3f	2	2	0		ein best. Fisch, = ŚABDAR. _im_ ŚKDR. u. dem letzten Worte
kaRwaka		1a	26	26	0		Dorn NIR. 9,32 . TRIK. 3,3,12 . 2,4,5 . H. an. 3,17 . MED. ṭ. 57 . HĀR. 91 . ŚAT. BR. 5,3,2,7 . KAUŚ. 83 . KĀTY. ŚR. 22,
kaRwaka		1b	3	3	0		Stachel, Spitze AK. 3,4,1,18 . (beim Scorpion) H. 1211 / b〉 R. 7,8,15
kaRwaka		1c	4	4	0		Grate, feines Bein MED. M. 8,95 . R. 3,76,10 . SUŚR. 2,258,3
kaRwaka		1d	2	2	0		Fingernagel BALA beim Schol. zu NAIṢ. 1,94 . Vgl
kaRwaka		1e	5	5	0		die stachelartig sich erhebenden Haare am menschlichen Leibe bei heftigen Gemüthsaffecten AK. TRIK. 3,3,12 . H. 305 . H.
kaRwaka		1f	30	30	0		ein Dorn für seinen Mitmenschen, ein Feind der bestehenden Ordnung im Staate, Feind überh. AK. TRIK. H. an. MED. (überal
kaRwaka		1g	4	4	0		stechender Schmerz, Krankheitserscheinung SUŚR. 1,93,4 . 305,14 . 2,43,15 . 129,5
kaRwaka		1h	1	1	0		Dornen der Rede sind spitze, verletzende Reden: MBH. 1,3559
kaRwaka		1i	1	1	0		philos. Aufdeckung eines Fehlers (ein Stachel für den, welcher den Fehler begangen hat) MED
kaRwaka		1k	5	5	0		Hinderniss: R. 2,46,29 . 81,6 . HIT. III, 76 . Vgl. R. 2,27,7 / k〉 R. 2,81,6 hat die v. l. ; der Schol. erklärt in durch
kaRwaka		1l	10	10	0		astr. das erste, vierte, siebente und zehnte Haus Ind. St. 2,259 . 260 . 267 . 281 . DĪPIKĀ _im_ ŚKDR / l〉 VARĀH. BṚH. S
kaRwaka		1m	1	1	0		m. N. pr. eines Barbiers HARIV. LANGL. I, 32 (der gedruckte Text )
kaRwaka		1n	1	1	0		m. N. pr. von Śākyamuni ʼs Rosse LALIT. 97 u. s. w. Falsche Form für
kaRwaka		1o	1	1	0		N. eines Agrahāra RĀJA-TAR. 1,174 . — Die Lexicographen kennen noch folgg. Bedd. :
kaRwaka		1p	1	1	0		Bambusrohr H. an
kaRwaka		1q	0	0	0		m. Werkstube
kaRwaka		1r	2	2	0		m. = Fehler u. s. w. JAṬĀDH. _im_ ŚKDR
kaRwaka		1s	2	2	1		m. ein Bein. Makara ʼs VIŚVA _im_ ŚKDR
kaRwaka		2	3	3	0		f. eine Art Solanum ( ) RĀJAV. _im_ ŚKDR. SUŚR. 1,137,9
Gawa		1	5	5	0		adj. (von ) sich abmühend, eifrig womit beschäftigt: P. 5,2,35 . = gaṇa zu 127 . — [Page2-0872] / 1〉 hierher stellt BENF
Gawa		2a	42	42	0		Krug, Topf AK. 2,9,32 . 3,4,25,175 . H. 1019 . an. 2,88 . MED. ṭ. 11 . AMṚTAVINDŪP. _in_ Ind. St. 2,61 . M. 11,183 . 187
Gawa		2b	3	3	0		der Wassermann im Thierkreise VARĀH. BṚH. S. 39 (, 3 . 15 . 41 (, 11
Gawa		2c	7	7	1		ein best. Hohlmaass, = Droṇa VAIDYAKAPAR. _im_ ŚKDR. = 20 Droṇa angeblich nach KĀTY. _in_ PRĀYAŚCITTAT. ŚKDR / c〉 = Droṇ
Gawa		2d	1	1	0		ein best. Theil einer Säule VARĀH. BṚH. S. 52,29
Gawa		2e	2	2	0		eine best. Tempelform VARĀH. BṚH. S. 55(, 19 . 26
Gawa		2f	2	2	0		die Erhöhungen auf der Stirn des Elephanten, = H. an. MED
Gawa		2g	1	1	0		Grenze ( vgl. ) H. 962
Gawa		2h	2	2	0		eine best. religiöse Uebung ( vgl. ) H. an. MED
Gawa		3a	2	2	0		Anstrengung H. an. MED
Gawa		3b	3	3	0		Versammlung H. 481 . H. an. MED
Gawa		3c	4	4	0		Menge, Masse: BHĀG. P. 3,17,6 . ŚRĪHARṢA _im_ ŚKDR / c〉 Spr. 2580
Gawa		3d	9	9	0		ein zur Schlacht geordneter Elephantentrupp AK. 2,8,2,75 . H. 1223 . H. an. MED. VARĀH. BṚH. S. 42 (, 34 . KATHĀS. 19,10
Gawa		4a	5	5	0		Krug, Topf AK. 2,9,32 . H. 1019 . zum Waschen der Füsse PRAB. 22,18 . HARIV. 3415 . MĀRK. P. 8,205
Gawa		4b	5	5	0		ein best. Zeitabschnitt, 24 Minuten BHŪRIPR. _im_ ŚKDR. = Z. d. d. m. G. 9,668 . MIT. 145,4 / b〉 der 60te Theil eines Ta
Gawa		4c	1	1	0		eine metallene Platte, auf der die Stunden angeschlagen werden, TRIK. 1,1,121 . — Vgl. und
Gawa		2i	1	1	0		Kopf (nach dem Schol. ) MBH. 1,6079
Gawa		2k	1	1	0		N. pr. eines Diebes (neben ; vgl. ) KATHĀS. 64,43
Gawa		4d	1	1	0		Bez. einer best. Procession Verz. d. Oxf. H. 86,b,14 . — Vgl
ramaRa		1	9	9	0		adj. ( f. ) ergötzend, erfreuend gaṇa zu P. 3,1,134 . BHĀG. P. 4,6,11 . 5,7,11 . 8,8,7 . 10,21,5 . Verz. d. Oxf. H. 37,b
ramaRa		2a	30	30	0		Geliebter, Gatte H. 517 . 8 . an. 3,220 . MED. ṇ. 73 . HALĀY. 2,342 . MBH. 12,6516 . R. GORR. 2,30,15 . 5,13,44 . MEGH. 
ramaRa		2b	1	1	0		der Liebesgott MED
ramaRa		2c	1	1	0		Esel H. an
ramaRa		2d	2	2	0		Testikel ŚABDAC. _im_ ŚKDR
ramaRa		2e	2	2	0		ein best. Baum, = RĀJAN. _im_ ŚKDR
ramaRa		2f	7	7	1		N. pr. α〉 einer mythischen Person, eines Sohnes der Manoharā , MBH. 1,2586 . HARIV. 155 . — β〉 Bein. Aruṇa ʼs, des Wagen
ramaRa		3a	1	1	0		ein junges reizendes Weib Schol. zu AK. 2,6,1,4
ramaRa		3b	2	2	0		ein best. Metrum, 4 Mal ⏑ ⏑ – COLEBR. Misc. Ess. II, 158 ( III, 4 )
ramaRa		3c	1	1	0		N. der Dākṣāyaṇī in Rāmatīrtha Verz. d. Oxf. H. 39,b,16
ramaRa		4a	12	12	0		ein junges reizendes Weib, Geliebte, Gattin AK. 2,6,1,4 . H. 505 . MED. HALĀY. 2,327 . R. 3,43,35 . Spr. 531 . KATHĀS. 5
ramaRa		4b	2	2	0		Aloe indica Royle , = ŚABDAC. _im_ ŚKDR
ramaRa		4c	3	3	0		ein best. Metrum, 4 Mal ⏑ ⏑ – ⏑ ⏑ – Ind. St. 8,366 . 4 Mal ⏑ ⏑ – COLEBR. Misc. Ess. II, 158 ( III, 4 )
ramaRa		4d	2	2	0		N. pr. eines weiblichen Schlangendämons RĀJA-TAR. 1,263 . [Page6-0280] 265
ramaRa		5a	7	7	0		sinnliches Vergnügen, Beischlaf, Begattung ŚABDAR. _im_ ŚKDR. NIR. 6,17 . 12,13 . Verz. d. Oxf. H. 24,b,47 . P. 6,4,24, 
ramaRa		5b	2	2	0		das Ergötzen, Erfreuen: BHĀG. P. 10,2,13 . das Ergötzen durch Befriedigung der Sinneslust; mit acc. des Mannes ŚUK. in L
ramaRa		5c	1	1	0		Hinterbacke, Schamgegend ( ) H. an
ramaRa		5d	2	2	1		die Wurzel von Trichosanthes dioeca Roxb. H. an. MED
ramaRa		5e	1	1	0		N. pr. eines Waldes HARIV. 8955 . — Vgl
nandin		1a	4	4	0		Freude habend an, am Ende eines comp. : MBH. 6,16 . 7,3097 . R. 6,98,18 . VARĀH. BṚH. S. 92,9
nandin		1b	5	5	1		erfreuend, am Ende eines comp. : MBH. 1,2616 . 13,4708 . MṚCCH. 178,10 . als Beiw. Śiva ʼs MBH. 13,1189 / b〉 KĀVYĀD. 3,9
nandin		2a	1	1	0		Sohn (Jmd als Vater erfreuend): MṚCCH. 47,21
nandin		2b	1	1	0		der Sprecher des Prologs im Drama H. 330 . Vgl
nandin		2c	3	3	0		N. verschiedener Pflanzen: der indische Feigenbaum und Thespesia populneoides Wall. H. an. 2,272. fg. MED. n. 81 (statt 
nandin		2d	1	1	0		N. einer best. Tempelform: (von Hasta ist die Rede) VARĀH. BṚH. S. 55,24 . Vgl
nandin		2e	25	25	0		oxyt. UJJVAL. _zu_ UṆĀDIS. 4,117 . N. pr. eines Wesens im Gefolge des Śiva , = TRIK. 1,1,50 . H. 210 . H. an. MED. Verz.
nandin		2f	3	3	0		N. pr. eines buddh. Heiligen und Lehrers WASSILJEW 74 . 135 (an dieser Stelle in der deutschen Uebersetzung ). eines Aut
nandin		3a	10	10	0		Tochter: HARIV. 10236 . MBH. 14,1841 . N. 12,5 . 43 . R. 2,30,31 . 5,15,15 . 37,18 . 56,104 . in der Anrede uneig. MBH. 
nandin		3b	5	5	0		= des Mannes Schwester H. 554 . MED. ŚABDĀRṆAVA _bei_ UJJVAL. _zu_ UṆĀDIS. 2,99
nandin		3c	2	2	0		ein N. der des Basilienkrautes Verz. d. Oxf. H. 24,a . = Nardostachys Jatamansi Dec. RATNAM. 69
nandin		3d	2	2	0		ein best. Parfum ( ) RĀJAN. _im_ ŚKDR
nandin		3e	6	6	0		N. pr. einer mythischen Kuh (der Tochter der Surabhi ) im Besitze des Vasiṣṭha MED. MBH. 1,3923. fgg. 6663. fgg. RAGH. 1
nandin		3f	1	1	0		N. pr. einer der Mütter im Gefolge des Skanda MBH. 9,2623
nandin		3g	4	4	0		Bein. oder eine Form der Durgā H. ś. 57 . MED. MATSYA-P. _in_ Verz. d. Oxf. H. 39,b,13
nandin		3h	1	1	0		N. pr. einer Localität MBH. 3,8133
nandin		3i	3	3	0		Bein. der [Page4-0034] Gaṅgā MED. ein anderer Name der Balajā oder Vāṇanāśā BRAHMAP. _in_ Verz. d. Oxf. H. 19,b . — Vgl
nandin		2g	3	3	0		Śiva ʼs Stier WILSON, Sel. Works 1,225 . BHĀG. P. 10,63,6 . VṚDDHA-CĀṆ. 12,6 (beide Ausgg. lesen st. dessen fälschlich ,
nandin		3k	1	1	0		ein best. Metrum, 4 Mal ⏑ ⏑ – ⏑ – ⏑ ⏑ ⏑ – ⏑ ⏑ – – Ind. St. 8,386
ma	2	1a	0	0	0		Zeit
ma	2	1b	1	1	0		Gift MED. m. 1
ma	2	1c	2	2	0		eine magische Formel VIŚVA _bei_ WILSON
ma	2	1d	3	3	0		abgekürzte Bez. für die 4te Note der Tonleiter (vollständig ) ŚABDĀRTHAK. _bei_ WILSON . Verz. d. Oxf. H. 200,b,8
ma	2	1e	3	3	0		der Mond TRIK. 1,1,85 . EKĀKṢARAK. _im_ ŚKDR
ma	2	1f	1	1	0		Brahman EKĀKṢARAK
ma	2	1g	1	1	0		Viṣṇu MED
ma	2	1h	4	4	0		Śiva TRIK. 1,1,47 . H. an. 1,10 . MED. EKĀKṢARAK
ma	2	1i	1	1	0		Yama MED
ma	2	2a	0	0	0		Mutter
ma	2	2b	2	2	0		Maass EKĀKṢARAK. _im_ ŚKDR
ma	2	2c	2	2	0		Licht EKĀKṢARAK. _bei_ WILS
ma	2	2d	2	1	0		Kenntniss, Wissenschaft ebend. HARIV. 14952
ma	2	2e	2	2	0		das Binden, Fesseln EKĀKṢARAK. _bei_ WILS
ma	2	2f	0	0	0		Tod
ma	2	2g	2	2	0		Leibesmitte eines Frauenzimmers ŚABDĀRTHAK. _bei_ WILSON
ma	2	2h	6	6	0		Lakṣmī AK. 1,1,1,23 . TRIK. 1,1,41 . H. 226 . H. an. MED. HALĀY. 1,31
ma	2	3a	2	2	0		Glück, Wohlfahrt EKĀKṢARAK. _bei_ WILS
ma	2	3b	2	2	0		Wasser ŚABDĀRTHAK. _bei_ WILSON
satya		1	99	99	0		adj. wirklich, wahr, ächt; wahrhaft, ernstlich; zuverlässig, treu ( Gegens. u. s. w. ) AK. 1,1,5,22 . 3,4,16,86 . H. 264
satya		2a	2	2	1		Ficus religiosa Lin. RĀJAN. _im_ ŚKDR
satya		2b	3	3	0		N. der höchstgelegenen unter den sieben Welten H. an. VIŚVA _im_ ŚKDR. ; vgl / b〉 und
satya		4f	6	6	0		/ f〉 N. der höchst gelegenen unter den sieben Welten VEDĀNTAS. (Allah.) No. 70 . VP. 2,7,19 . BHĀG. P. 3,13,25 . 43 . MĀ
satya		4c	52	52	0		N. des 9ten Kalpa ; s. u / c〉 Gelöbniss, Versprechen, Eid, Schwur AK. 3,4,25,156 . H. an. MED. AV. 2,36,2 . M. 8,88 . MB
satya		2d	3	3	0		/ d〉 ein N. Kṛṣṇa ʼs: MBH. 5,2571 . Rāma ʼs ŚABDAR. _im_ ŚKDR
satya		2e	25	25	0		N. pr. eines best. göttlichen Wesens VARĀH. BṚH. S. 53,43 . 52 . eines zu den Viśve Devāḥ gezählten Wesens JAṬĀDH. _in_ 
satya		2f	7	7	0		N. pr. eines Astronomen, des Verfassers des Horāśāstra , VARĀH. BṚH. 2,17 . 7,3 . 9 . 13 . 20,10 . 21,3 . Ind. St. 2,251
satya		3a	2	2	0		Bez. einer Śakti WEBER, RĀMAT. UP. 326 . PAÑCAR. 3,2,30
satya		3b	15	14	0		Bein. der Sītā ŚABDAR. _im_ ŚKDR. = ebend. = MBH. 3,14723 . HARIV. 7138 . BHĀG. P. 1,14,37 . Verz. d. Oxf. H. 15,b, No. 
satya		4a	74	73	0		das Wirkliche; Wirklichkeit, Wahrheit AK. 1,1,5,22 . 3,4,24,156 . H. 264 . H. an. MED. HALĀY. 5,96 . ṚV. 7,35,2 . 12 . 5
satya		4b	18	18	0		Wahrhaftigkeit, das Reden der Wahrheit KENOP. 33 . M. 2,83 . YOGAS. 2,30 . R. 1,1,19 . 5,21 . 2,25,6 . R. GORR. 2,33,14 
satya		4d	3	3	0		das erste Yuga ( gew. genannt) H. an. MED. Verz. d. Oxf. H. 21,b, N. 2
satya		4e	2	2	0		( sc. ) eine best. mythische Waffe (neben ) R. 1,29,18 ( 30,18 GORR. )
satya		2g	1	1	0		Bez. des achten astrologischen Hauses Verz. d. B. H. No. 878
satya		2h	1	1	0		eine Satya -Formel: ĀŚV. ŚR. 9,7,36
satya		2i	4	4	0		N. eines Sāman ŚAT. BR. 7,3,2,17 . KĀTY. ŚR. 17,3,28 . LĀṬY. 1,5,8 . desgl. Ind. St. 3,224,b
satya		5	62	62	0		adv. in Wirklichkeit, in Wahrheit, fürwahr, wahrlich; gewiss, recht gaṇa zu P. 1,1,37 . zu 4,57 . MED. ady. 61 ( ). in d
para		1a	64	64	0		weiterhin —, ferner gelegen, — stehend, entfernter, jenseitig (mit dem abl. , selten gen. ); = AK. 3,4,25,193 . H. 1452 
para		1b	3	3	0		vergangen, früher: ṚV. 4,2,16 . 1,166,13 . 6,21,6
para		1c	51	51	0		später, zukünftig, folgend, nachfolgend (mit dem abl. ); = MED. ŚAT. BR. 4,2,4,7 . die vorangehenden und folgenden ĀŚV. 
para		1d	112	112	0		der vorzüglichere, bessere, trefflichere, der vorzüglichste, beste, trefflichste, äusserste, ärgste, summus; = AK. 3,4,2
para		1e	52	52	0		fremd, ein Fremder, ein Anderer (im Gegens. zum eigenen Selbst); feindlich, Feind ( Gegens. ); = AK. 3,4,25,193 . = H. a
para		1f	3	3	0		verschieden: PRAB. 114,7 . 8 . P. 8,3,4 ist als praep. aufzufassen
para		1g	6	6	0		mit einem Ueberschuss versehen: ( 72,25 GORR. ) mehr als hundert R. 2,70,29 . PRAB. 91,9 . vor dem Zahlwort erstarrt. MB
para		1h	1	1	0		als Rest übriggeblieben: KATHĀS. 39,16
para		1i	1	1	0		besorgt um Etwas ( loc. ): R. 5,24,13
para		2a	2	2	0		(ergänze ) ein subsidiärer Somagraha TS. 3,3,6,1 . 7,3,10,1
para		2b	7	7	0		N. pr. mit dem patron. Āṭṇāra , ein König von Kośala ŚAT. BR. 13,5,4,4 . PAÑCAV. BR. 25,16,3 . KĀṬH. 22,3 . ŚĀṄKH. ŚR. 1
para		2c	1	1	0		(ergänze ) N. des Palastes der Mitravindā HARIV. 8986
para		3a	2	2	1		eine best. Pflanze ( ) RĀJAN. _im_ ŚKDR
para		3b	2	2	0		N. pr. eines Flusses MBH. 6,327 ( VP. 182 ; v. l. )
para		3c	2	2	0		(warum fem. ?) ŚKDR / c〉 vgl. WEBER, RĀMAT. UP. 335 / c〉 Bez. des Lautes in dem ersten seiner vier Stadien
para		4a	4	4	0		die entferntere —, weitere Bedeutung eines Wortes: JAIM. 1,14 . = ( adj. !) Schol. KULL. _zu_ M. 8,2 . ders. zu 7,1
para		4b	2	2	0		N. eines Sāman Ind. St. 3,235,a . — Nach unserem Dafürhalten steht in keinem etymologischen Zusammenhange mit , sondern 
para		3d	4	4	0		ein best. Zeitmaass SĀY. _zu_ ṚV. 1,123,8 . bei WARREN , KĀLASAṂK. 374 = 24
uttara	1	1a	25	25	0		der obere, höhere ( Gegens. ) AK. 3,4,192 . H. 828 . an. 3,524 . MED. r. 119 . ṚV. 1,32,9 . 10,98,5 . 1,154,1 . 10,67,10
uttara	1	1b	29	29	0		nördlich (wegen des gebirgigen Nordens) AK. H. an. MED. AV. 11,2,25 . 5,6 . ṚV. 10,42,11 . AV. 4,14,8 . TS. 5,3,4,4 . ŚA
uttara	1	1c	11	11	0		der linke (weil man beim Gebet das Antlitz nach Osten richtet; vgl. ): AV. 4,14,8 . VS. 25,5 . ŚAT. BR. 12,2,4,6 . 11,5,
uttara	1	1d	52	52	0		der spätere, hintere, folgend, bevorstehend, künftig ( Gegens. u. s. w. ; vgl. und ): ṚV. 3,33,8 . 10,10,10 . 72,1 . 1,1
uttara	1	1e	8	8	1		superior, überlegen, siegreich, mächtiger: ṚV. 10,145,3 . 6,19,3 . 8,14,15 . AV. 2,27,7 . 3,5,5 . ṚV. 10,84,6 . 86,1 . V
uttara	1	1f	7	7	0		besser, trefflicher AK. MED. ṚV. 2,23,8 . 1,95,8 . 50,10 . 6,16,17 . 9,107,2
uttara	1	2a	14	14	1		N. pr. ein Sohn Virāṭa ʼs H. an. MED. MBH. 1,6988 . LIA. I, 686 . 689 . buddh. BURN. Intr. 176. fg. 334 . ein König der 
uttara	1	2b	11	11	0		N. pr. eines Berges: KATHĀS. 25,23 . 26 . Vgl. VIŚV. 13,14 . R. 4,63,16 . 22 Ind. St. 1,163 . 165 . 171 . 180 . 181 . 40
uttara	1	3a	7	7	0		näml. Norden H. 167 . MED. RĀJAN. _im_ ŚKDR. KATHĀS. 18,57 . SIDDH. K. _zu_ P. 1,1,28
uttara	1	3b	10	10	0		N. pr. einer Tocher Virāṭa ʼs und Schwiegertochter Arjuna ʼs MED. MBH. 1,169 . 1946 . 3835 . 14,1835 . 1843 . LIA. I, 68
uttara	1	4a	7	7	0		(was oben auf liegt) Oberfläche; Decke: DAŚ. 1,16 . R. 2,103,20 . meist am Ende eines adj. comp. : MBH. 3,1881 . ( ) BHA
uttara	1	4b	3	3	0		Norden R. 2,68,12 . 4,44,117 . DHŪRTAS. 77,10
uttara	1	4c	9	9	0		das nachfolgende Glied; der letztere Theil einer Zusammensetzung: adv. so dass (in der Anrede) folgt, am Ende steht M. 2
uttara	1	4d	47	47	0		Antwort ( vgl. u. 1,d gegen das Ende) AK. 1,1,5,10 . H. 263 . an. 3,524 . MED. r. 120 . ŚĀK. 70,3 . 59 , v. l. PRAB. 104
uttara	1	4e	37	37	0		Uebergewicht, Ueberlegenheit, Oberhand, Gewachsensein: MBH. 1,4986 . 3976 . denn wie vermöchten die Affen das Meer zu üb
uttara	1	4f	2	2	0		bei den Mathematikern Differenz, Rest COLEBR. Alg. 251 . 288
uttara	1	4g	1	1	0		N. eines Gesanges ( ) YĀJÑ. 3,113 . — Vgl
uttara	1	4h	1	1	0		Bez. einer best. rhetorischen Figur ( ) Verz. d. Oxf. H. 208,b,4
guRa		1a	31	30	0		der einzelne Faden einer Schnur; Schnur, Strick überh. AK. 2,10,27 . TRIK. 3,3,125 . H. 928 . = VAIJ. beim Sch. zu ŚIŚ. 
guRa		1b	43	43	0		am Ende eines adj. comp. ( f. ) nach einem Zahlworte: — fach, — plex, — πλοος ( urspr. aus so und so vielen Fäden d. i. 
guRa		1c	2	2	0		Multiplicator, Coefficient COLEBR. Alg. 29 . 170
guRa		1d	3	3	0		Abtheilung, Art: die verschiedenen Arten des Geruches MBH. 12,6847 . mit verschiedenen Arten von Getreide versehen ( ST.
guRa		1e	23	23	1		ein untergeordnetes Element; ein untergeordneter, unwesentlicher Theil einer Handlung, Hülfsact, = oder H. 1441 . H. an.
guRa		1f	4	4	0		eine untergeordnete Speise (im Gegens. zu Reis, der Hauptspeise), Nebengericht, Beigericht: … M. 3,224 . 226 . 228 . 233
guRa		1g	43	43	0		Eigenschaft (der wandelbare und daher unwesentliche Theil an den Dingen, im Gegens. zur Substanz), Eigenthümlichkeit: SU
guRa		1h	3	2	0		Beiwort, Epitheton: KĀTY. ŚR. 6,7,23 . Sch. ebend. [Page2-0757] 5,11,23 , Sch
guRa		1i	54	54	0		eine gute Eigenschaft, Tugend, Verdienst, Vorzug, hoher Grad von: M. 9,141 . 8,73 . SUŚR. 1,177,3 . 20 . M. 5,154 . 9,89
guRa		1k	12	12	0		die sechs Vorzüge, das sechsfache Verdienst eines Königs in Bezug auf die auswärtige Politik: Bündniss, Krieg, Feldzug, 
guRa		1l	4	4	0		die Eigenschaften der Laute, die sog. äussere Articulation, (nämlich: und die drei Accente; vgl. P. 1,1,9 , Sch. ) P. 1,
guRa		1m	7	7	0		die untergeordnete, secundäre Vocalverstärkung (im Gegens. zu der vollen, welche P. 1,1,1 auch zuerst bestimmt wird) d. 
guRa		1n	3	3	0		Sinneswerkzeug H. an. MED. VAIJ
guRa		1o	5	5	0		Koch AK. 2,9,28 . TRIK. 3,3,125 . H. 772 . H. an. MED. Diese Bed. hat , aber wohl schwerlich das einfache
guRa		1p	1	1	0		ein Bein. Bhīma ʼs ( vgl. ) H. an
guRa		2a	3	3	0		N. eines Grases, = RĀJAN. _im_ ŚKDR. = (woraus Bogensehnen verfertigt werden) WILS. nach derselben Aut
guRa		2b	2	2	0		ein best. Parfum ( ) RĀJAN. _im_ ŚKDR
guRa		2c	1	1	0		N. pr. einer Fürstin RĀJA-TAR. 4,695 . — Vgl
sTira		1a	32	32	0		hart, fest, straff: ṚV. 4,7,10 . BHAG. 17,8 . ṚV. 1,89,8 . 39,2 . 8,20,12 . 1,38,12 . 3,35,4 . 8,20,1 . 10,89,6 . 120,4 
sTira		1b	42	42	0		fest so v. a. unbeweglich AK. 3,6,1,5 . H. an. 2,467 . MED. r. 98 . ŚAT. BR. 8,2,1,14 . R. 3,35,16 . ŚĀK. 94,9 , v. l. R
sTira		1c	120	120	0		fest so v. a. keinem Wandel —, keinen Schwankungen unterworfen, dauerhaft, anhaltend, ausdauernd, bleibend: Indra ṚV. 3,
sTira		1d	7	6	0		feststehend so v. a. sicher, keinem Zweifel unterworfen: (so ed. Bomb. ) MBH. 4,309 . KATHĀS. 18,137 . so v. a. mit Sich
sTira		2a	3	3	0		Baum TRIK. 2,4,2 . ŚABDAR. _im_ ŚKDR
sTira		2b	2	2	1		Grislea tomentosa Roxb. BHĀVAPR. _im_ ŚKDR
sTira		2c	2	2	0		Berg ŚABDAR. _im_ ŚKDR
sTira		2d	1	1	0		Stier RĀJAN. 19,23
sTira		2e	2	2	0		ein Gott ŚABDAR. _im_ ŚKDR
sTira		2f	2	2	0		der Planet Saturn H. ś. 14 . MED
sTira		2g	3	3	0		ein N. Viṣṇu ʼs H. ś. 73 . Kārttikeya ʼs ŚABDAR. _im_ ŚKDR
sTira		2h	1	1	0		ein best. über Waffen gesprochener Zauberspruch R. GORR. 1,31,8
sTira		2i	1	1	0		ein best. Metrum: 4 Mal ⏑ – Ind. St. 8,331
sTira		2k	2	2	0		die letzte Befreiung der Seele H. an. MED
sTira		2l	1	1	0		neben N. pr. eines Wesens im Gefolge Skanda ʼs MBH. 9,2550
sTira		3a	6	6	0		die Erde AK. 2,1,2 . TRIK. 3,3,377 . H. 937 . H. an. MED. HALĀY. 2,1
sTira		3b	16	16	0		Desmodium gangeticum Dec. AK. 2,4,4,3 . TRIK. H. an. MED. RATNAM. 9 . SUŚR. 2,101,10 . 223,7 . 256,10 . 280,5 . 341,8 . 
sTira		3c	1	1	0		Bez. des Buchstabens WEBER, RĀMAT. UP. 318 . — Vgl. und
Suci		1a	12	12	1		strahlend, glühend; blank (häufig neben ): ṚV. 6,6,3 . 4 . 4,10,6 . Agni 1,140,1 . 141,4 . 3,2,15 . 7,3,9 . bes. Bez. de
Suci		2b	51	51	0		TBR. 1,1,5,10 . 6,2 . AIT. BR. 7,7 . ĀŚV. ŚR. 2,1,25 . 3,13,4 . ŚAT. BR. 12,4,4,5 . KĀTY. ŚR. 4,10,9 . 25,4,34 . MAITRYU
Suci		2c	48	48	1		übertr. klar, lauter, rein; tadellos, unschuldig, ehrlich, redlich: ṚV. 6,8,1 . 8,3,3 . 2,27,13 . 7,93,1 . 10,29,1 . 7,1
Suci		2d	48	48	0		rein in rituellem Sinne: M. 1,76 . CHĀND. UP. 8,15 . ĀŚV. GṚHY. 2,1,9 . 3,2,2 . M. 2,222 . 3,206 . BHAG. 6,11 . KĀTY. ŚR
Suci		2e	1	1	0		am Ende eines comp. rein von so v. a. der sich einer Sache entledigt hat: KATHĀS. 101,358
Suci		2a	2	2	0		= UJJVAL. Lauterkeit, Reinheit, Ehrlichkeit: Spr. 2614
Suci		1c	24	24	0		ein best. Sommermonat P. 4,4,128, Vārtt. 2 , Schol. ( oxyt. ). AK. 3,4,5,29 . = 1,1,3,16 . H. 154 . H. an. MED. HALĀY. 1
Suci		1d	4	4	0		die Sonne H. 97 . MAITRYUP. 6,36 (nach dem Comm. ). ŚĀMBA-P. _im_ ŚKDR
Suci		1e	2	2	0		der Mond ŚABDĀRTH. _bei_ WILSON
Suci		1f	1	0	0		der Planet Venus ebend
Suci		1g	1	1	0		Lichtstrahl H. 99
Suci		1h	1	1	0		Wind H. ś. 170
Suci		1i	3	3	0		Geschlechtsliebe AK. 1,1,7,17 . H. an. MED
Suci		1k	2	2	0		ein Brahmane ŚABDĀRTHAK. _bei_ WILSON
Suci		1l	1	0	0		the condition of the religious student ebend
Suci		1m	1	0	0		ein N. Śiva ʼs ebend
Suci		1n	20	20	0		N. pr. α〉 eines Sohnes des Bhṛgu MBH. 13,4145 . — β〉 eines Sohnes des Gada HARIV. 9193 . — γ〉 eines Sohnes des 3ten Manu
Suci		3	2	2	1		f. N. pr. einer Tochter Kaśyapa ʼs von der Tāmrā und Urmutter der Wasservögel HARIV. 222. fg. VP. 148. fg. — Vgl
bfhant		1a	12	12	0		dick, dicht; breit, massenhaft: ṚV. 2,27,7 . 5,1,10 . AV. 8,5,19 . ṚV. 4,56,4 . 8,18,20 ; vgl. ṚV. 8,77,3 . AV. 9,4,5 . 
bfhant		1b	101	101	0		gross, eigentlich und uneigentlich, in den verschiedenen Bedeutungen des Wortes; weit, ausgebreitet; reichlich; gewaltig
