anchor_key_slp1	anchor_id	n_records	status	best_tier	evidence_count
dur-maraRa	kochergina:e7085	1	corpus-gap	-	0
dur-maratva	kochergina:e7086	1	corpus-gap	-	0
dur-marza	kochergina:e7087	1	corpus-gap	-	0
dur-marzaRa	kochergina:e7088	1	corpus-gap	-	0
dur-mati	kochergina:e7089	1	corpus-gap	-	0
dur-meDAvin	kochergina:e7092	1	corpus-gap	-	0
dur-meDa	kochergina:e7090	1	corpus-gap	-	0
dur-meDas	kochergina:e7091	1	corpus-gap	-	0
dur-mitra	kochergina:e7093	1	corpus-gap	-	0
dur-mitriya	kochergina:e7094	1	corpus-gap	-	0
dur-muKa	kochergina:e7095	1	corpus-gap	-	0
dur-nIta	kochergina:e7101	1	corpus-gap	-	0
dur-naya	kochergina:e7098	1	corpus-gap	-	0
dur-nigraha	kochergina:e7099	1	corpus-gap	-	0
dur-nimitta	kochergina:e7100	1	corpus-gap	-	0
dur-nivAra	kochergina:e7102	1	corpus-gap	-	0
dur-nivArya	kochergina:e7103	1	corpus-gap	-	0
dur-ukta	kochergina:e7110	1	corpus-gap	-	0
dur-ukti	kochergina:e7111	1	corpus-gap	-	0
dur-upacAra	kochergina:e7112	1	corpus-gap	-	0
dur-upadeSa	kochergina:e7113	1	corpus-gap	-	0
dur-uttara	kochergina:e7114	1	corpus-gap	-	0
dur-vAc	kochergina:e7116	1	corpus-gap	-	0
dur-vAcya	kochergina:e7120	1	corpus-gap	-	0
dur-vAda	kochergina:e7121	1	corpus-gap	-	0
dur-vAla	kochergina:e7122	1	corpus-gap	-	0
dur-vAra	kochergina:e7123	1	corpus-gap	-	0
dur-vAraRa	kochergina:e7124	1	corpus-gap	-	0
dur-vArttA	kochergina:e7126	1	corpus-gap	-	0
dur-vArya	kochergina:e7127	1	corpus-gap	-	0
dur-vAryata	kochergina:e7128	1	corpus-gap	-	0
dur-vAsanA	kochergina:e7130	1	corpus-gap	-	0
dur-vAsas	kochergina:e7131	1	corpus-gap	-	0
dur-vaca	kochergina:e7117	1	corpus-gap	-	0
dur-vacana	kochergina:e7118	1	corpus-gap	-	0
dur-vacas	kochergina:e7119	1	corpus-gap	-	0
dur-varRa	kochergina:e7125	1	corpus-gap	-	0
dur-vasa	kochergina:e7129	1	corpus-gap	-	0
dur-vasati	kochergina:e7132	1	corpus-gap	-	0
dur-vftta	kochergina:e7151	1	corpus-gap	-	0
dur-vftti	kochergina:e7152	1	corpus-gap	-	0
dur-viBAva	kochergina:e7133	1	corpus-gap	-	0
dur-viBAvana	kochergina:e7134	1	corpus-gap	-	0
dur-viBAvya	kochergina:e7135	1	corpus-gap	-	0
dur-viDi	kochergina:e7137	1	corpus-gap	-	0
dur-vidagDa	kochergina:e7136	1	corpus-gap	-	0
dur-vidvaṁs	kochergina:e7138	1	corpus-gap	-	0
dur-vidya	kochergina:e7139	1	corpus-gap	-	0
dur-vigAha	kochergina:e7140	1	corpus-gap	-	0
dur-vigAhya	kochergina:e7141	1	corpus-gap	-	0
dur-vijYAna	kochergina:e7142	1	corpus-gap	-	0
dur-vijYeya	kochergina:e7143	1	corpus-gap	-	0
dur-vilasita	kochergina:e7144	1	corpus-gap	-	0
dur-vinIta	kochergina:e7146	1	corpus-gap	-	0
dur-vinaya	kochergina:e7145	1	corpus-gap	-	0
dur-vipAka	kochergina:e7147	1	corpus-gap	-	0
dur-vivAha	kochergina:e7150	1	corpus-gap	-	0
dur-vizaha	kochergina:e7148	1	corpus-gap	-	0
dur-vizahya	kochergina:e7149	1	corpus-gap	-	0
dur-vyasana	kochergina:e7153	1	corpus-gap	-	0
dur-yaSas	kochergina:e7156	1	corpus-gap	-	0
dur-yoDana	kochergina:e7157	1	corpus-gap	-	0
dur-yoga	kochergina:e7158	1	corpus-gap	-	0
dur-yuga	kochergina:e7160	1	corpus-gap	-	0
dura	kochergina:e6915	1	attested	exact	5
durgA	kochergina:e7016	1	attested	exact	90
durgA-pUjA	kochergina:e7031	1	corpus-gap	-	0
durgAcArya	kochergina:e7017	1	corpus-gap	-	0
durga-pAla	kochergina:e7029	1	corpus-gap	-	0
durga-pati	kochergina:e7030	1	corpus-gap	-	0
durga-sena	kochergina:e7032	1	corpus-gap	-	0
durga-siNhI	kochergina:e7034	1	corpus-gap	-	0
durga-siNha	kochergina:e7033	1	corpus-gap	-	0
durita	kochergina:e7046	1	attested	exact	183
durjanAya	kochergina:e7050	1	corpus-gap	-	0
durlaBa-darSana	kochergina:e7059	1	corpus-gap	-	0
durlaBa-svAmin	kochergina:e7061	1	corpus-gap	-	0
durlaBa-varDana	kochergina:e7064	1	corpus-gap	-	0
duroRa	kochergina:e7107	1	attested	exact	61
durodara	kochergina:e7104	1	attested	exact	21
duryA	kochergina:e7155	1	corpus-gap	-	0
durya	kochergina:e7154	1	attested	exact	35
duryoRa	kochergina:e7159	1	attested	exact	4
dus	kochergina:e7161	1	attested	exact	19
dusTa	kochergina:e7219	1	attested	exact	1
dusTita	kochergina:e7220	1	corpus-gap	-	0
dustara	kochergina:e7211	1	attested	exact	115
dustaraRa	kochergina:e7213	1	corpus-gap	-	0
duumnavant	kochergina:e7233	1	corpus-gap	-	0
duvas	kochergina:e7234	1	attested	exact	25
duvasvant	kochergina:e7235	1	corpus-gap	-	0
duvasyu	kochergina:e7236	1	attested	exact	3
duz	kochergina:e193	2	attested	exact	829
duz-	kochergina:e193	1	corpus-gap	-	0
duz-kara	kochergina:e7181	1	corpus-gap	-	0
duz-karman	kochergina:e7184	1	corpus-gap	-	0
duz-kft	kochergina:e7185	1	corpus-gap	-	0
duz-kfta	kochergina:e7186	1	corpus-gap	-	0
duz-kfti	kochergina:e7189	1	corpus-gap	-	0
duz-pAra	kochergina:e7191	1	corpus-gap	-	0
duz-parihantu	kochergina:e7192	1	corpus-gap	-	0
duz-prApa	kochergina:e7196	1	corpus-gap	-	0
duz-prApaRa	kochergina:e7197	1	corpus-gap	-	0
duz-praDarza	kochergina:e7193	1	corpus-gap	-	0
duz-praRIta	kochergina:e7195	1	corpus-gap	-	0
duz-prakfti	kochergina:e7194	1	corpus-gap	-	0
duz-prasAda	kochergina:e7198	1	corpus-gap	-	0
duz-prasAdana	kochergina:e7199	1	corpus-gap	-	0
duz-prasaha	kochergina:e7200	1	corpus-gap	-	0
duz-pravftti	kochergina:e7201	1	corpus-gap	-	0
duz-prayukta	kochergina:e7202	1	corpus-gap	-	0
duz-prekza	kochergina:e7203	1	corpus-gap	-	0
duz-prekzaRIya	kochergina:e7204	1	corpus-gap	-	0
duz-warItu	kochergina:e7214	1	corpus-gap	-	0
duz-wara	kochergina:e7212	1	corpus-gap	-	0
duzkara-karma-kArin	kochergina:e7182	1	corpus-gap	-	0
duzkara-karman	kochergina:e7183	1	corpus-gap	-	0
duzkftAtman	kochergina:e7188	1	corpus-gap	-	0
duzkfta-karman	kochergina:e7187	1	corpus-gap	-	0
duzmanta	kochergina:e7190	1	corpus-gap	-	0
duzwAntarAtman	kochergina:e7210	1	corpus-gap	-	0
duzwAtman	kochergina:e7217	1	corpus-gap	-	0
duzwa	kochergina:e7205	1	attested	exact	201
duzwa-BAva	kochergina:e7206	1	corpus-gap	-	0
duzwa-SoRita	kochergina:e7215	1	corpus-gap	-	0
duzwa-cArin	kochergina:e7207	1	corpus-gap	-	0
duzwa-caritra	kochergina:e7208	1	corpus-gap	-	0
duzwa-cetas	kochergina:e7209	1	corpus-gap	-	0
duzwatA	kochergina:e7216	1	attested	exact	3
duzwatva	kochergina:e7218	1	corpus-gap	-	0
duzwi	kochergina:e7221	1	attested	exact	13
duzyanta	kochergina:e7224	1	attested	exact	23
dvA	kochergina:e194	1	attested	exact	1
dvA-	kochergina:e194	1	corpus-gap	-	0
dvA-daSa	kochergina:e7239	1	corpus-gap	-	0
dvAH-sTa	kochergina:e7249	1	corpus-gap	-	0
dvAH-sTita	kochergina:e7250	1	corpus-gap	-	0
dvAcatvAriṁSat	kochergina:e7238	1	corpus-gap	-	0
dvAdaSAbda	kochergina:e7240	1	corpus-gap	-	0
dvAdaSAha	kochergina:e7242	1	corpus-gap	-	0
dvAdaSAra	kochergina:e7244	1	attested	exact	6
dvAdaSa-DA	kochergina:e7241	1	corpus-gap	-	0
dvAdaSa-Sata	kochergina:e7246	1	corpus-gap	-	0
dvAdaSa-rAtra	kochergina:e7245	1	corpus-gap	-	0
dvAdaSa-varzika	kochergina:e7247	1	corpus-gap	-	0
dvAdaSa-viDa	kochergina:e7248	1	corpus-gap	-	0
dvAdaSan	kochergina:e7243	1	attested	exact	2182
dvAnavati	kochergina:e7266	1	attested	exact	1
dvApaYcASat	kochergina:e7271	1	attested	exact	3
dvApara	kochergina:e7272	1	attested	exact	226
dvAr	kochergina:e7273	1	attested	exact	481
dvAr-bAhu	kochergina:e7288	1	corpus-gap	-	0
dvAra	kochergina:e7275	1	attested	exact	1234
dvAra-Palaka	kochergina:e7283	1	corpus-gap	-	0
dvAra-bAhu	kochergina:e7276	1	corpus-gap	-	0
dvAra-pAla	kochergina:e7281	1	corpus-gap	-	0
dvAra-pakza	kochergina:e7279	1	corpus-gap	-	0
dvAra-pakzaka	kochergina:e7280	1	corpus-gap	-	0
dvAra-pati	kochergina:e7282	1	corpus-gap	-	0
dvAra-piDAna	kochergina:e7284	1	corpus-gap	-	0
dvAra-rakzin	kochergina:e7285	1	corpus-gap	-	0
dvAra-sTa	kochergina:e7286	1	corpus-gap	-	0
dvArakA	kochergina:e7278	1	attested	exact	193
dvAraka	kochergina:e7277	1	attested	exact	5
dvAravatI	kochergina:e7287	1	attested	exact	99
dvArika	kochergina:e7290	1	corpus-gap	-	0
dvArin	kochergina:e7292	1	attested	exact	3
dvAryA	kochergina:e7294	1	attested	exact	10
dvArya	kochergina:e7293	1	attested	exact	4
dvAsaptati	kochergina:e7295	1	attested	exact	17
dvAtriṁSal-lakzaRika	kochergina:e7296	1	corpus-gap	-	0
dvAtriṁSal-lakzaRopeta	kochergina:e7297	1	corpus-gap	-	0
dvAtriṁSat	kochergina:e270	1	attested	floor	245
dvAviṁSa	kochergina:e7298	1	attested	floor	34
dvAviṁSati	kochergina:e7299	1	attested	floor	25
dvAviṁSatiDA	kochergina:e7300	1	attested	floor	1
dvAviṁSatitama	kochergina:e7301	1	attested	floor	1
dvE-mAsya	kochergina:e7254	1	corpus-gap	-	0
dvE-raTa	kochergina:e7259	1	corpus-gap	-	0
dvE-viDya	kochergina:e7263	1	corpus-gap	-	0
dvEDI-BAva	kochergina:e7252	1	corpus-gap	-	0
dvEDa	kochergina:e7251	1	attested	exact	56
dvEguRya	kochergina:e7253	1	attested	exact	7
dvEpAyana	kochergina:e7257	1	attested	exact	126
dvEpa	kochergina:e7255	2	attested	exact	5
dvEpya	kochergina:e7258	1	corpus-gap	-	0
dvEt-avAda	kochergina:e7261	1	corpus-gap	-	0
dvEta	kochergina:e7260	1	attested	exact	40
dvEtin	kochergina:e7262	1	attested	exact	2
dvIpin	kochergina:e7355	1	attested	exact	92
dvIpya	kochergina:e7357	1	attested	exact	1
dva	kochergina:e7237	1	corpus-gap	-	0
dvaMdva	kochergina:e7267	1	attested	exact	507
dvaMdva-BAva	kochergina:e7268	1	corpus-gap	-	0
dvaMdvaSas	kochergina:e7269	1	attested	exact	6
dvaMdvin	kochergina:e7270	1	attested	exact	3
dvaja-praharaRa	kochergina:e7264	1	corpus-gap	-	0
dvaka	kochergina:e7265	1	attested	exact	1
dvara	kochergina:e7274	1	attested	exact	1
dvari	kochergina:e7289	1	corpus-gap	-	0
dvarin	kochergina:e7291	1	attested	exact	1
dvayAvin	kochergina:e7303	1	attested	exact	8
dvaya	kochergina:e7302	1	attested	exact	1736
dvayos	kochergina:e7304	1	corpus-gap	-	0
dvayu	kochergina:e7305	1	attested	exact	4
dveDA	kochergina:e7306	1	attested	exact	62
dveza	kochergina:e7307	1	attested	exact	399
dveza-sTa	kochergina:e7311	1	corpus-gap	-	0
dvezaRIya	kochergina:e7309	1	corpus-gap	-	0
dvezaRa	kochergina:e7308	1	attested	exact	8
dvezas	kochergina:e7310	1	attested	exact	103
dvezin	kochergina:e7312	1	attested	exact	70
dvezwar	kochergina:e7313	1	corpus-gap	-	0
dvezya	kochergina:e7314	1	corpus-gap	-	0
dvezyatA	kochergina:e7315	1	corpus-gap	-	0
dvezyatva	kochergina:e7316	1	corpus-gap	-	0
dvi	kochergina:e195	1	attested	exact	5484
dvi-	kochergina:e195	1	corpus-gap	-	0
dvi-BAga	kochergina:e7318	1	corpus-gap	-	0
dvi-Buja	kochergina:e7319	1	corpus-gap	-	0
dvi-SaPa	kochergina:e7369	1	corpus-gap	-	0
dvi-Savas	kochergina:e7374	1	corpus-gap	-	0
dvi-SfNga	kochergina:e7377	1	corpus-gap	-	0
dvi-SiKa	kochergina:e7375	1	corpus-gap	-	0
dvi-Siras	kochergina:e7376	1	corpus-gap	-	0
dvi-bAhu	kochergina:e7317	1	corpus-gap	-	0
dvi-guRa	kochergina:e7324	1	corpus-gap	-	0
dvi-hAyana	kochergina:e7326	1	corpus-gap	-	0
dvi-jA	kochergina:e7328	1	corpus-gap	-	0
dvi-jAni	kochergina:e7331	1	corpus-gap	-	0
dvi-jAti	kochergina:e7334	1	corpus-gap	-	0
dvi-ja	kochergina:e7327	1	corpus-gap	-	0
dvi-janman	kochergina:e7332	1	corpus-gap	-	0
dvi-jihva	kochergina:e7335	1	corpus-gap	-	0
dvi-lakzaRa	kochergina:e7339	1	corpus-gap	-	0
dvi-laya	kochergina:e7340	1	corpus-gap	-	0
dvi-mUrDan	kochergina:e7342	1	corpus-gap	-	0
dvi-muKa	kochergina:e7341	1	corpus-gap	-	0
dvi-pAda	kochergina:e7348	1	corpus-gap	-	0
dvi-pAyin	kochergina:e7352	1	corpus-gap	-	0
dvi-pa	kochergina:e7345	1	corpus-gap	-	0
dvi-pad	kochergina:e7346	1	corpus-gap	-	0
dvi-rAtra	kochergina:e7359	1	corpus-gap	-	0
dvi-rUpa	kochergina:e7363	1	corpus-gap	-	0
dvi-rada	kochergina:e7358	1	corpus-gap	-	0
dvi-rePa	kochergina:e7360	1	corpus-gap	-	0
dvi-svara	kochergina:e7378	1	corpus-gap	-	0
dvi-vacana	kochergina:e7391	1	corpus-gap	-	0
dvi-vaktra	kochergina:e7392	1	corpus-gap	-	0
dvi-varRa	kochergina:e7393	1	corpus-gap	-	0
dvi-varza	kochergina:e7394	1	corpus-gap	-	0
dvi-varzaka	kochergina:e7395	1	corpus-gap	-	0
dvi-viDA	kochergina:e7397	1	corpus-gap	-	0
dvi-viDa	kochergina:e7396	1	corpus-gap	-	0
dviDA	kochergina:e7322	1	attested	exact	426
dviDa	kochergina:e7321	1	attested	exact	3
dviH(s) + sama	kochergina:e7325	1	corpus-gap	-	0
dviSas	kochergina:e7371	1	attested	exact	22
dviSata	kochergina:e7373	1	attested	exact	25
dvicatvAriṁSat	kochergina:e7320	1	attested	floor	4
dvigu	kochergina:e7323	1	attested	exact	19
dvijAdi	kochergina:e7329	1	corpus-gap	-	0
dvija-liNgin	kochergina:e7330	1	corpus-gap	-	0
dvija-rzi	kochergina:e7333	1	corpus-gap	-	0
dvika	kochergina:e7336	2	attested	exact	30
dvikarmaka	kochergina:e7338	1	corpus-gap	-	0
dvinavati	kochergina:e7343	1	attested	exact	3
dvipAri	kochergina:e7351	1	corpus-gap	-	0
dvipa	kochergina:e7344	1	attested	exact	374
dvipaYcASat	kochergina:e7350	1	attested	exact	12
dvipadIKaRqa	kochergina:e7349	1	corpus-gap	-	0
dvipada	kochergina:e7347	1	attested	exact	50
dvipendra	kochergina:e7353	1	corpus-gap	-	0
dvipi-carman	kochergina:e7354	1	corpus-gap	-	0
dvipinI	kochergina:e7356	1	corpus-gap	-	0
dvir-ukta	kochergina:e7361	1	corpus-gap	-	0
dvir-ukti	kochergina:e7362	1	corpus-gap	-	0
dvir-vacana	kochergina:e7364	1	corpus-gap	-	0
dvis	kochergina:e7365	1	attested	exact	571
dvisahasra	kochergina:e7368	1	corpus-gap	-	0
dvisaptati	kochergina:e7370	1	attested	exact	14
dvitA	kochergina:e7380	1	attested	exact	30
dvitIyA	kochergina:e7383	1	attested	exact	47
dvitIyA-candra	kochergina:e7385	1	corpus-gap	-	0
dvitIyAṁSa	kochergina:e7386	1	corpus-gap	-	0
dvitIya	kochergina:e7382	1	attested	exact	1874
dvitIya-BAga	kochergina:e7384	1	corpus-gap	-	0
dvita	kochergina:e7379	1	attested	exact	31
dvitaya	kochergina:e7381	1	attested	exact	101
dvitra	kochergina:e7387	1	attested	exact	23
dvitri	kochergina:e7388	1	corpus-gap	-	0
dvitva	kochergina:e7390	1	attested	exact	5
dviw-sevin	kochergina:e7389	1	corpus-gap	-	0
dviz	kochergina:e7366	2	attested	exact	1640
dvizazwi	kochergina:e7372	1	attested	exact	7
dvyaRuka	kochergina:e7402	1	attested	exact	3
dvyaSIti	kochergina:e7405	1	attested	exact	1
dvyaha	kochergina:e7398	1	corpus-gap	-	0
dvyakza	kochergina:e7399	1	corpus-gap	-	0
dvyakzara	kochergina:e7400	1	corpus-gap	-	0
dvyarDa	kochergina:e7403	1	corpus-gap	-	0
dvyarTa	kochergina:e7404	1	attested	exact	1
dvyaṁSa	kochergina:e7401	1	corpus-gap	-	0
dyAvA	kochergina:e7407	1	attested	exact	1
dyAvA-BUmi	kochergina:e7408	1	corpus-gap	-	0
dyAvA-kzAmA	kochergina:e7410	1	corpus-gap	-	0
dyAvA-kzam	kochergina:e7409	1	corpus-gap	-	0
dyAvA-pfTivI	kochergina:e7411	1	corpus-gap	-	0
dyOr-loka	kochergina:e7406	1	corpus-gap	-	0
dyU	kochergina:e7418	1	corpus-gap	-	0
dyUta	kochergina:e7433	1	attested	exact	350
dyUta-Darma	kochergina:e7434	1	corpus-gap	-	0
dyUta-SAlA	kochergina:e7438	1	corpus-gap	-	0
dyUta-kAra	kochergina:e7436	1	corpus-gap	-	0
dyUta-kara	kochergina:e7435	1	corpus-gap	-	0
dyUta-sadana	kochergina:e7437	1	corpus-gap	-	0
dyUta-samAja	kochergina:e7439	1	corpus-gap	-	0
dyUta-vftti	kochergina:e7440	1	corpus-gap	-	0
dyo	kochergina:e7412	1	corpus-gap	-	0
dyota	kochergina:e7413	1	attested	exact	11
dyotaka	kochergina:e7414	1	attested	exact	5
dyotani	kochergina:e7415	1	attested	exact	3
dyotin	kochergina:e7416	1	attested	exact	3
dyu	kochergina:e7417	1	attested	exact	3
dyu-cara	kochergina:e7419	1	corpus-gap	-	0
dyu-maRi	kochergina:e7421	1	corpus-gap	-	0
dyu-niS	kochergina:e7424	1	corpus-gap	-	0
dyu-niSa	kochergina:e7425	1	corpus-gap	-	0
dyu-paTa	kochergina:e7426	1	corpus-gap	-	0
dyu-pati	kochergina:e7427	1	corpus-gap	-	0
dyu-sarit	kochergina:e7429	1	corpus-gap	-	0
dyu-sindnu	kochergina:e7430	1	corpus-gap	-	0
dyu-strI	kochergina:e7431	1	corpus-gap	-	0
dyu-vaDU	kochergina:e7443	1	corpus-gap	-	0
dyu-zad	kochergina:e7428	1	corpus-gap	-	0
dyukza	kochergina:e7420	1	attested	exact	24
dyumant	kochergina:e7422	1	attested	exact	4
dyumna	kochergina:e7423	1	attested	exact	169
dyut	kochergina:e7432	1	attested	exact	100
dyuti	kochergina:e7441	1	attested	exact	663
dyutimant	kochergina:e7442	1	attested	exact	29
e	kochergina:e7444	2	attested	exact	1442
e-kAra	kochergina:e7498	1	corpus-gap	-	0
eD	kochergina:e7446	1	attested	exact	172
eDa	kochergina:e7447	1	attested	exact	23
eDodaka	kochergina:e7448	1	corpus-gap	-	0
eN	kochergina:e7544	1	corpus-gap	-	0
eRAkzI	kochergina:e7549	1	corpus-gap	-	0
eRI-dr_S	kochergina:e7564	1	corpus-gap	-	0
eRa	kochergina:e7547	1	attested	exact	52
eRa-netrA	kochergina:e7553	1	corpus-gap	-	0
eha	kochergina:e7449	1	corpus-gap	-	0
ej	kochergina:e7450	1	attested	exact	85
ekANga	kochergina:e7486	1	attested	exact	3
ekAdaSa	kochergina:e7462	1	attested	exact	182
ekAdaSama	kochergina:e7463	1	corpus-gap	-	0
ekAdaSan	kochergina:e7464	1	attested	exact	771
ekAdeSa	kochergina:e7466	1	attested	exact	1
ekAgra	kochergina:e7470	1	attested	exact	141
ekAha	kochergina:e7471	1	attested	exact	61
ekAkin	kochergina:e7479	1	attested	exact	157
ekAkza	kochergina:e7480	1	attested	exact	5
ekAkzara	kochergina:e7481	1	attested	exact	15
ekAnarTa	kochergina:e7487	1	corpus-gap	-	0
ekAnta	kochergina:e7488	1	attested	exact	421
ekAnta-BIru	kochergina:e7489	1	corpus-gap	-	0
ekAnta-hita	kochergina:e7490	1	corpus-gap	-	0
ekAntatas	kochergina:e7491	1	corpus-gap	-	0
ekAnvaya	kochergina:e7492	1	corpus-gap	-	0
ekArTa	kochergina:e7504	1	attested	exact	18
ekAtapatra	kochergina:e7520	1	attested	exact	1
ekAyana	kochergina:e7536	1	attested	exact	52
ekAṁSa	kochergina:e7485	1	corpus-gap	-	0
ekESvarya	kochergina:e7475	1	corpus-gap	-	0
ekEkaSas	kochergina:e7474	1	attested	exact	99
eka	kochergina:e7451	1	attested	exact	13492
eka-BAva	kochergina:e7453	1	corpus-gap	-	0
eka-BUta	kochergina:e7454	1	corpus-gap	-	0
eka-Darma	kochergina:e7468	1	corpus-gap	-	0
eka-SaPa	kochergina:e7508	1	corpus-gap	-	0
eka-Seza	kochergina:e7513	1	corpus-gap	-	0
eka-Sruti	kochergina:e7514	1	corpus-gap	-	0
eka-budDi	kochergina:e7455	1	corpus-gap	-	0
eka-cCattra	kochergina:e7459	1	corpus-gap	-	0
eka-cakra	kochergina:e7456	1	corpus-gap	-	0
eka-cara	kochergina:e7457	1	corpus-gap	-	0
eka-deSa	kochergina:e7465	1	corpus-gap	-	0
eka-duHKa	kochergina:e7469	1	corpus-gap	-	0
eka-hAyanI	kochergina:e7473	1	corpus-gap	-	0
eka-hAyana	kochergina:e7472	1	corpus-gap	-	0
eka-jAta	kochergina:e7477	1	corpus-gap	-	0
eka-ja	kochergina:e7476	1	corpus-gap	-	0
eka-manas	kochergina:e7483	1	corpus-gap	-	0
eka-mati	kochergina:e7484	1	corpus-gap	-	0
eka-pAda	kochergina:e7495	1	corpus-gap	-	0
eka-pArTiva	kochergina:e7496	1	corpus-gap	-	0
eka-pada	kochergina:e7493	2	corpus-gap	-	0
eka-patnI	kochergina:e7497	1	corpus-gap	-	0
eka-rAj	kochergina:e7499	1	corpus-gap	-	0
eka-rAja	kochergina:e7500	1	corpus-gap	-	0
eka-rAtra	kochergina:e7502	1	corpus-gap	-	0
eka-rUpa	kochergina:e7505	1	corpus-gap	-	0
eka-rUpatA	kochergina:e7506	1	corpus-gap	-	0
eka-rasa	kochergina:e7501	1	corpus-gap	-	0
eka-rikTin	kochergina:e7503	1	corpus-gap	-	0
eka-sTAna	kochergina:e7517	1	corpus-gap	-	0
eka-sTa	kochergina:e7516	1	corpus-gap	-	0
eka-saṁSraya	kochergina:e7507	1	corpus-gap	-	0
eka-stamBa	kochergina:e7515	1	corpus-gap	-	0
eka-triNSat	kochergina:e7524	1	corpus-gap	-	0
eka-vIra	kochergina:e7534	1	corpus-gap	-	0
eka-vacana	kochergina:e7526	1	corpus-gap	-	0
eka-varRa	kochergina:e7527	1	corpus-gap	-	0
eka-vasana	kochergina:e7528	1	corpus-gap	-	0
eka-vastra	kochergina:e7529	1	corpus-gap	-	0
eka-viDa	kochergina:e7530	1	corpus-gap	-	0
eka-vrata	kochergina:e7535	1	corpus-gap	-	0
eka-yoni	kochergina:e7537	1	corpus-gap	-	0
eka=ika	kochergina:e7452	1	corpus-gap	-	0
ekaDA	kochergina:e7467	1	attested	exact	115
ekaSas	kochergina:e7510	1	attested	exact	47
ekaSata	kochergina:e7512	1	attested	exact	27
ekacAriRI	kochergina:e7458	1	attested	exact	7
ekacitta	kochergina:e7460	1	attested	exact	17
ekadA	kochergina:e7461	1	attested	exact	223
ekaka	kochergina:e7478	1	attested	exact	32
ekala	kochergina:e7482	1	attested	exact	2
ekasaptati	kochergina:e7509	1	attested	exact	20
ekatA	kochergina:e7518	1	attested	exact	25
ekatama	kochergina:e7519	1	attested	exact	28
ekatara	kochergina:e7521	1	attested	exact	29
ekatas	kochergina:e7522	1	attested	exact	138
ekatra	kochergina:e7523	1	attested	exact	242
ekatva	kochergina:e7525	1	attested	exact	97
ekaviNSa	kochergina:e7531	1	attested	floor	299
ekaviNSat	kochergina:e7532	1	attested	floor	32
ekaviNSatitama	kochergina:e7533	1	attested	floor	1
ekazazwi	kochergina:e7511	1	attested	exact	4
ekikA	kochergina:e7538	1	corpus-gap	-	0
ekona	kochergina:e7539	1	attested	exact	15
ekottara	kochergina:e7540	1	attested	exact	5
elA	kochergina:e7541	1	attested	exact	225
ema	kochergina:e7542	1	corpus-gap	-	0
eman	kochergina:e7543	1	attested	exact	10
enA	kochergina:e7546	1	attested	exact	23
enAm	kochergina:e7551	1	corpus-gap	-	0
enAn	kochergina:e7552	1	corpus-gap	-	0
enAni	kochergina:e7554	1	corpus-gap	-	0
enAs	kochergina:e7556	1	corpus-gap	-	0
enO	kochergina:e7559	1	corpus-gap	-	0
ena	kochergina:e7545	1	attested	exact	9
enad	kochergina:e7548	1	attested	exact	8521
enam	kochergina:e7550	1	corpus-gap	-	0
enas	kochergina:e7555	1	attested	exact	331
enasvant	kochergina:e7557	1	corpus-gap	-	0
enasvin	kochergina:e7558	1	attested	exact	9
enayA	kochergina:e7560	1	corpus-gap	-	0
enayos	kochergina:e7561	1	corpus-gap	-	0
ene	kochergina:e7562	1	corpus-gap	-	0
enena	kochergina:e7563	1	corpus-gap	-	0
enos	kochergina:e7565	1	corpus-gap	-	0
etA	kochergina:e7575	1	corpus-gap	-	0
etA-dfS	kochergina:e7580	1	corpus-gap	-	0
etA-dfkza	kochergina:e7579	1	corpus-gap	-	0
etA-vant	kochergina:e7586	1	corpus-gap	-	0
eta	kochergina:e7573	2	attested	exact	20
eta-rhi	kochergina:e7583	1	corpus-gap	-	0
etaSa	kochergina:e7584	1	attested	exact	36
etad	kochergina:e7576	1	attested	exact	41421
etad-arTam	kochergina:e7577	1	corpus-gap	-	0
etad-avasTa	kochergina:e7578	1	corpus-gap	-	0
etad-vaSa	kochergina:e7581	1	corpus-gap	-	0
etan-nAmaka	kochergina:e7582	1	corpus-gap	-	0
etat-kAla	kochergina:e7585	1	corpus-gap	-	0
eva	kochergina:e7587	2	attested	exact	65472
evam	kochergina:e7589	1	attested	exact	16913
evam-Adi	kochergina:e7590	1	corpus-gap	-	0
evam-Adya	kochergina:e7591	1	corpus-gap	-	0
evaṁ-BUta	kochergina:e7592	1	corpus-gap	-	0
evaṁ-darSin	kochergina:e7593	1	corpus-gap	-	0
evaṁ-guRa	kochergina:e7594	1	corpus-gap	-	0
evaṁ-prAya	kochergina:e7596	1	corpus-gap	-	0
evaṁ-rUpa	kochergina:e7597	1	corpus-gap	-	0
evaṁ-tarkin	kochergina:e7598	1	corpus-gap	-	0
evaṁ-vftta	kochergina:e7602	1	corpus-gap	-	0
evaṁ-viDa	kochergina:e7600	1	corpus-gap	-	0
evaṁ-vid	kochergina:e7599	1	corpus-gap	-	0
evaṁ-vidvaṁs	kochergina:e7601	1	corpus-gap	-	0
evaṁguRopeta	kochergina:e7595	1	corpus-gap	-	0
eza	kochergina:e7566	1	attested	exact	18
ezaRA	kochergina:e7568	1	attested	exact	26
ezaRIya	kochergina:e7569	1	corpus-gap	-	0
ezaRa	kochergina:e7567	1	attested	exact	12
ezin	kochergina:e7570	1	attested	exact	333
ezwavya	kochergina:e7571	1	corpus-gap	-	0
